"spo","meanW","semW"
"SPO2216",1.87,NA
"SPO2218",1.02,0.03
"SPO2219",1.06,0.08
"SPO2220",0.96,0.03
"SPO2221",0.92,0.06
"SPO2222",0.73,0.14
"SPO2223",1.01,0.02
"SPO2224",1.02,0.03
"SPO2225",0.95,0.08
"SPO2226",0.96,0.05
"SPO2227",0.9,0.02
"SPO2228",1.09,0.04
"SPO2229",0.97,0.06
"SPO2230",1.09,0.13
"SPO2231",0.99,0.16
"SPO2232",0.9,0.07
"SPO2233",1.02,0.05
"SPO2234",1.06,0.05
"SPO2235",0.54,0.19
"SPO2237",0.96,0.08
"SPO2238",1.2,0.05
"SPO2240",0.16,0.16
"SPO2241",0.36,0.13
"SPO2242",0.51,0.1
"SPO2243",1,0.01
"SPO2244",0.97,0.01
"SPO2245",0.96,0.02
"SPO2246",1.02,0.05
"SPO2248",1.15,0.02
"SPO2249",0.61,0.4
"SPO2250",1.02,0.03
"SPO2251",0.47,0.16
"SPO2252",0.98,0.07
"SPO2253",1.01,0.07
"SPO2255",0.99,0.08
"SPO2257",0.78,0.26
"SPO2260",1.06,NA
"SPO2261",1.18,0.16
"SPO2264",1.08,0.03
"SPO2266",1.02,0.06
"SPO2267",1.01,0.08
"SPO2268",0.91,0.05
"SPO2269",0.98,0.07
"SPO2270",1.11,0.04
"SPO2272",1.02,0.02
"SPO2273",0.92,0.08
"SPO2277",0.92,0.08
"SPO2278",0.98,0
"SPO2279",0.97,0.03
"SPO2280",0.99,0.09
"SPO2283",1.01,0.04
"SPO2284",1,0.04
"SPO2285",0.8,0.28
"SPO2286",1.05,0.03
"SPO2287",1.06,0.02
"SPO2288",1.06,0.02
"SPO2289",1.09,0.02
"SPO2290",1.04,0.02
"SPO2292",0.76,0.07
"SPO2293",1.01,0.01
"SPO2296",0.87,0.09
"SPO2297",1.02,0.09
"SPO2298",1.03,0.07
"SPO2299",0.94,0.02
"SPO2301",1.05,0.09
"SPO2302",1.03,0.03
"SPO2303",0,NA
"SPO2304",1.01,0.08
"SPO2306",1.59,NA
"SPO2307",1.12,0.03
"SPO2308",0.98,0.04
"SPO2309",0.88,0.09
"SPO2310",0,NA
"SPO2311",0.45,NA
"SPO2313",1.14,0.18
"SPO2318",1.01,0.05
"SPO2319",1,0.04
"SPO2323",1.04,0.03
"SPO2324",0.62,0.14
"SPO2326",1.06,0.07
"SPO2327",0.94,0.04
"SPO2330",0.79,0.18
"SPO2331",1.06,0.02
"SPO2332",1.04,0.04
"SPO2333",1.09,0.04
"SPO2334",0.96,0.02
"SPO2335",0.99,0.04
"SPO2336",1.04,0.04
"SPO2337",1,0.1
"SPO2338",0.96,0.05
"SPO2339",1.02,0.03
"SPO2340",0.55,0.03
"SPO2341",0.9,0.05
"SPO2341a",0.9,0.07
"SPO2342",1.03,0.01
"SPO2343",1,0.02
"SPO2344",1.05,0.05
"SPO2345",1.03,0.01
"SPO2346",0.96,0.09
"SPO2347",1.03,0.05
"SPO2348",1,0.01
"SPO2349",0.74,0.2
"SPO2350",0.8,0.08
"SPO2351",1.08,0.08
"SPO2352",0.96,0.1
"SPO2353",0.95,0.04
"SPO2354",0.76,0.09
"SPO2355",0.93,0.05
"SPO2356",0.95,0.1
"SPO2357",0.81,0.12
"SPO2358",0.99,0.02
"SPO2359",0.86,0.02
"SPO2361",0.9,0.03
"SPO2363",1.02,0.16
"SPO2364",1.03,0.08
"SPO2365",0.88,0.06
"SPO2366",0.88,0.08
"SPO2367",1.12,0.08
"SPO2368",1,0.03
"SPO2369",0.95,0.04
"SPO2370",1.06,0.03
"SPO2371",0.99,0.05
"SPO2372",1.02,0.03
"SPO2373",1.02,0.01
"SPO2374",0.91,0.04
"SPO2377",0.89,0.05
"SPO2378",0.92,0.02
"SPO2380",0.93,0.03
"SPO2381",0.94,0.07
"SPO2382",0.88,0.05
"SPO2383",1.05,0.09
"SPO2384",0.97,0.06
"SPO2385",0.98,0.05
"SPO2386",0.9,0.08
"SPO2387",0.9,0.07
"SPO2388",0.78,0.13
"SPO2389",1.05,0.03
"SPO2390",0.88,0.04
"SPO2392",0.83,0.04
"SPO2393",1,0.07
"SPO2394",1.06,0.15
"SPO2395",0.77,0.4
"SPO2396",0.93,0.01
"SPO2397",0.99,0.02
"SPO2398",0.91,0.03
"SPO2399",0.88,0.07
"SPO2400",0.96,0.04
"SPO2401",0.93,0.02
"SPO2403",0.86,0.09
"SPO2405",0.92,0.03
"SPO2406",0.81,0.11
"SPO2407",1.17,0.15
"SPO2408",0.53,0.33
"SPO2409",1.01,0.02
"SPO2410",0.99,0.07
"SPO2411",1.03,0.07
"SPO2412",0.66,0.33
"SPO2413",0.74,0.26
"SPO2414",0.95,0.04
"SPO2416",0.88,0.1
"SPO2418",0.95,0.04
"SPO2419",1.02,0.08
"SPO2420",1.04,0.09
"SPO2422",1.19,0.08
"SPO2423",0.9,0.09
"SPO2424",0.98,0.1
"SPO2425",1.2,0.08
"SPO2426",0.98,0.09
"SPO2428",0.89,0.12
"SPO2429",1,0.09
"SPO2430",1.01,0.05
"SPO2431",0.94,0.07
"SPO2432",0.97,0.1
"SPO2433",1.03,0.07
"SPO2434",0.94,0.04
"SPO2435",0.98,0.03
"SPO2436",0.97,0.03
"SPO2437",1.05,0.02
"SPO2438",0.41,0.41
"SPO2439",0.93,0.03
"SPO2440",1.1,0.11
"SPO2441",0.96,0.08
"SPO2442",0.96,0.02
"SPO2443",1.02,0.08
"SPO2445",1.03,0.06
"SPO2446",0.95,0.01
"SPO2447",0.86,0.11
"SPO2448",0.99,0.06
"SPO2449",1.1,0.04
"SPO2450",0.71,0.26
"SPO2451",0.99,0.07
"SPO2452",0.73,0.37
"SPO2453",0.99,0.05
"SPO2458",0.83,0.08
"SPO2459",1.12,NA
"SPO2460",0.49,0.49
"SPO2464",0.98,0.04
"SPO2465",1.04,0.06
"SPO2466",1.12,0.1
"SPO2467",1.02,0.03
"SPO2468",1.09,0.05
"SPO2469",1,0.02
"SPO2470",1.28,NA
"SPO2473",0.93,0.07
"SPO2474",0.48,0.07
"SPO2475",1.11,0.04
"SPO2476",0.94,0.2
"SPO2477",0.63,0.21
"SPO2478",1.06,0.02
"SPO2479",0.86,0.3
"SPO2480",1.07,0.08
"SPO2481",0.96,0.04
"SPO2483",1.27,0.08
"SPO2486",1.05,0.07
"SPO2487",1.05,0.06
"SPO2488",1.06,0.04
"SPO2489",1,0.03
"SPO2491",0.99,0.02
"SPO2494",1,NA
"SPO2496",0.94,0.08
"SPO2498",0.92,0.03
"SPO2499",1.07,0.06
"SPO2500",1.06,0.04
"SPO2501",1.01,0.04
"SPO2502",1.11,0.1
"SPO2505",0.94,0.07
"SPO2506",0.7,0.24
"SPO2507",1,0.04
"SPO2508",0.93,0.01
"SPO2509",0.99,0.06
"SPO2511",0.61,0.07
"SPO2512",1.03,0.02
"SPO2513",0.97,0.02
"SPO2514",0.26,0.26
"SPO2515",0.99,0.09
"SPO2516",1.05,0.08
"SPO2518",0.99,0.05
"SPO2520",0.88,0.09
"SPO2521",1,0.02
"SPO2522",0.35,0.22
"SPO2523",0.96,0.05
"SPO2524",0.97,0.1
"SPO2526",1.02,0.08
"SPO2527",0.99,0.02
"SPO2528",1.01,0.04
"SPO2529",0.94,0.03
"SPO2530",0.62,0.31
"SPO2531",0.85,0.05
"SPO2532",0.82,0.07
"SPO2534",0.9,0.04
"SPO2535",1.08,0.08
"SPO2536",1,0.01
"SPO2537",1.04,0.11
"SPO2538",0.96,0.01
"SPO2539",0.81,0.09
"SPO2540",0.9,0.05
"SPO2541",0.97,0.06
"SPO2542",0.6,0.6
"SPO2543",1.08,0.02
"SPO2544",0.97,0.05
"SPO2545",1,0.11
"SPO2546",1.01,0.18
"SPO2547",0.86,0.12
"SPO2548",0.94,0.03
"SPO2549",0.78,0.05
"SPO2550",0.97,0.04
"SPO2551",1.03,0.04
"SPO2552",0.97,0.05
"SPO2553",1.03,0.03
"SPO2554",1.11,0.06
"SPO2555",0.96,0.06
"SPO2556",0.87,0.02
"SPO2559",0.93,0.1
"SPO2560",0.97,0.01
"SPO2561",0.91,0.03
"SPO2562",0.94,0.03
"SPO2563",0.88,0.09
"SPO2564",1.04,0.11
"SPO2565",1.03,0.03
"SPO2566",0.92,0.03
"SPO2567",0.79,0.3
"SPO2568",1.04,0.03
"SPO2569",0.91,0.03
"SPO2570",0,NA
"SPO2571",0.97,0.04
"SPO2572",0.95,0.05
"SPO2573",1.14,0.01
"SPO2574",0.91,0.06
"SPO2575",1.05,0.03
"SPO2576",1.17,0.08
"SPO2577",1.1,0.06
"SPO2578",0.22,0.08
"SPO2579",1.04,0.04
"SPO2580",1.18,0.15
"SPO2581",1.09,0.06
"SPO2582",1,0.03
"SPO2583",1,0.04
"SPO2584",0.93,0.03
"SPO2586",0.92,0.02
"SPO2587",1.03,0.14
"SPO2588",1.05,0.04
"SPO2589",0.56,0.22
"SPO2590",0.92,0.03
"SPO2591",1.07,0.06
"SPO2592",0.98,0.06
"SPO2597",1.11,0.22
"SPO2598",1.07,0.05
"SPO2601",1.07,0.07
"SPO2602",1.04,0.05
"SPO2603",1.05,0.05
"SPO2604",1,0.1
"SPO2605",0.96,0.05
"SPO2606",0.94,0.03
"SPO2607",1.06,0.02
"SPO2608",0.84,0.05
"SPO2609",0.94,0.05
"SPO2610",1.1,0.05
"SPO2612",1.08,0.01
"SPO2613",0.86,0.07
"SPO2614",1.04,0.03
"SPO2615",1.01,0.02
"SPO2616",0.97,0.04
"SPO2617",1.01,0.03
"SPO2621",0,NA
"SPO2622",1.03,0.05
"SPO2623",1.02,0.02
"SPO2624",1.12,0.04
"SPO2625",0.75,0.22
"SPO2626",1.03,0.05
"SPO2627",0.94,0.06
"SPO2628",0.95,0.05
"SPO2629",1.02,0.1
"SPO2630",1,0.02
"SPO2632",0.38,0.18
"SPO2633",0.22,0.22
"SPO2634",0.27,0.16
"SPO2635",0.79,0.09
"SPO2639",0.77,0.12
"SPO2640",0.88,0.04
"SPO2641",1.03,0.07
"SPO2642",0.84,0.04
"SPO2643",1.2,0.18
"SPO2644",0.9,0.04
"SPO2645",0.93,0.12
"SPO2646",1.01,0.03
"SPO2647",1,0.05
"SPO2648",0.44,0.44
"SPO2649",1.08,0.03
"SPO2650",0.68,0.23
"SPO2651",0.99,0.06
"SPO2652",0.7,0.24
"SPO2652a",0.98,0.03
"SPO2653",0,0
"SPO2654",0.28,0.16
"SPO2656",1.03,0.04
"SPO2657",0.73,0.13
"SPO2658",0.79,0.07
"SPO2659",0.88,0.15
"SPO2661",0.99,0.15
"SPO2662",0.96,0.03
"SPO2663",0.72,0.28
"SPO2664",0.93,0.49
"SPO2665",0.59,0.28
"SPO2666",0.75,0.09
"SPO2667",0.92,0.06
"SPO2668",1,0.07
"SPO2669",1.06,0.05
"SPO2670",1.07,0.03
"SPO2671",1.05,0.04
"SPO2673",0.96,0.06
"SPO2674",0.95,0.06
"SPO2675",1,0.05
"SPO2677",0.64,0.04
"SPO2679",0.66,0.15
"SPO2680",1.42,0.2
"SPO2681",0.87,0.03
"SPO2685",0.68,0.34
"SPO2687",0.42,0.42
"SPO2688",0.79,0.08
"SPO2690",1.01,0.09
"SPO2691",0.96,0.04
"SPO2692",0.95,0.05
"SPO2693",0.95,0.07
"SPO2694",0.58,0.22
"SPO2695",0.56,0.21
"SPO2696",1.02,0.11
"SPO2697",0.92,0.03
"SPO2698",0.87,0.09
"SPO2699",0.78,0.07
"SPO2700",0.64,0.23
"SPO2701",0.91,0.05
"SPO2702",0.64,0.32
"SPO2703",0.99,0.05
"SPO2704",0.85,0.13
"SPO2707",0.52,0.52
"SPO2708",0.95,0.05
"SPO2709",1.04,0.09
"SPO2710",0.92,0.15
"SPO2711",1.06,0.04
"SPO2712",0.84,0.16
"SPO2713",0.91,0.1
"SPO2714",0.93,0.13
"SPO2715",0.98,0.04
"SPO2716",0.96,0.02
"SPO2717",0.88,0.02
"SPO2718",0.87,0.07
"SPO2719",1,0.12
"SPO2720",1,0.03
"SPO2721",1.21,0.05
"SPO2722",1.14,0.02
"SPO2723",0.98,0.01
"SPO2724",1.13,NA
"SPO2726",0.93,0.03
"SPO2731",0.94,0.02
"SPO2733",1,0.03
"SPO2734",1.05,0.01
"SPO2735",0.98,0.02
"SPO2736",1.03,0.06
"SPO2738",0.49,0.29
"SPO2739",0,NA
"SPO2742",0.81,0.09
"SPO2743",0.93,0.04
"SPO2744",0.73,0.02
"SPO2746",1.08,0.02
"SPO2747",0.86,0.06
"SPO2748",0.9,0.02
"SPO2749",0.61,0.14
"SPO2750",0.98,0.05
"SPO2751",1.03,0.11
"SPO2752",0.84,0.04
"SPO2753",0.87,0.05
"SPO2755",0.6,0.15
"SPO2756",0.99,0.08
"SPO2757",0.96,0.04
"SPO2758",1.01,0.04
"SPO2759",0.94,0.08
"SPO2760",1.02,0.02
"SPO2763",0,NA
"SPO2768",0.67,0.09
"SPO2769",0.42,0.25
"SPO2771",0.52,0.3
"SPO2773",1.08,0.08
"SPO2775",0.95,0.07
"SPO2780",1.04,0.03
"SPO2787",0.85,0.12
"SPO2788",0.75,0.46
"SPO2789",0.9,0.01
"SPO2790",0.96,0.03
"SPO2791",1.07,0.02
"SPO2792",1.07,0.03
"SPO2793",1.1,0.03
"SPO2795",0.8,0.08
"SPO2796",1.14,0.05
"SPO2798",1.06,NA
"SPO2799",0.76,0.1
"SPO2801",1.1,0.09
"SPO2802",0.98,0.07
"SPO2803",0.93,0.07
"SPO2804",0.96,0.06
"SPO2805",1.11,0.07
"SPO2806",1,0.04
"SPO2807",0.96,0.04
"SPO2808",1.06,0.06
"SPO2809",0.61,0.3
"SPO2810",1.06,0.01
"SPO2811",1.03,0.12
"SPO2812",1.08,0.06
"SPO2813",1.01,0.03
"SPO2814",1.05,0.02
"SPO2815",0.99,0.02
"SPO2816",0.99,0.02
"SPO2817",1.12,0.05
"SPO2818",0.96,0.04
"SPO2819",1,0.01
"SPO2820",1,0.05
"SPO2821",1.05,0.05
"SPO2822",0.93,0.04
"SPO2823",1.05,0.11
"SPO2824",0.76,0.09
"SPO2825",1.1,0.04
"SPO2826",0.99,0.06
"SPO2827",0.96,0.02
"SPO2828",0.9,0.07
"SPO2829",0.97,0.02
"SPO2830",0.97,0.04
"SPO2831",0.85,0.1
"SPO2832",1.04,0.14
"SPO2833",1.05,0.07
"SPO2834",0.94,0.03
"SPO2835",0.9,0.03
"SPO2836",1,0.03
"SPO2837",1,0.04
"SPO2839",1.03,0.03
"SPO2840",0.56,0.33
"SPO2841",0.96,0.04
"SPO2842",0.95,0.04
"SPO2843",0.65,0.33
"SPO2845",0.9,0.06
"SPO2846",0.98,0.12
"SPO2848",1.04,0.03
"SPO2849",1.38,NA
"SPO2850",0,0
"SPO2851",0.95,0.03
"SPO2852",1.03,0.05
"SPO2854",1.1,0.11
"SPO2855",0.61,0.21
"SPO2857",1.01,0.06
"SPO2858",0.95,0.04
"SPO2859",0.65,0.28
"SPO2860",1.08,0.02
"SPO2870",0.39,0.39
"SPO2871",0.96,0.08
"SPO2873",1.05,0.03
"SPO2874",1.03,0.11
"SPO2877",1.03,0.08
"SPO2878",0,NA
"SPO2879",1.04,0.03
"SPO2880",1.03,0.06
"SPO2881",0.86,0.05
"SPO2882",0.42,0.25
"SPO2883",1.09,0.07
"SPO2885",0.92,0.05
"SPO2886",0.92,0.04
"SPO2887",1,0.02
"SPO2888",1.06,0.02
"SPO2889",1.03,0.02
"SPO2890",1.02,0.02
"SPO2891",0.9,0.03
"SPO2893",0.24,0.09
"SPO2894",0,0
"SPO2895",0.28,0.14
"SPO2897",0.06,0.06
"SPO2899",0.93,0.02
"SPO2900",1.02,0.07
"SPO2901",1.02,0.21
"SPO2902",0.92,0.03
"SPO2903",1.09,0.07
"SPO2904",1,0.07
"SPO2905",0.85,0.18
"SPO2906",0.83,0.04
"SPO2907",0.14,0.09
"SPO2909",0.48,0.29
"SPO2910",1,0.06
"SPO2911",0.92,0.05
"SPO2912",0.83,0.12
"SPO2915",0.95,0.01
"SPO2916",0.93,0.08
"SPO2917",0.89,0.05
"SPO2918",0.92,0.06
"SPO2919",0.86,0.04
"SPO2920",0.86,0.02
"SPO2921",1,0.09
"SPO2922",0.84,0.1
"SPO2923",1.07,0.05
"SPO2924",0.5,0.5
"SPO2925",1.04,0.02
"SPO2926",0.71,0.19
"SPO2927",1.05,0.03
"SPO2928",1.09,0.11
"SPO2929",1.11,0.04
"SPO2930",0.96,0.04
"SPO2931",1.03,0.03
"SPO2932",0.98,0.01
"SPO2933",0.92,0.03
"SPO2934",0.96,0.05
"SPO2935",0.87,0.04
"SPO2936",1.02,0.09
"SPO2937",0.93,0.06
"SPO2938",0.93,0.06
"SPO2940",1.06,0.01
"SPO2941",0.96,0.11
"SPO2942",0.99,0.18
"SPO2943",1.05,0.07
"SPO2945",0.92,0.02
"SPO2946",0.98,0.06
"SPO2947",1.01,0.02
"SPO2948",0.95,0.03
"SPO2949",0.88,0.04
"SPO2950",0.95,0.03
"SPO2951",1.02,0.04
"SPO2952",0.92,0.03
"SPO2953",0.88,0.03
"SPO2954",1,0.03
"SPO2955",0.96,0.04
"SPO2956",1,0.04
"SPO2957",0.98,0.02
"SPO2958",0.53,0.1
"SPO2959",1.07,0.03
"SPO2960",1.04,0.02
"SPO2961",1.05,0.01
"SPO2962",0.98,0.13
"SPO2963",0.98,0.02
"SPO2964",1,0.02
"SPO2965",0.92,0.02
"SPO2967",1.11,NA
"SPO2968",1.05,0.01
"SPO2971",0.98,0.04
"SPO2972",0.84,0.06
"SPO2973a",0.98,0.01
"SPO2974",0.88,0.04
"SPO2975",1,0.04
"SPO2976",0.98,0.02
"SPO2977",0.97,0.04
"SPO2978",1.01,0.05
"SPO2979",0.78,0.07
"SPO2980",0.9,0.08
"SPO2981",0.98,0.03
"SPO2982",1.03,0.08
"SPO2984",1.06,0.03
"SPO2985",0.94,0.08
"SPO2986",1.03,0.04
"SPO2987",1.02,0.02
"SPO2988",1.05,0.03
"SPO2989",1.06,0.03
"SPO2990",1.03,0.03
"SPO2991",0.96,0.03
"SPO2992",1,0.01
"SPO2993",0.86,0.04
"SPO2994",1.03,0.04
"SPO2995",1.07,0.02
"SPO2996",1.02,0.03
"SPO2997",1.03,0.02
"SPO2998",1.03,0.03
"SPO2999",1.01,0.06
"SPO3000",0.98,0.03
"SPO3001",1.07,0.05
"SPO3002",1,0.06
"SPO3003",1.01,0.02
"SPO3004",1.2,0.04
"SPO3005",0.9,0.09
"SPO3008",1.17,0.02
"SPO3009",1.09,0.03
"SPO3010",0.98,0.03
"SPO3011",0.98,0.03
"SPO3013",0.99,0.07
"SPO3014",0.92,0.05
"SPO3015",0.84,0.06
"SPO3016",0.6,0.1
"SPO3017",1.09,0.03
"SPO3018",0.88,0.06
"SPO3019",1.07,0.02
"SPO3020",0.92,0.05
"SPO3021",0.91,0.01
"SPO3024",1,0.03
"SPO3025",1.03,0.02
"SPO3026",0.96,0.04
"SPO3027",0.99,0.01
"SPO3029",0.85,0.1
"SPO3030",0.63,0.22
"SPO3031",0.98,0.04
"SPO3032",0.97,0.02
"SPO3033",0.98,0.01
"SPO3034",0.95,0.02
"SPO3036",0.98,0.01
"SPO3037",0.94,0.04
"SPO3038",0.95,0.02
"SPO3039",1.01,0.04
"SPO3040",1,0.02
"SPO3041",0.93,0.04
"SPO3042",0.96,0.03
"SPO3043",1.06,0.03
"SPO3044",0.96,0.04
"SPO3045",1.17,0.09
"SPO3046",1,0.02
"SPO3047",0.92,0.1
"SPO3048",0.98,0.04
"SPO3049",0.94,0.04
"SPO3050",0.91,0.1
"SPO3051",1.03,0.03
"SPO3052",0.99,0.04
"SPO3053",1.03,0.08
"SPO3054",0.98,0.04
"SPO3055",0.9,0.06
"SPO3056",0.9,0.04
"SPO3057",1.01,0.18
"SPO3058",1.06,0.01
"SPO3059",0.86,0.04
"SPO3060",0.93,0.02
"SPO3062",1.01,0.08
"SPO3063",0.93,0.04
"SPO3065",0.99,0.03
"SPO3066",1,0.06
"SPO3068",0.99,0.06
"SPO3069",1,0.03
"SPO3070",0.98,0.01
"SPO3072",0.44,0.13
"SPO3073",0.84,0.02
"SPO3074",0.53,0.21
"SPO3075",0.87,0.01
"SPO3076",0.8,0.02
"SPO3077",0.92,0.03
"SPO3078",0.91,0.07
"SPO3079",0.87,0.03
"SPO3081",1.11,0.04
"SPO3084",0.98,0.05
"SPO3085",1.19,NA
"SPO3086",0.94,0.04
"SPO3087",1,0.02
"SPO3088",1,0.01
"SPO3089",0.95,0.03
"SPO3090",1.02,0.04
"SPO3091",1,0.01
"SPO3092",0.96,0.03
"SPO3093",1.04,0.01
"SPO3094",0.98,0.02
"SPO3095",0.95,0.01
"SPO3096",1.09,0.02
"SPO3097",0.98,0.03
"SPO3098",1,0.03
"SPO3099",1.05,0.01
"SPO3100",1,0.02
"SPO3101",1.02,0.08
"SPO3102",1,0.09
"SPO3103",1.05,0.02
"SPO3104",1.02,0.04
"SPO3107",0.41,0.4
"SPO3113",1.05,0.06
"SPO3114",1.01,0.04
"SPO3115",0.81,0.05
"SPO3117",0.37,0.37
"SPO3118",1.02,0.06
"SPO3119",0.99,0.05
"SPO3120",1.06,0.01
"SPO3121",1,0.01
"SPO3122",0.92,0.04
"SPO3123",0.92,0.12
"SPO3124",0.98,0.11
"SPO3125",1.05,0.15
"SPO3126",0.83,0.04
"SPO3128",0.98,0.06
"SPO3129",0.99,0.06
"SPO3130",0.81,0.1
"SPO3131",1.01,0.04
"SPO3132",1.03,0.2
"SPO3133",0.98,0.05
"SPO3134",0.9,0.05
"SPO3135",0.99,0.03
"SPO3137",1.01,0.04
"SPO3138",0.92,0.03
"SPO3139",0.9,0.03
"SPO3140",1.03,0.06
"SPO3141",1.02,0.02
"SPO3142",1.44,0.26
"SPO3143",0.91,0.05
"SPO3144",0.86,0.15
"SPO3145",1,0.04
"SPO3146",0.95,0.05
"SPO3148",1.04,0.03
"SPO3150",1.04,0.04
"SPO3151",0.81,0.08
"SPO3152",1.06,0.01
"SPO3153",0.99,0.03
"SPO3155",0.92,0.14
"SPO3156",1.05,0.05
"SPO3157",0.95,0.03
"SPO3158",1.04,0.03
"SPO3160",0.98,0.04
"SPO3161",0.61,0.21
"SPO3166",0.99,0.02
"SPO3167",0.96,0.01
"SPO3168",1.01,0.01
"SPO3169",0.53,0.05
"SPO3170",1.07,0.01
"SPO3171",1.07,0.05
"SPO3172",0.97,0.02
"SPO3173",0.78,0.03
"SPO3174",1,0.03
"SPO3175",1,0.03
"SPO3176",1,0.03
"SPO3177",0,0
"SPO3178",0.94,0.05
"SPO3179",1,0.07
"SPO3180",1.06,0.04
"SPO3182",0.92,0.06
"SPO3183",0.95,0.03
"SPO3184",0.68,0.14
"SPO3185",0.95,0.04
"SPO3186",0.98,0.03
"SPO3187",0.99,0.1
"SPO3188",0.75,0.17
"SPO3189",0.93,0.02
"SPO3190",0.71,0.04
"SPO3191",0.85,0.04
"SPO3192",0.99,0.05
"SPO3193",0.56,0.56
"SPO3194",1.02,0.02
"SPO3195",0.9,0.04
"SPO3196",0.94,0.05
"SPO3197",1.17,0.1
"SPO3198",1,0.07
"SPO3202",0.77,0.05
"SPO3203",0.76,0.05
"SPO3204",0.82,0.29
"SPO3206",0.96,0.01
"SPO3208",1.01,0.02
"SPO3209",0.98,0.04
"SPO3210",0.94,0.11
"SPO3211",0.92,0.12
"SPO3212",0,NA
"SPO3213",0.88,0.03
"SPO3214",1.07,0.08
"SPO3215",0.98,0.04
"SPO3217",0.89,0.04
"SPO3218",1,0.11
"SPO3220",1.05,0.02
"SPO3221",1.03,0.05
"SPO3222",0.98,0.03
"SPO3223",0.94,0.02
"SPO3224",0.6,0.32
"SPO3226",1.02,0.06
"SPO3227",1.06,0.04
"SPO3228",0.99,0.02
"SPO3229",0.99,0.12
"SPO3230",1.04,0.01
"SPO3231",1.04,0.03
"SPO3232",1.02,0.05
"SPO3238",0.52,0.26
"SPO3239",1.16,0.04
"SPO3240",1.04,0.03
"SPO3241",0.98,0.07
"SPO3242",1.03,0.14
"SPO3243",0.99,0.02
"SPO3244",1,0.03
"SPO3245",0.99,0.06
"SPO3254",1.01,0.03
"SPO3256",0.14,0.12
"SPO3258",0.95,0.02
"SPO3260",1.04,0.03
"SPO3261",1.03,0.03
"SPO3262",1.01,0.05
"SPO3263",0.99,0.01
"SPO3270",0.98,0.04
"SPO3271",1,0.01
"SPO3272",1.04,0.01
"SPO3273",0.88,0.05
"SPO3274",1.03,0.07
"SPO3275",0.93,0.02
"SPO3276",1,0
"SPO3277",0.83,0.02
"SPO3278",0.32,0.14
"SPO3279",0.94,0.02
"SPO3280",1.03,0.02
"SPO3281",0.93,0.09
"SPO3282",0.88,0.06
"SPO3285",0.95,0.02
"SPO3286",0.95,0.01
"SPO3289",0.9,0.11
"SPO3290",0.97,0.04
"SPO3291",0.96,0.02
"SPO3292",0.99,0.04
"SPO3294",0.99,0.03
"SPO3295",1.05,0.05
"SPO3296",0.94,0.02
"SPO3297",0.97,0.04
"SPO3298",0.93,0.04
"SPO3299",0.98,0.02
"SPO3300",1.03,0.09
"SPO3301",0.98,0.04
"SPO3302",0.9,0.07
"SPO3303",1.04,0.02
"SPO3304",0.92,0.02
"SPO3305",0.94,0.04
"SPO3306",0.99,0.06
"SPO3307",1.09,0.02
"SPO3308",0.99,0.02
"SPO3309",1.05,0.02
"SPO3310",1.02,0.08
"SPO3311",0.96,0.03
"SPO3312",0.99,0.08
"SPO3313",0.91,0.06
"SPO3314",0.26,0.03
"SPO3315",0.99,0.02
"SPO3316",0.93,0.04
"SPO3316a",0.87,0.07
"SPO3317",0.91,0.06
"SPO3318",1.02,0.02
"SPO3319",1.02,0.02
"SPO3320",0.97,0.02
"SPO3321",1,0.02
"SPO3322",1,0.02
"SPO3323",1.04,0.01
"SPO3324",1.03,0.01
"SPO3325",1.02,0.01
"SPO3326",0.96,0.03
"SPO3327",0.96,0.01
"SPO3328",1.03,0.06
"SPO3329",1.02,0.07
"SPO3330",1.03,0
"SPO3331",0.94,0.09
"SPO3333",1.06,0.02
"SPO3334",0.99,0.01
"SPO3335",1,0.03
"SPO3336",0.98,0.04
"SPO3338",1,0.04
"SPO3339",0.84,0.04
"SPO3340",0.88,0.02
"SPO3341",1.01,0.05
"SPO3342",1.03,0.02
"SPO3343",1.03,0.09
"SPO3344",1.02,0.01
"SPO3345",1.13,0.04
"SPO3346",1.02,0.03
"SPO3347",1.07,0.02
"SPO3349",1.06,0.02
"SPO3350",0.94,0.06
"SPO3351",0.66,0.23
"SPO3352",1.04,0.03
"SPO3353",1.02,0.06
"SPO3355",1.04,0.01
"SPO3356",0.93,0.04
"SPO3357",1.01,0.02
"SPO3358",0.97,0.03
"SPO3359",0.97,0.05
"SPO3360",1,0.03
"SPO3361",0.93,0.06
"SPO3362",1.06,0.06
"SPO3363",1.19,0.09
"SPO3364",0.73,NA
"SPO3367",0.99,0.02
"SPO3368",0.98,0.01
"SPO3369",0.98,0.01
"SPO3370",1.02,0
"SPO3371",1.03,0.03
"SPO3372",1.01,0.05
"SPO3375",0.92,0.03
"SPO3376",0.91,0.03
"SPO3377",0.52,0.19
"SPO3378",1.02,0.04
"SPO3379",1.1,0.08
"SPO3380",0.94,0.04
"SPO3381",0.98,0.02
"SPO3382",1.03,0.02
"SPO3383",1.02,0.02
"SPO3384",1.04,0.02
"SPO3385",1.06,0.01
"SPO3386",1,0.04
"SPO3387",0.95,0.02
"SPO3388",1.05,0.01
"SPO3390",0.96,0.05
"SPO3391",0.92,0.03
"SPO3392",0.95,0.04
"SPO3393",0.94,0.06
"SPO3394",1.04,0.02
"SPO3395",0.96,0.02
"SPO3396",0.95,0.03
