"spo","meanW","semW"
"SPO2197",1.062,0.035
"SPO2198",0.187,0.108
"SPO2201",0.997,0.061
"SPO2202",0.949,0.015
"SPO2203",1.093,0.02
"SPO2204",0.779,0.418
"SPO2205",0.859,0.06
"SPO2206",0.995,0.021
"SPO2207",0.891,0.051
"SPO2208",1.036,0.037
"SPO2209",1.021,0.018
"SPO2210",1.005,0.004
"SPO2211",1.012,0.007
"SPO2212",1.019,0.056
"SPO2213",1.086,0.031
"SPO2213a",0.991,0.048
"SPO2214",1.019,0.039
"SPO2215",0.929,0.105
"SPO2216",1.316,NA
"SPO2218",0.996,0.015
"SPO2219",0.982,0.133
"SPO2220",0.952,0.023
"SPO2221",0.947,0.019
"SPO2222",0.508,0.17
"SPO2223",0.775,0.107
"SPO2224",1.009,0.009
"SPO2225",1.042,0.04
"SPO2226",0.944,0.06
"SPO2227",0.828,0.058
"SPO2228",1.207,0.047
"SPO2229",1.003,0.02
"SPO2230",1.16,0.09
"SPO2231",1.074,0.046
"SPO2232",0.879,0.083
"SPO2233",1.068,0.043
"SPO2234",1.067,0.11
"SPO2235",0.331,0.201
"SPO2237",0.956,0.169
"SPO2238",1.262,0.096
"SPO2240",0.408,0.174
"SPO2241",0.257,0.043
"SPO2242",0.185,0.086
"SPO2243",0.975,0.008
"SPO2244",0.957,0.011
"SPO2245",0.961,0.006
"SPO2246",1.046,0.036
"SPO2248",0.902,0.102
"SPO2249",0.704,0.241
"SPO2250",0.984,0.009
"SPO2251",0.848,0.041
"SPO2252",0.972,0.06
"SPO2253",0.917,0.091
"SPO2255",1.072,0.139
"SPO2257",1.01,0.162
"SPO2261",0.946,0.392
"SPO2262",1.51,NA
"SPO2264",1.085,0.049
"SPO2266",0.981,0.059
"SPO2267",1.029,0.125
"SPO2268",0.995,0.034
"SPO2269",0.867,0.095
"SPO2270",1.183,0.013
"SPO2272",0.976,0.028
"SPO2273",0.843,0.046
"SPO2277",0.982,0.066
"SPO2278",0.976,0.01
"SPO2279",0.967,0.006
"SPO2280",1.061,0.036
"SPO2283",0.994,0.06
"SPO2284",1.024,0.037
"SPO2285",1.004,0.079
"SPO2286",0.969,0.019
"SPO2287",1.005,0.023
"SPO2288",1.097,0.025
"SPO2289",1.056,0.041
"SPO2290",1.058,0.02
"SPO2292",1.011,0.144
"SPO2293",1.018,0.022
"SPO2296",0.965,0.103
"SPO2297",0.987,0.055
"SPO2298",0.942,0.056
"SPO2299",0.962,0.039
"SPO2301",1.142,0.08
"SPO2302",1.046,0.018
"SPO2303",0.459,NA
"SPO2304",0.837,0.283
"SPO2306",1.788,NA
"SPO2307",1.17,0.027
"SPO2308",0.993,0.08
"SPO2309",0.979,0.022
"SPO2310",0,NA
"SPO2311",0,NA
"SPO2313",1.053,0.026
"SPO2318",1.06,0.066
"SPO2319",0.999,0.079
"SPO2323",1.026,0.013
"SPO2324",0.587,0.297
"SPO2326",1.041,0.068
"SPO2327",0.98,0.035
"SPO2330",1.103,0.078
"SPO2331",1.11,0.027
"SPO2332",1.056,0.018
"SPO2333",1.131,0.075
"SPO2334",1.045,0.011
"SPO2335",0.945,0.045
"SPO2336",1.042,0.032
"SPO2337",1.193,0.048
"SPO2338",1.031,0.038
"SPO2339",1.133,0.092
"SPO2340",0.163,0.11
"SPO2341",1.062,0.02
"SPO2341a",0.942,0.028
"SPO2342",1.025,0.029
"SPO2343",1.015,0.01
"SPO2344",1.092,0.059
"SPO2345",1.083,0.017
"SPO2346",0.99,0.094
"SPO2347",1.149,0.018
"SPO2348",1.019,0.037
"SPO2349",0.801,0.207
"SPO2350",0.89,0.088
"SPO2351",1.011,0.078
"SPO2352",0.932,0.089
"SPO2353",0.95,0.029
"SPO2354",0.664,0.112
"SPO2355",0.498,0.037
"SPO2356",1.049,0.149
"SPO2357",0.6,0.242
"SPO2358",0.958,0.086
"SPO2359",0.59,0.118
"SPO2361",0.994,0.027
"SPO2363",0.98,0.164
"SPO2364",1.104,0.08
"SPO2365",0.932,0.037
"SPO2366",0.926,0.049
"SPO2367",1.052,0.072
"SPO2368",0.915,0.068
"SPO2369",0.98,0.031
"SPO2370",1.051,0.037
"SPO2371",1.047,0.04
"SPO2372",1.02,0.036
"SPO2373",1.003,0.018
"SPO2374",0.982,0.026
"SPO2377",0.889,0.044
"SPO2378",0.918,0.015
"SPO2380",0.949,0.016
"SPO2381",0.86,0.014
"SPO2382",0.874,0.065
"SPO2383",1.11,0.08
"SPO2384",0.921,0.03
"SPO2385",1.011,0.033
"SPO2386",0.96,0.146
"SPO2387",1.005,0.029
"SPO2388",0.71,0.257
"SPO2389",1.016,0.049
"SPO2390",0.961,0.054
"SPO2392",0.768,0.066
"SPO2393",1.014,0.084
"SPO2394",0.898,0.184
"SPO2395",1.114,0.176
"SPO2396",0.875,0.031
"SPO2397",1.033,0.008
"SPO2398",0.921,0.049
"SPO2399",0.86,0.043
"SPO2400",0.948,0.087
"SPO2401",0.912,0.008
"SPO2403",0.8,0.111
"SPO2405",0.933,0.063
"SPO2406",1.001,0.058
"SPO2407",1.077,0.216
"SPO2408",0.655,0.335
"SPO2409",1.027,0.014
"SPO2410",0.986,0.087
"SPO2411",1.084,0.069
"SPO2412",1.185,0.135
"SPO2413",0.951,0.065
"SPO2414",0.919,0.086
"SPO2416",1.022,0.103
"SPO2418",0.89,0.04
"SPO2419",1.037,0.042
"SPO2420",1.086,0.162
"SPO2422",0.915,0.138
"SPO2423",0.937,0.124
"SPO2424",0.848,0.138
"SPO2425",1.102,0.073
"SPO2426",0.976,0.076
"SPO2428",0.889,0.063
"SPO2429",1.083,0.093
"SPO2430",0.949,0.023
"SPO2431",1.014,0.121
"SPO2432",1.087,0.173
"SPO2433",0.82,0.088
"SPO2434",0.937,0.039
"SPO2435",0.924,0.023
"SPO2436",1.006,0.046
"SPO2437",1.1,0.077
"SPO2438",0.973,0.156
"SPO2439",0.973,0.059
"SPO2440",0.953,0.173
"SPO2441",0.836,0.058
"SPO2442",0.909,0.033
"SPO2443",0.691,0.277
"SPO2445",1.117,0.05
"SPO2446",1.02,0.028
"SPO2447",0.997,0.142
"SPO2448",1.107,0.026
"SPO2449",1.103,0.058
"SPO2450",0.941,0.096
"SPO2451",1.027,0.137
"SPO2452",1.294,0.23
"SPO2453",1.019,0.082
"SPO2458",0.641,0.227
"SPO2460",0.509,0.299
"SPO2464",0.994,0.03
"SPO2465",1.084,0.117
"SPO2466",1.095,0.06
"SPO2467",1.019,0.052
"SPO2468",1.034,0.076
"SPO2469",0.987,0.045
"SPO2470",1.239,NA
"SPO2473",0.89,0.11
"SPO2474",0.195,0.096
"SPO2475",0.899,0.174
"SPO2476",0.955,0.082
"SPO2477",0.84,0.204
"SPO2478",1.05,0.018
"SPO2479",0.794,0.419
"SPO2480",1.072,0.099
"SPO2481",0.499,0.499
"SPO2483",1.195,0.069
"SPO2486",1.01,0.075
"SPO2487",1.019,0.037
"SPO2488",1.083,0.009
"SPO2489",0.941,0.013
"SPO2491",0.921,0.065
"SPO2496",0.99,0.083
"SPO2498",0.983,0.08
"SPO2499",1.014,0.046
"SPO2500",1.057,0.021
"SPO2501",1.049,0.05
"SPO2502",1.08,0.104
"SPO2504",1.322,0.27
"SPO2505",0.987,0.075
"SPO2506",0.486,0.281
"SPO2507",0.941,0.079
"SPO2508",0.951,0.024
"SPO2509",1.023,0.078
"SPO2511",0.086,0.086
"SPO2512",1.003,0.037
"SPO2513",1.025,0.1
"SPO2514",0.603,0.352
"SPO2515",1.066,0.033
"SPO2516",1.147,0.012
"SPO2518",0.976,0.05
"SPO2519",1.034,NA
"SPO2520",0.957,0.06
"SPO2521",0.999,0.03
"SPO2522",0.209,0.111
"SPO2523",0.839,0.119
"SPO2524",0.923,0.087
"SPO2526",1.07,0.137
"SPO2527",0.991,0.027
"SPO2528",1.017,0.037
"SPO2529",0.872,0.033
"SPO2530",0.819,0.22
"SPO2531",0.903,0.037
"SPO2532",0.857,0.082
"SPO2534",0.889,0.029
"SPO2535",1.015,0.046
"SPO2536",0.979,0.006
"SPO2537",1.022,0.114
"SPO2538",0.942,0.053
"SPO2539",0.779,0.071
"SPO2540",0.78,0.278
"SPO2541",0.901,0.106
"SPO2542",1.278,NA
"SPO2543",1.095,0.025
"SPO2544",1.037,0.022
"SPO2545",0.979,0.074
"SPO2546",0.94,0.102
"SPO2547",0.889,0.115
"SPO2548",0.901,0.031
"SPO2549",0.785,0.039
"SPO2550",0.971,0.021
"SPO2551",1.042,0.063
"SPO2552",0.924,0.022
"SPO2553",1.018,0.05
"SPO2554",1.071,0.063
"SPO2555",0.962,0.159
"SPO2556",0.9,0.033
"SPO2559",0.977,0.068
"SPO2560",0.99,0.036
"SPO2561",0.907,0.05
"SPO2562",1.028,0.05
"SPO2563",0.937,0.093
"SPO2564",1.137,0.033
"SPO2565",1.018,0.072
"SPO2566",0.918,0.053
"SPO2567",1.073,0.098
"SPO2568",1.046,0.053
"SPO2569",0.777,0.076
"SPO2570",0.613,0.613
"SPO2571",1.039,0.057
"SPO2572",1.098,0.038
"SPO2573",1.099,0.025
"SPO2574",1.012,0.054
"SPO2575",1.056,0.048
"SPO2576",1.18,0.089
"SPO2577",1.117,0.084
"SPO2578",0.011,0.011
"SPO2579",0.982,0.033
"SPO2580",1.037,0.127
"SPO2581",1.082,0.078
"SPO2582",0.996,0.045
"SPO2583",1.028,0.024
"SPO2584",0.946,0.051
"SPO2586",1.004,0.029
"SPO2587",0.868,0.166
"SPO2588",1.034,0.025
"SPO2589",0.916,0.088
"SPO2590",0.946,0.077
"SPO2591",0.955,0.099
"SPO2592",1.04,0.064
"SPO2597",1.169,0.23
"SPO2598",0.992,0.043
"SPO2601",1.201,0.113
"SPO2602",1.027,0.114
"SPO2603",1.065,0.065
"SPO2604",1.032,0.048
"SPO2605",0.916,0.067
"SPO2606",0.995,0.015
"SPO2607",1.047,0.034
"SPO2608",0.992,0.028
"SPO2609",0.942,0.062
"SPO2610",1.099,0.064
"SPO2612",1.084,0.027
"SPO2613",1.028,0.092
"SPO2614",1.034,0.038
"SPO2615",1.026,0.022
"SPO2616",0.835,0.054
"SPO2617",0.949,0.03
"SPO2621",0,NA
"SPO2622",1.118,0.041
"SPO2623",0.985,0.068
"SPO2624",1.014,0.168
"SPO2625",1.193,0.218
"SPO2626",1.13,0.034
"SPO2627",1.067,0.047
"SPO2628",0.979,0.057
"SPO2629",1.08,0.046
"SPO2630",1.196,0.026
"SPO2632",0.124,0.074
"SPO2633",0,0
"SPO2634",0,0
"SPO2635",0,0
"SPO2639",1.137,0.152
"SPO2640",0.955,0.045
"SPO2641",0.999,0.067
"SPO2642",0.84,0.12
"SPO2643",1.097,0.226
"SPO2644",0.863,0.112
"SPO2645",0.801,0.151
"SPO2646",1.065,0.045
"SPO2647",1.084,0.048
"SPO2648",0.474,0.474
"SPO2649",1.061,0.04
"SPO2650",0.536,0.19
"SPO2651",0.894,0.056
"SPO2652",1.097,0.1
"SPO2652a",0.924,0.052
"SPO2653",0.156,0.096
"SPO2654",0,0
"SPO2656",1.022,0.03
"SPO2657",0.903,0.114
"SPO2658",0.529,0.339
"SPO2659",0.891,NA
"SPO2661",0.971,0.115
"SPO2662",0.796,0.043
"SPO2663",0.844,0.102
"SPO2664",0.894,0.486
"SPO2665",0.774,0.095
"SPO2666",0.891,0.059
"SPO2667",0.991,0.082
"SPO2668",0.853,0.08
"SPO2669",1.052,0.06
"SPO2670",1.134,0.07
"SPO2671",1.092,0.043
"SPO2673",0.927,0.063
"SPO2674",0.965,0.077
"SPO2675",0.988,0.022
"SPO2677",0.279,0.087
"SPO2679",0.534,0.534
"SPO2680",1.32,0.196
"SPO2681",0.921,0.075
"SPO2685",0.473,0.296
"SPO2687",0,0
"SPO2688",0.941,0.183
"SPO2690",0.962,0.071
"SPO2691",0.951,0.041
"SPO2692",0.951,0.042
"SPO2693",0.854,0.065
"SPO2694",1.022,0.099
"SPO2695",0.327,0.193
"SPO2696",1.046,0.076
"SPO2697",0.951,0.036
"SPO2698",0.865,0.07
"SPO2699",0.808,0.397
"SPO2700",0.597,0.228
"SPO2701",0.95,0.035
"SPO2702",0.222,0.222
"SPO2703",1.078,0.024
"SPO2704",0.976,0.018
"SPO2705",1.089,NA
"SPO2707",1.217,0.058
"SPO2708",1.061,0.052
"SPO2709",0.92,0.185
"SPO2710",0.981,0.071
"SPO2711",1.024,0.042
"SPO2712",0.868,0.055
"SPO2713",0.973,0.074
"SPO2714",0.96,0.098
"SPO2715",1.065,0.057
"SPO2716",0.965,0.011
"SPO2717",0.94,0.03
"SPO2718",0.919,0.051
"SPO2719",1.028,NA
"SPO2720",0.974,0.051
"SPO2721",1.078,0.072
"SPO2722",1.179,0.058
"SPO2723",0.99,0.011
"SPO2724",0.73,NA
"SPO2726",0.978,0.046
"SPO2731",0.933,0.02
"SPO2733",1.042,0.024
"SPO2734",1.047,0.032
"SPO2735",0.977,0.016
"SPO2736",0.93,0.035
"SPO2738",1.139,0.045
"SPO2739",0,NA
"SPO2742",0.857,0.064
"SPO2743",0.817,0.049
"SPO2744",0.736,0.035
"SPO2746",1.094,0.041
"SPO2747",0.961,0.027
"SPO2748",0.853,0.108
"SPO2749",0.608,0.181
"SPO2750",0.986,0.033
"SPO2751",1.153,0.089
"SPO2752",0.997,0.084
"SPO2753",0.728,0.063
"SPO2755",0.939,0.083
"SPO2756",1.001,0.06
"SPO2757",0.924,0.081
"SPO2758",0.934,0.115
"SPO2759",0.935,0.139
"SPO2760",0.984,0.018
"SPO2763",0,NA
"SPO2768",0.692,0.246
"SPO2769",0.493,0.168
"SPO2771",0.208,0.208
"SPO2773",1.056,0.048
"SPO2775",0.779,0.128
"SPO2780",1.098,0.085
"SPO2787",0.395,0.395
"SPO2788",1.077,0.073
"SPO2789",0.953,0.043
"SPO2790",0.981,0.039
"SPO2791",1.131,0.047
"SPO2792",1.086,0.046
"SPO2793",0.991,0.042
"SPO2795",0.925,0.017
"SPO2796",1.126,0.05
"SPO2799",0.343,0.343
"SPO2801",1.02,0.072
"SPO2802",1.033,0.017
"SPO2803",1.033,0.026
"SPO2804",1.057,0.04
"SPO2805",0.998,0.073
"SPO2806",1.01,0.05
"SPO2807",0.958,0.02
"SPO2808",1.13,0.068
"SPO2809",0.983,0.109
"SPO2810",1.032,0.028
"SPO2811",1.321,0.102
"SPO2812",1.144,0.036
"SPO2813",1.064,0.017
"SPO2814",1.052,0.019
"SPO2815",1.074,0.009
"SPO2816",1.09,0.049
"SPO2817",1.139,0.031
"SPO2818",1.021,0.075
"SPO2819",0.764,0.016
"SPO2820",0.83,0.064
"SPO2821",0.946,0.011
"SPO2822",0.829,0.046
"SPO2823",1.023,0.086
"SPO2824",1.035,0.072
"SPO2825",1.086,0.039
"SPO2826",1.058,0.041
"SPO2827",0.96,0.017
"SPO2828",0.965,0.075
"SPO2829",0.953,0.056
"SPO2830",0.926,0.043
"SPO2831",0.923,0.046
"SPO2832",1.119,0.116
"SPO2833",1.061,0.097
"SPO2834",0.779,0.089
"SPO2835",0.863,0.061
"SPO2836",0.987,0.028
"SPO2837",1.037,0.016
"SPO2839",1.028,0.044
"SPO2840",0.832,0.269
"SPO2841",0.985,0.042
"SPO2842",0.942,0.061
"SPO2843",0.617,0.318
"SPO2845",0.909,0.043
"SPO2846",0.944,0.072
"SPO2848",1.089,0.006
"SPO2849",0.71,NA
"SPO2850",0.643,0.322
"SPO2851",0.979,0.009
"SPO2852",1.032,0.027
"SPO2854",1.207,0.109
"SPO2855",0.182,0.182
"SPO2857",0.87,0.047
"SPO2858",0.812,0.071
"SPO2859",0.956,0.129
"SPO2860",1.098,0.036
"SPO2870",0.137,0.137
"SPO2871",0.859,0.105
"SPO2873",0.951,0.076
"SPO2874",0.904,NA
"SPO2877",1.135,0.139
"SPO2878",0,NA
"SPO2879",0.981,0.084
"SPO2880",0.898,0.211
"SPO2881",0.875,0.039
"SPO2882",0.655,0.236
"SPO2883",1.046,0.084
"SPO2885",0.895,0.072
"SPO2886",0.997,0.046
"SPO2887",1.015,0.046
"SPO2888",1.05,0.058
"SPO2889",1.076,0.025
"SPO2890",1.029,0.023
"SPO2891",0.925,0.057
"SPO2893",0.205,0.112
"SPO2894",0.067,0.051
"SPO2895",0.271,0.095
"SPO2897",0,0
"SPO2899",0.959,0.031
"SPO2900",0.989,0.049
"SPO2901",0.89,0.084
"SPO2902",0.775,0.061
"SPO2903",1.067,0.054
"SPO2904",1.113,0.079
"SPO2905",0.724,0.258
"SPO2906",0.598,0.051
"SPO2907",0.123,0.123
"SPO2909",0.561,0.299
"SPO2910",1.043,0.046
"SPO2911",0.895,0.032
"SPO2912",1.204,0.088
"SPO2915",0.82,0.026
"SPO2916",0.895,0.018
"SPO2917",0.875,0.078
"SPO2918",0.755,0.041
"SPO2919",0.803,0.023
"SPO2920",0.808,0.028
"SPO2921",1.042,0.082
"SPO2922",1.153,0.037
"SPO2923",1.086,0.047
"SPO2924",0.472,0.472
"SPO2925",1.039,0.029
"SPO2926",0.797,0.041
"SPO2927",1.012,0.022
"SPO2928",1.148,0.108
"SPO2929",1.108,0.033
"SPO2930",1.04,0.057
"SPO2931",0.991,0.071
"SPO2932",0.969,0.025
"SPO2933",1.032,0.03
"SPO2934",0.99,0.03
"SPO2935",0.645,0.105
"SPO2936",1.146,0.143
"SPO2937",0.868,0.081
"SPO2938",0.907,0.024
"SPO2940",1.038,0.008
"SPO2941",0.789,0.056
"SPO2942",0.975,0.123
"SPO2943",1.006,0.063
"SPO2945",1.002,0.027
"SPO2946",0.988,0.022
"SPO2947",0.924,0.072
"SPO2948",1.011,0.074
"SPO2949",1.153,0.053
"SPO2950",0.945,0.051
"SPO2951",0.996,0.045
"SPO2952",0.505,0.046
"SPO2953",1.03,0.012
"SPO2954",1.119,0.065
"SPO2955",1.002,0.081
"SPO2956",0.987,0.045
"SPO2957",1.036,0.021
"SPO2958",0.4,0.081
"SPO2959",1.061,0.043
"SPO2960",0.961,0.028
"SPO2961",1.058,0.019
"SPO2962",0.698,0.238
"SPO2963",0.889,0.045
"SPO2964",1.113,0.026
"SPO2965",0.785,0.025
"SPO2968",1.014,0.056
"SPO2971",0.983,0.073
"SPO2972",0.922,0.044
"SPO2973a",1.002,0.008
"SPO2974",0.92,0.032
"SPO2975",0.95,0.054
"SPO2976",0.982,0.025
"SPO2977",0.921,0.081
"SPO2978",1.005,0.048
"SPO2979",0.847,0.032
"SPO2980",0.893,0.044
"SPO2981",0.947,0.038
"SPO2982",0.943,0.034
"SPO2984",1.036,0.022
"SPO2985",1.108,0.063
"SPO2986",1.168,0.033
"SPO2987",1.026,0.031
"SPO2988",1.107,0.033
"SPO2989",1.108,0.025
"SPO2990",1.029,0.029
"SPO2991",1.006,0.035
"SPO2992",1.028,0.056
"SPO2993",0.564,0.191
"SPO2994",0.981,0.014
"SPO2995",1.033,0.012
"SPO2996",1.029,0.023
"SPO2997",0.972,0.03
"SPO2998",0.976,0.028
"SPO2999",1.008,0.038
"SPO3000",0.97,0.067
"SPO3001",0.998,0.041
"SPO3002",1.043,0.054
"SPO3003",0.923,0.06
"SPO3004",0.47,0.276
"SPO3005",0.967,0.079
"SPO3008",1.088,0.064
"SPO3009",1.089,0.049
"SPO3010",1.022,0.022
"SPO3011",0.972,0.029
"SPO3013",0.98,0.053
"SPO3014",0.937,0.091
"SPO3015",0.867,0.045
"SPO3016",0.296,0.142
"SPO3017",1.077,0.03
"SPO3018",0.875,0.051
"SPO3019",1.097,0.016
"SPO3020",0.954,0.031
"SPO3021",0.887,0.052
"SPO3024",1.059,0.022
"SPO3025",1.029,0.033
"SPO3026",1.026,0.018
"SPO3027",1.036,0.03
"SPO3029",0.908,0.047
"SPO3030",0.424,0.157
"SPO3031",1.043,0.147
"SPO3032",1.065,0.021
"SPO3033",0.896,0.012
"SPO3034",0.648,0.028
"SPO3036",0.983,0.018
"SPO3037",0.937,0.028
"SPO3038",0.953,0.021
"SPO3039",0.881,0.02
"SPO3040",0.996,0.028
"SPO3041",0.964,0.038
"SPO3042",0.975,0.043
"SPO3043",0.973,0.023
"SPO3044",0.931,0.025
"SPO3045",1.097,0.09
"SPO3046",0.97,0.035
"SPO3047",0.887,0.101
"SPO3048",0.946,0.052
"SPO3049",0.989,0.042
"SPO3050",0.639,0.103
"SPO3051",1.061,0.055
"SPO3052",1.165,0.031
"SPO3053",0.793,0.085
"SPO3054",0.974,0.02
"SPO3055",0.843,0.053
"SPO3056",0.92,0.028
"SPO3057",0.954,0.107
"SPO3058",1.018,0.027
"SPO3059",0.825,0.166
"SPO3060",0.954,0.066
"SPO3062",0.918,0.129
"SPO3063",1.029,0.04
"SPO3065",0.873,0.038
"SPO3066",1.066,0.043
"SPO3068",1.088,0.048
"SPO3069",0.971,0.02
"SPO3070",0.984,0.014
"SPO3072",0.467,0.075
"SPO3073",0.62,0.024
"SPO3074",0.491,0.078
"SPO3075",0.471,0.046
"SPO3076",0.593,0.025
"SPO3077",0.926,0.04
"SPO3078",1.017,0.095
"SPO3079",0.839,0.05
"SPO3081",1.274,0.054
"SPO3084",0.951,0.117
"SPO3085",0,NA
"SPO3086",0.949,0.07
"SPO3087",1.031,0.021
"SPO3088",1.053,0.035
"SPO3089",0.939,0.033
"SPO3090",1.042,0.03
"SPO3091",1.054,0.045
"SPO3092",0.969,0.032
"SPO3093",1.042,0.045
"SPO3094",1.045,0.019
"SPO3095",1.03,0.065
"SPO3096",1.096,0.027
"SPO3097",0.951,0.029
"SPO3098",1.04,0.027
"SPO3099",1.056,0.058
"SPO3100",1.003,0.014
"SPO3101",1.046,0.043
"SPO3102",1.095,0.059
"SPO3103",1.036,0.025
"SPO3104",1.045,0.063
"SPO3105",1.871,NA
"SPO3107",0,NA
"SPO3113",1.07,0.051
"SPO3114",0.983,0.063
"SPO3115",0.465,0.164
"SPO3116",0.96,NA
"SPO3117",0.607,0.342
"SPO3118",1.126,0.031
"SPO3119",0.981,0.033
"SPO3120",1.027,0.027
"SPO3121",1.059,0.051
"SPO3122",0.955,0.025
"SPO3123",0.885,0.141
"SPO3124",1.148,0.069
"SPO3125",0.913,0.221
"SPO3126",0.815,0.012
"SPO3128",0.842,0.041
"SPO3129",0.776,0.1
"SPO3130",0.725,0.079
"SPO3131",1.052,0.072
"SPO3132",1.178,0.162
"SPO3133",1.015,0.096
"SPO3134",0.975,0.026
"SPO3135",1.001,0.053
"SPO3137",1.004,0.045
"SPO3138",0.867,0.04
"SPO3139",0.982,0.028
"SPO3140",1.035,0.045
"SPO3141",1.029,0.033
"SPO3142",1.411,0.488
"SPO3143",0.934,0.095
"SPO3144",0.818,0.275
"SPO3145",0.974,0.059
"SPO3146",1.022,0.03
"SPO3148",1.008,0.031
"SPO3150",0.931,0.048
"SPO3151",0.855,0.042
"SPO3152",1.046,0.02
"SPO3153",1.04,0.03
"SPO3155",0.886,0.161
"SPO3156",1.045,0.073
"SPO3157",0.964,0.04
"SPO3158",1.05,0.045
"SPO3160",0.935,0.074
"SPO3161",0.715,0.078
"SPO3166",0.968,0.018
"SPO3167",1.026,0.028
"SPO3168",1.009,0.04
"SPO3169",0.47,0.024
"SPO3170",1.059,0.04
"SPO3171",0.997,0.018
"SPO3172",0.994,0.06
"SPO3173",0.832,0.065
"SPO3174",1.075,0.056
"SPO3175",1.036,0.021
"SPO3176",0.987,0.027
"SPO3177",0,0
"SPO3178",0.93,0.038
"SPO3179",0.996,0.053
"SPO3180",1.005,0.028
"SPO3182",0.91,0.052
"SPO3183",1.017,0.036
"SPO3184",0.704,0.106
"SPO3185",0.97,0.063
"SPO3186",0.956,0.028
"SPO3187",0.913,0.305
"SPO3188",0.875,0.107
"SPO3189",0.926,0.009
"SPO3190",0.617,0.071
"SPO3191",0.765,0.053
"SPO3192",0.917,0.03
"SPO3193",1.138,0.21
"SPO3194",1.035,0.013
"SPO3195",0.927,0.012
"SPO3196",0.985,0.004
"SPO3197",1.136,0.103
"SPO3198",0.786,0.097
"SPO3202",0.847,0.031
"SPO3203",0.824,0.056
"SPO3204",0.943,0.101
"SPO3206",0.934,0.041
"SPO3208",0.989,0.011
"SPO3209",0.953,0.088
"SPO3210",1.083,0.064
"SPO3211",1.034,0.069
"SPO3212",0,NA
"SPO3213",1.024,0.044
"SPO3214",1.039,0.108
"SPO3215",0.971,0.061
"SPO3217",0.784,0.039
"SPO3218",0.74,0.292
"SPO3220",1.054,0.011
"SPO3221",1.015,0.069
"SPO3222",1.028,0.014
"SPO3223",1.056,0.022
"SPO3224",0,0
"SPO3226",1.017,0.034
"SPO3227",0.946,0.079
"SPO3228",0.979,0.016
"SPO3229",1.046,0.092
"SPO3230",1.1,0.011
"SPO3231",1.08,0.044
"SPO3232",1.108,0.077
"SPO3238",0.557,0.187
"SPO3239",1.112,0.055
"SPO3240",1.084,0.032
"SPO3241",0.992,0.084
"SPO3242",0.993,0.189
"SPO3243",0.957,0.025
"SPO3244",1.005,0.055
"SPO3245",1.022,0.058
"SPO3254",0.983,0.043
"SPO3256",0,0
"SPO3258",0.997,0.024
"SPO3260",1.045,0.029
"SPO3261",1.017,0.032
"SPO3262",1.026,0.029
"SPO3263",0.892,0.046
"SPO3270",0.948,0.041
"SPO3271",1.033,0.011
"SPO3272",0.936,0.016
"SPO3273",0.794,0.069
"SPO3274",1.024,0.09
"SPO3275",0.909,0.06
"SPO3276",1.016,0.008
"SPO3277",0.881,0.025
"SPO3278",0,0
"SPO3279",0.977,0.05
"SPO3280",0.979,0.033
"SPO3281",0.752,0.078
"SPO3282",0.636,0.07
"SPO3285",0.929,0.02
"SPO3286",0.963,0.032
"SPO3289",0.813,0.045
"SPO3290",0.931,0.016
"SPO3291",0.906,0.07
"SPO3292",0.952,0.038
"SPO3294",0.967,0.035
"SPO3295",0.963,0.06
"SPO3296",0.871,0.013
"SPO3297",0.97,0.009
"SPO3298",1.037,0.059
"SPO3299",0.978,0.027
"SPO3300",0.984,0.108
"SPO3301",1.037,0.013
"SPO3302",0.825,0.092
"SPO3303",1.02,0.033
"SPO3304",0.981,0.025
"SPO3305",0.94,0.022
"SPO3306",0.877,0.052
"SPO3307",1.073,0.012
"SPO3308",1.026,0.017
"SPO3309",1.024,0.018
"SPO3310",1.107,0.089
"SPO3311",0.975,0.043
"SPO3312",1.044,0.065
"SPO3313",0.873,0.027
"SPO3314",0.115,0.046
"SPO3315",0.99,0.027
"SPO3316",0.955,0.037
"SPO3316a",0.826,0.019
"SPO3317",0.981,0.064
"SPO3318",1.032,0.009
"SPO3319",1.005,0.018
"SPO3320",0.994,0.007
"SPO3321",0.974,0.04
"SPO3322",0.997,0.021
"SPO3323",1.015,0.02
"SPO3324",1.027,0.02
"SPO3325",1.018,0.017
"SPO3326",1.004,0.061
"SPO3327",0.931,0.003
"SPO3328",1.038,0.048
"SPO3329",0.973,0.031
"SPO3330",1.018,0.005
"SPO3331",0.845,0.1
"SPO3333",1.041,0.014
"SPO3334",1.03,0.008
"SPO3335",1.006,0.016
"SPO3336",1.036,0.021
"SPO3337",0.71,NA
"SPO3338",0.943,0.031
"SPO3339",1.033,0.031
"SPO3340",0.949,0.026
"SPO3341",1.05,0.078
"SPO3342",1.017,0.016
"SPO3343",1.084,0.03
"SPO3344",0.979,0.027
"SPO3345",1.141,0.049
"SPO3346",1.027,0.016
"SPO3347",1.066,0.036
"SPO3349",1.123,0.055
"SPO3350",1.001,0.105
"SPO3351",0.96,0.139
"SPO3352",0.989,0.026
"SPO3353",0.725,0.031
"SPO3355",0.981,0.017
"SPO3356",0.858,0.097
"SPO3357",0.922,0.017
"SPO3358",0.929,0.045
"SPO3359",0.97,0.041
"SPO3360",1.078,0.021
"SPO3361",0.89,0.032
"SPO3362",1.119,0.053
"SPO3363",1.084,NA
