"spo","meanW","semW"
"SPO2213a",0.99,0.05
"SPO2214",1.02,0.04
"SPO2215",0.93,0.1
"SPO2216",1.32,NA
"SPO2218",1,0.02
"SPO2219",0.98,0.13
"SPO2220",0.95,0.02
"SPO2221",0.94,0.02
"SPO2222",0.51,0.17
"SPO2223",0.78,0.11
"SPO2224",1.01,0.01
"SPO2225",1.04,0.04
"SPO2226",0.94,0.06
"SPO2227",0.83,0.06
"SPO2228",1.21,0.05
"SPO2229",1,0.02
"SPO2230",1.16,0.09
"SPO2231",1.08,0.05
"SPO2232",0.88,0.08
"SPO2233",1.07,0.04
"SPO2234",1.07,0.11
"SPO2235",0.33,0.2
"SPO2237",0.96,0.17
"SPO2238",1.26,0.09
"SPO2240",0.41,0.17
"SPO2241",0.26,0.04
"SPO2242",0.18,0.08
"SPO2243",0.98,0.01
"SPO2244",0.96,0.01
"SPO2245",0.96,0.01
"SPO2246",1.05,0.04
"SPO2248",0.9,0.1
"SPO2249",0.7,0.24
"SPO2250",0.98,0.01
"SPO2251",0.85,0.04
"SPO2252",0.97,0.06
"SPO2253",0.92,0.09
"SPO2255",1.07,0.14
"SPO2257",1.01,0.16
"SPO2261",0.95,0.39
"SPO2262",1.51,NA
"SPO2264",1.08,0.05
"SPO2266",0.98,0.06
"SPO2267",1.02,0.13
"SPO2268",1,0.03
"SPO2269",0.86,0.1
"SPO2270",1.18,0.01
"SPO2272",0.98,0.03
"SPO2273",0.84,0.05
"SPO2277",0.98,0.07
"SPO2278",0.98,0.01
"SPO2279",0.97,0
"SPO2280",1.06,0.04
"SPO2283",1,0.06
"SPO2284",1.02,0.04
"SPO2285",1,0.08
"SPO2286",0.97,0.02
"SPO2287",1,0.02
"SPO2288",1.1,0.03
"SPO2289",1.06,0.04
"SPO2290",1.06,0.02
"SPO2292",1.01,0.15
"SPO2293",1.02,0.02
"SPO2296",0.96,0.1
"SPO2297",0.99,0.05
"SPO2298",0.94,0.06
"SPO2299",0.96,0.04
"SPO2301",1.14,0.08
"SPO2302",1.05,0.02
"SPO2303",0.46,NA
"SPO2304",0.84,0.28
"SPO2306",1.79,NA
"SPO2307",1.17,0.03
"SPO2308",0.99,0.08
"SPO2309",0.98,0.02
"SPO2310",0,NA
"SPO2311",0,NA
"SPO2313",1.05,0.03
"SPO2318",1.06,0.07
"SPO2319",1,0.08
"SPO2323",1.03,0.01
"SPO2324",0.59,0.3
"SPO2326",1.04,0.07
"SPO2327",0.98,0.03
"SPO2330",1.1,0.08
"SPO2331",1.11,0.03
"SPO2332",1.06,0.02
"SPO2333",1.13,0.07
"SPO2334",1.04,0.01
"SPO2335",0.95,0.04
"SPO2336",1.04,0.03
"SPO2337",1.19,0.05
"SPO2338",1.03,0.04
"SPO2339",1.13,0.09
"SPO2340",0.16,0.11
"SPO2341",1.06,0.02
"SPO2341a",0.94,0.03
"SPO2342",1.02,0.03
"SPO2343",1.02,0.01
"SPO2344",1.09,0.06
"SPO2345",1.08,0.02
"SPO2346",0.99,0.09
"SPO2347",1.15,0.02
"SPO2348",1.02,0.04
"SPO2349",0.8,0.21
"SPO2350",0.89,0.09
"SPO2351",1.01,0.08
"SPO2352",0.93,0.09
"SPO2353",0.95,0.03
"SPO2354",0.66,0.11
"SPO2355",0.5,0.04
"SPO2356",1.04,0.15
"SPO2357",0.6,0.24
"SPO2358",0.96,0.09
"SPO2359",0.59,0.12
"SPO2361",1,0.03
"SPO2363",0.98,0.16
"SPO2364",1.1,0.08
"SPO2365",0.93,0.04
"SPO2366",0.93,0.05
"SPO2367",1.05,0.07
"SPO2368",0.92,0.07
"SPO2369",0.98,0.03
"SPO2370",1.05,0.04
"SPO2371",1.05,0.04
"SPO2372",1.02,0.04
"SPO2373",1,0.02
"SPO2374",0.98,0.03
"SPO2377",0.89,0.04
"SPO2378",0.92,0.02
"SPO2380",0.95,0.01
"SPO2381",0.86,0.02
"SPO2382",0.87,0.07
"SPO2383",1.11,0.08
"SPO2384",0.92,0.03
"SPO2385",1.01,0.03
"SPO2386",0.96,0.15
"SPO2387",1,0.03
"SPO2388",0.71,0.26
"SPO2389",1.02,0.05
"SPO2390",0.96,0.05
"SPO2392",0.77,0.07
"SPO2393",1.01,0.08
"SPO2394",0.9,0.18
"SPO2395",1.11,0.18
"SPO2396",0.88,0.03
"SPO2397",1.04,0.01
"SPO2398",0.92,0.05
"SPO2399",0.86,0.04
"SPO2400",0.95,0.09
"SPO2401",0.91,0.01
"SPO2403",0.8,0.11
"SPO2405",0.93,0.06
"SPO2406",1,0.06
"SPO2407",1.08,0.22
"SPO2408",0.66,0.34
"SPO2409",1.03,0.01
"SPO2410",0.98,0.09
"SPO2411",1.08,0.07
"SPO2412",1.19,0.13
"SPO2413",0.95,0.07
"SPO2414",0.92,0.09
"SPO2416",1.02,0.1
"SPO2418",0.89,0.04
"SPO2419",1.04,0.04
"SPO2420",1.09,0.16
"SPO2422",0.91,0.14
"SPO2423",0.94,0.12
"SPO2424",0.85,0.14
"SPO2425",1.1,0.07
"SPO2426",0.97,0.08
"SPO2428",0.89,0.06
"SPO2429",1.08,0.09
"SPO2430",0.95,0.02
"SPO2431",1.02,0.12
"SPO2432",1.09,0.17
"SPO2433",0.82,0.09
"SPO2434",0.94,0.04
"SPO2435",0.92,0.02
"SPO2436",1.01,0.05
"SPO2437",1.1,0.08
"SPO2438",0.97,0.15
"SPO2439",0.97,0.06
"SPO2440",0.95,0.17
"SPO2441",0.84,0.06
"SPO2442",0.91,0.03
"SPO2443",0.69,0.28
"SPO2445",1.12,0.05
"SPO2446",1.02,0.03
"SPO2447",1,0.14
"SPO2448",1.11,0.03
"SPO2449",1.1,0.06
"SPO2450",0.94,0.1
"SPO2451",1.03,0.14
"SPO2452",1.29,0.23
"SPO2453",1.02,0.08
"SPO2458",0.64,0.23
"SPO2460",0.51,0.3
"SPO2464",1,0.03
"SPO2465",1.08,0.12
"SPO2466",1.09,0.06
"SPO2467",1.02,0.05
"SPO2468",1.03,0.08
"SPO2469",0.99,0.04
"SPO2470",1.24,NA
"SPO2473",0.89,0.11
"SPO2474",0.2,0.1
"SPO2475",0.9,0.17
"SPO2476",0.95,0.08
"SPO2477",0.84,0.2
"SPO2478",1.05,0.02
"SPO2479",0.79,0.42
"SPO2480",1.07,0.1
"SPO2481",0.5,0.5
"SPO2483",1.19,0.07
"SPO2486",1.01,0.08
"SPO2487",1.02,0.04
"SPO2488",1.08,0.01
"SPO2489",0.94,0.01
"SPO2491",0.92,0.06
"SPO2496",0.99,0.08
"SPO2498",0.98,0.08
"SPO2499",1.01,0.04
"SPO2500",1.06,0.02
"SPO2501",1.05,0.05
"SPO2502",1.08,0.1
"SPO2504",1.32,0.27
"SPO2505",0.99,0.08
"SPO2506",0.49,0.28
"SPO2507",0.94,0.08
"SPO2508",0.95,0.02
"SPO2509",1.02,0.08
"SPO2511",0.09,0.09
"SPO2512",1,0.04
"SPO2513",1.02,0.1
"SPO2514",0.6,0.35
"SPO2515",1.07,0.03
"SPO2516",1.15,0.01
"SPO2518",0.98,0.05
"SPO2519",1.03,NA
"SPO2520",0.96,0.06
"SPO2521",1,0.03
"SPO2522",0.21,0.11
"SPO2523",0.84,0.12
"SPO2524",0.92,0.09
"SPO2526",1.07,0.14
"SPO2527",0.99,0.03
"SPO2528",1.02,0.04
"SPO2529",0.87,0.03
"SPO2530",0.82,0.22
"SPO2531",0.9,0.04
"SPO2532",0.86,0.08
"SPO2534",0.89,0.03
"SPO2535",1.01,0.04
"SPO2536",0.98,0.01
"SPO2537",1.02,0.11
"SPO2538",0.94,0.05
"SPO2539",0.78,0.07
"SPO2540",0.78,0.28
"SPO2541",0.9,0.11
"SPO2542",1.28,NA
"SPO2543",1.09,0.02
"SPO2544",1.04,0.02
"SPO2545",0.98,0.07
"SPO2546",0.94,0.1
"SPO2547",0.89,0.11
"SPO2548",0.9,0.03
"SPO2549",0.79,0.04
"SPO2550",0.97,0.02
"SPO2551",1.04,0.06
"SPO2552",0.92,0.02
"SPO2553",1.02,0.05
"SPO2554",1.07,0.06
"SPO2555",0.96,0.16
"SPO2556",0.9,0.03
"SPO2559",0.98,0.07
"SPO2560",0.99,0.04
"SPO2561",0.91,0.05
"SPO2562",1.03,0.05
"SPO2563",0.93,0.09
"SPO2564",1.14,0.03
"SPO2565",1.02,0.07
"SPO2566",0.92,0.05
"SPO2567",1.07,0.1
"SPO2568",1.05,0.05
"SPO2569",0.78,0.08
"SPO2570",0.62,0.62
"SPO2571",1.04,0.06
"SPO2572",1.1,0.04
"SPO2573",1.1,0.02
"SPO2574",1.01,0.05
"SPO2575",1.06,0.05
"SPO2576",1.18,0.09
"SPO2577",1.11,0.08
"SPO2578",0.01,0.01
"SPO2579",0.98,0.03
"SPO2580",1.04,0.13
"SPO2581",1.08,0.08
"SPO2582",1,0.04
"SPO2583",1.03,0.03
"SPO2584",0.95,0.05
"SPO2586",1,0.03
"SPO2587",0.87,0.17
"SPO2588",1.03,0.02
"SPO2589",0.92,0.09
"SPO2590",0.94,0.08
"SPO2591",0.96,0.1
"SPO2592",1.04,0.06
"SPO2597",1.17,0.23
"SPO2598",0.99,0.04
"SPO2601",1.2,0.11
"SPO2602",1.03,0.11
"SPO2603",1.07,0.07
"SPO2604",1.03,0.05
"SPO2605",0.92,0.07
"SPO2606",1,0.01
"SPO2607",1.04,0.03
"SPO2608",0.99,0.03
"SPO2609",0.94,0.06
"SPO2610",1.1,0.06
"SPO2612",1.08,0.03
"SPO2613",1.03,0.09
"SPO2614",1.03,0.04
"SPO2615",1.02,0.02
"SPO2616",0.84,0.05
"SPO2617",0.95,0.03
"SPO2621",0,NA
"SPO2622",1.12,0.04
"SPO2623",0.98,0.07
"SPO2624",1.01,0.17
"SPO2625",1.19,0.22
"SPO2626",1.13,0.03
"SPO2627",1.06,0.05
"SPO2628",0.98,0.06
"SPO2629",1.08,0.05
"SPO2630",1.19,0.03
"SPO2632",0.12,0.07
"SPO2633",0,0
"SPO2634",0,0
"SPO2635",0,0
"SPO2639",1.14,0.15
"SPO2640",0.96,0.04
"SPO2641",1,0.07
"SPO2642",0.84,0.12
"SPO2643",1.09,0.22
"SPO2644",0.86,0.11
"SPO2645",0.8,0.15
"SPO2646",1.06,0.04
"SPO2647",1.08,0.05
"SPO2648",0.48,0.48
"SPO2649",1.06,0.04
"SPO2650",0.54,0.19
"SPO2651",0.9,0.06
"SPO2652",1.09,0.1
"SPO2652a",0.92,0.05
"SPO2653",0.16,0.1
"SPO2654",0,0
"SPO2656",1.02,0.03
"SPO2657",0.9,0.11
"SPO2658",0.53,0.34
"SPO2659",0.89,NA
"SPO2661",0.97,0.11
"SPO2662",0.8,0.04
"SPO2663",0.84,0.1
"SPO2664",0.89,0.49
"SPO2665",0.78,0.09
"SPO2666",0.89,0.06
"SPO2667",0.99,0.08
"SPO2668",0.85,0.08
"SPO2669",1.05,0.06
"SPO2670",1.14,0.07
"SPO2671",1.09,0.04
"SPO2673",0.92,0.06
"SPO2674",0.97,0.08
"SPO2675",0.98,0.02
"SPO2677",0.28,0.09
"SPO2679",0.54,0.54
"SPO2680",1.32,0.2
"SPO2681",0.92,0.07
"SPO2685",0.48,0.3
"SPO2687",0,0
"SPO2688",0.94,0.18
"SPO2690",0.96,0.07
"SPO2691",0.95,0.04
"SPO2692",0.95,0.04
"SPO2693",0.85,0.06
"SPO2694",1.02,0.1
"SPO2695",0.33,0.19
"SPO2696",1.05,0.07
"SPO2697",0.95,0.03
"SPO2698",0.86,0.07
"SPO2699",0.81,0.4
"SPO2700",0.6,0.23
"SPO2701",0.95,0.04
"SPO2702",0.22,0.22
"SPO2703",1.08,0.02
"SPO2704",0.98,0.02
"SPO2705",1.09,NA
"SPO2707",1.22,0.06
"SPO2708",1.06,0.05
"SPO2709",0.92,0.18
"SPO2710",0.98,0.07
"SPO2711",1.03,0.04
"SPO2712",0.86,0.05
"SPO2713",0.98,0.07
"SPO2714",0.96,0.1
"SPO2715",1.06,0.06
"SPO2716",0.96,0.01
"SPO2717",0.94,0.03
"SPO2718",0.92,0.05
"SPO2719",1.03,NA
"SPO2720",0.98,0.05
"SPO2721",1.08,0.07
"SPO2722",1.18,0.06
"SPO2723",0.99,0.01
"SPO2724",0.73,NA
"SPO2726",0.98,0.05
"SPO2731",0.93,0.02
"SPO2733",1.04,0.02
"SPO2734",1.05,0.03
"SPO2735",0.98,0.02
"SPO2736",0.93,0.03
"SPO2738",1.14,0.05
"SPO2739",0,NA
"SPO2742",0.86,0.06
"SPO2743",0.82,0.05
"SPO2744",0.74,0.03
"SPO2746",1.1,0.04
"SPO2747",0.96,0.03
"SPO2748",0.85,0.11
"SPO2749",0.61,0.18
"SPO2750",0.99,0.03
"SPO2751",1.15,0.09
"SPO2752",1,0.09
"SPO2753",0.73,0.06
"SPO2755",0.94,0.08
"SPO2756",1,0.06
"SPO2757",0.92,0.08
"SPO2758",0.94,0.12
"SPO2759",0.93,0.14
"SPO2760",0.98,0.02
"SPO2763",0,NA
"SPO2768",0.69,0.25
"SPO2769",0.49,0.17
"SPO2771",0.21,0.21
"SPO2773",1.05,0.05
"SPO2775",0.78,0.13
"SPO2780",1.1,0.08
"SPO2787",0.39,0.39
"SPO2788",1.08,0.07
"SPO2789",0.95,0.04
"SPO2790",0.98,0.04
"SPO2791",1.13,0.05
"SPO2792",1.08,0.05
"SPO2793",0.99,0.04
"SPO2795",0.92,0.02
"SPO2796",1.12,0.05
"SPO2799",0.34,0.34
"SPO2801",1.02,0.07
"SPO2802",1.04,0.02
"SPO2803",1.03,0.03
"SPO2804",1.06,0.04
"SPO2805",1,0.07
"SPO2806",1.01,0.05
"SPO2807",0.96,0.02
"SPO2808",1.13,0.07
"SPO2809",0.98,0.11
"SPO2810",1.04,0.03
"SPO2811",1.32,0.1
"SPO2812",1.15,0.04
"SPO2813",1.06,0.02
"SPO2814",1.06,0.02
"SPO2815",1.08,0.01
"SPO2816",1.09,0.05
"SPO2817",1.14,0.03
"SPO2818",1.02,0.07
"SPO2819",0.76,0.02
"SPO2820",0.83,0.07
"SPO2821",0.94,0.01
"SPO2822",0.83,0.05
"SPO2823",1.02,0.09
"SPO2824",1.03,0.07
"SPO2825",1.09,0.04
"SPO2826",1.06,0.04
"SPO2827",0.96,0.02
"SPO2828",0.96,0.07
"SPO2829",0.96,0.06
"SPO2830",0.93,0.04
"SPO2831",0.92,0.05
"SPO2832",1.12,0.12
"SPO2833",1.06,0.1
"SPO2834",0.78,0.09
"SPO2835",0.86,0.06
"SPO2836",0.99,0.03
"SPO2837",1.04,0.02
"SPO2839",1.03,0.04
"SPO2840",0.83,0.27
"SPO2841",0.98,0.04
"SPO2842",0.94,0.06
"SPO2843",0.62,0.32
"SPO2845",0.91,0.04
"SPO2846",0.95,0.07
"SPO2848",1.09,0.01
"SPO2849",0.71,NA
"SPO2850",0.64,0.32
"SPO2851",0.98,0.01
"SPO2852",1.03,0.03
"SPO2854",1.21,0.11
"SPO2855",0.18,0.18
"SPO2857",0.87,0.05
"SPO2858",0.81,0.07
"SPO2859",0.96,0.13
"SPO2860",1.1,0.04
"SPO2870",0.14,0.14
"SPO2871",0.86,0.1
"SPO2873",0.95,0.08
"SPO2874",0.9,NA
"SPO2877",1.14,0.14
"SPO2878",0,NA
"SPO2879",0.98,0.08
"SPO2880",0.9,0.21
"SPO2881",0.87,0.04
"SPO2882",0.66,0.24
"SPO2883",1.05,0.09
"SPO2885",0.9,0.07
"SPO2886",1,0.05
"SPO2887",1.01,0.05
"SPO2888",1.05,0.06
"SPO2889",1.07,0.02
"SPO2890",1.02,0.02
"SPO2891",0.93,0.06
"SPO2893",0.2,0.11
"SPO2894",0.07,0.05
"SPO2895",0.27,0.09
"SPO2897",0,0
"SPO2899",0.96,0.03
"SPO2900",0.99,0.05
"SPO2901",0.89,0.08
"SPO2902",0.78,0.06
"SPO2903",1.07,0.05
"SPO2904",1.11,0.08
"SPO2905",0.72,0.26
"SPO2906",0.6,0.05
"SPO2907",0.12,0.12
"SPO2909",0.56,0.3
"SPO2910",1.04,0.05
"SPO2911",0.9,0.03
"SPO2912",1.21,0.09
"SPO2915",0.82,0.03
"SPO2916",0.9,0.02
"SPO2917",0.88,0.08
"SPO2918",0.76,0.04
"SPO2919",0.8,0.02
"SPO2920",0.81,0.03
"SPO2921",1.04,0.08
"SPO2922",1.16,0.04
"SPO2923",1.08,0.05
"SPO2924",0.47,0.47
"SPO2925",1.04,0.03
"SPO2926",0.8,0.04
"SPO2927",1.01,0.02
"SPO2928",1.15,0.11
"SPO2929",1.11,0.03
"SPO2930",1.04,0.06
"SPO2931",0.99,0.07
"SPO2932",0.97,0.03
"SPO2933",1.03,0.03
"SPO2934",0.99,0.03
"SPO2935",0.65,0.11
"SPO2936",1.15,0.14
"SPO2937",0.86,0.08
"SPO2938",0.91,0.02
"SPO2940",1.04,0.01
"SPO2941",0.79,0.06
"SPO2942",0.97,0.12
"SPO2943",1.01,0.06
"SPO2945",1,0.03
"SPO2946",0.99,0.02
"SPO2947",0.92,0.07
"SPO2948",1.01,0.07
"SPO2949",1.15,0.05
"SPO2950",0.95,0.05
"SPO2951",1,0.04
"SPO2952",0.5,0.05
"SPO2953",1.03,0.01
"SPO2954",1.12,0.07
"SPO2955",1,0.08
"SPO2956",0.99,0.05
"SPO2957",1.04,0.02
"SPO2958",0.4,0.08
"SPO2959",1.06,0.04
"SPO2960",0.96,0.03
"SPO2961",1.06,0.02
"SPO2962",0.7,0.24
"SPO2963",0.89,0.04
"SPO2964",1.11,0.03
"SPO2965",0.79,0.03
"SPO2968",1.02,0.06
"SPO2971",0.98,0.07
"SPO2972",0.92,0.04
"SPO2973a",1,0.01
"SPO2974",0.92,0.03
"SPO2975",0.95,0.05
"SPO2976",0.98,0.03
"SPO2977",0.92,0.08
"SPO2978",1.01,0.05
"SPO2979",0.84,0.03
"SPO2980",0.9,0.04
"SPO2981",0.95,0.04
"SPO2982",0.94,0.04
"SPO2984",1.04,0.02
"SPO2985",1.11,0.06
"SPO2986",1.17,0.03
"SPO2987",1.03,0.03
"SPO2988",1.11,0.03
"SPO2989",1.11,0.03
"SPO2990",1.03,0.03
"SPO2991",1.01,0.04
"SPO2992",1.03,0.06
"SPO2993",0.56,0.19
"SPO2994",0.98,0.02
"SPO2995",1.04,0.01
"SPO2996",1.03,0.02
"SPO2997",0.97,0.03
"SPO2998",0.98,0.03
"SPO2999",1.01,0.04
"SPO3000",0.97,0.07
"SPO3001",1,0.04
"SPO3002",1.04,0.05
"SPO3003",0.92,0.06
"SPO3004",0.47,0.28
"SPO3005",0.97,0.08
"SPO3008",1.09,0.06
"SPO3009",1.09,0.05
"SPO3010",1.02,0.02
"SPO3011",0.97,0.03
"SPO3013",0.98,0.05
"SPO3014",0.94,0.09
"SPO3015",0.87,0.05
"SPO3016",0.3,0.14
"SPO3017",1.08,0.03
"SPO3018",0.88,0.05
"SPO3019",1.09,0.02
"SPO3020",0.96,0.03
"SPO3021",0.89,0.05
"SPO3024",1.06,0.02
"SPO3025",1.03,0.03
"SPO3026",1.02,0.02
"SPO3027",1.04,0.03
"SPO3029",0.91,0.05
"SPO3030",0.42,0.16
"SPO3031",1.04,0.15
"SPO3032",1.06,0.02
"SPO3033",0.9,0.01
"SPO3034",0.65,0.03
"SPO3036",0.98,0.02
"SPO3037",0.94,0.03
"SPO3038",0.95,0.02
"SPO3039",0.88,0.02
"SPO3040",1,0.03
"SPO3041",0.96,0.04
"SPO3042",0.98,0.04
"SPO3043",0.97,0.02
"SPO3044",0.93,0.02
"SPO3045",1.09,0.09
"SPO3046",0.97,0.03
"SPO3047",0.89,0.1
"SPO3048",0.95,0.05
"SPO3049",0.99,0.04
"SPO3050",0.64,0.1
"SPO3051",1.06,0.05
"SPO3052",1.17,0.03
"SPO3053",0.79,0.08
"SPO3054",0.98,0.02
"SPO3055",0.84,0.05
"SPO3056",0.92,0.03
"SPO3057",0.96,0.11
"SPO3058",1.02,0.03
"SPO3059",0.82,0.17
"SPO3060",0.95,0.07
"SPO3062",0.92,0.13
"SPO3063",1.03,0.04
"SPO3065",0.88,0.04
"SPO3066",1.06,0.04
"SPO3068",1.09,0.05
"SPO3069",0.97,0.02
"SPO3070",0.98,0.01
"SPO3072",0.47,0.08
"SPO3073",0.62,0.02
"SPO3074",0.49,0.08
"SPO3075",0.47,0.04
"SPO3076",0.59,0.03
"SPO3077",0.92,0.04
"SPO3078",1.02,0.1
"SPO3079",0.84,0.05
"SPO3081",1.27,0.05
"SPO3084",0.95,0.12
"SPO3085",0,NA
"SPO3086",0.95,0.07
"SPO3087",1.03,0.02
"SPO3088",1.05,0.04
"SPO3089",0.94,0.03
"SPO3090",1.04,0.03
"SPO3091",1.05,0.04
"SPO3092",0.97,0.03
"SPO3093",1.04,0.05
"SPO3094",1.04,0.02
"SPO3095",1.03,0.06
"SPO3096",1.1,0.03
"SPO3097",0.95,0.03
"SPO3098",1.04,0.03
"SPO3099",1.06,0.06
"SPO3100",1,0.01
"SPO3101",1.04,0.04
"SPO3102",1.09,0.06
"SPO3103",1.04,0.02
"SPO3104",1.04,0.06
"SPO3105",1.87,NA
"SPO3107",0,NA
"SPO3113",1.07,0.05
"SPO3114",0.98,0.06
"SPO3115",0.46,0.16
"SPO3116",0.96,NA
"SPO3117",0.61,0.34
"SPO3118",1.13,0.03
"SPO3119",0.98,0.03
"SPO3120",1.02,0.03
"SPO3121",1.06,0.05
"SPO3122",0.96,0.02
"SPO3123",0.88,0.14
"SPO3124",1.15,0.07
"SPO3125",0.91,0.22
"SPO3126",0.81,0.01
"SPO3128",0.84,0.04
"SPO3129",0.78,0.1
"SPO3130",0.72,0.08
"SPO3131",1.05,0.07
"SPO3132",1.18,0.16
"SPO3133",1.02,0.1
"SPO3134",0.97,0.03
"SPO3135",1,0.05
"SPO3137",1.01,0.05
"SPO3138",0.87,0.04
"SPO3139",0.98,0.03
"SPO3140",1.03,0.05
"SPO3141",1.03,0.03
"SPO3142",1.41,0.49
"SPO3143",0.93,0.09
"SPO3144",0.82,0.28
"SPO3145",0.98,0.06
"SPO3146",1.02,0.03
"SPO3148",1.01,0.03
"SPO3150",0.93,0.05
"SPO3151",0.86,0.04
"SPO3152",1.05,0.02
"SPO3153",1.04,0.03
"SPO3155",0.89,0.16
"SPO3156",1.04,0.07
"SPO3157",0.96,0.04
"SPO3158",1.05,0.04
"SPO3160",0.94,0.08
"SPO3161",0.72,0.08
"SPO3166",0.97,0.02
"SPO3167",1.03,0.03
"SPO3168",1.01,0.04
"SPO3169",0.47,0.02
"SPO3170",1.06,0.04
"SPO3171",1,0.02
"SPO3172",0.99,0.06
"SPO3173",0.83,0.06
"SPO3174",1.08,0.06
"SPO3175",1.04,0.02
"SPO3176",0.98,0.03
"SPO3177",0,0
"SPO3178",0.93,0.04
"SPO3179",1,0.05
"SPO3180",1.01,0.03
"SPO3182",0.91,0.05
"SPO3183",1.02,0.04
"SPO3184",0.7,0.11
"SPO3185",0.97,0.06
"SPO3186",0.96,0.03
"SPO3187",0.92,0.31
"SPO3188",0.88,0.11
"SPO3189",0.93,0.01
"SPO3190",0.62,0.07
"SPO3191",0.76,0.05
"SPO3192",0.92,0.03
"SPO3193",1.14,0.21
"SPO3194",1.03,0.01
"SPO3195",0.93,0.01
"SPO3196",0.98,0.01
"SPO3197",1.14,0.1
"SPO3198",0.78,0.1
"SPO3202",0.85,0.03
"SPO3203",0.82,0.06
"SPO3204",0.94,0.1
"SPO3206",0.94,0.04
"SPO3208",0.99,0.01
"SPO3209",0.95,0.09
"SPO3210",1.08,0.06
"SPO3211",1.03,0.07
"SPO3212",0,NA
"SPO3213",1.02,0.04
"SPO3214",1.04,0.11
"SPO3215",0.97,0.06
"SPO3217",0.78,0.04
"SPO3218",0.74,0.29
"SPO3220",1.06,0.01
"SPO3221",1.01,0.07
"SPO3222",1.03,0.02
"SPO3223",1.06,0.02
"SPO3224",0,0
"SPO3226",1.02,0.03
"SPO3227",0.95,0.08
"SPO3228",0.98,0.02
"SPO3229",1.05,0.09
"SPO3230",1.1,0.01
"SPO3231",1.08,0.04
"SPO3232",1.1,0.08
"SPO3238",0.55,0.19
"SPO3239",1.11,0.05
"SPO3240",1.08,0.03
"SPO3241",0.99,0.08
"SPO3242",1,0.19
"SPO3243",0.96,0.02
"SPO3244",1.01,0.05
"SPO3245",1.02,0.06
"SPO3254",0.98,0.04
"SPO3256",0,0
"SPO3258",1,0.02
"SPO3260",1.04,0.03
"SPO3261",1.02,0.03
"SPO3262",1.02,0.03
"SPO3263",0.9,0.05
"SPO3270",0.95,0.04
"SPO3271",1.03,0.01
"SPO3272",0.93,0.02
"SPO3273",0.79,0.07
"SPO3274",1.02,0.09
"SPO3275",0.91,0.06
"SPO3276",1.02,0.01
"SPO3277",0.88,0.02
"SPO3278",0,0
"SPO3279",0.98,0.05
"SPO3280",0.98,0.03
"SPO3281",0.75,0.08
"SPO3282",0.64,0.07
"SPO3285",0.93,0.02
"SPO3286",0.96,0.03
"SPO3289",0.81,0.04
"SPO3290",0.93,0.01
"SPO3291",0.9,0.07
"SPO3292",0.95,0.04
"SPO3294",0.97,0.04
"SPO3295",0.97,0.06
"SPO3296",0.87,0.01
"SPO3297",0.97,0.01
"SPO3298",1.04,0.06
"SPO3299",0.98,0.03
"SPO3300",0.98,0.11
"SPO3301",1.04,0.01
"SPO3302",0.82,0.09
"SPO3303",1.02,0.03
"SPO3304",0.98,0.03
"SPO3305",0.94,0.02
"SPO3306",0.88,0.05
"SPO3307",1.08,0.01
"SPO3308",1.03,0.02
"SPO3309",1.02,0.02
"SPO3310",1.11,0.09
"SPO3311",0.98,0.04
"SPO3312",1.04,0.07
"SPO3313",0.87,0.03
"SPO3314",0.11,0.05
"SPO3315",0.99,0.03
"SPO3316",0.96,0.04
"SPO3316a",0.82,0.02
"SPO3317",0.98,0.06
"SPO3318",1.03,0.01
"SPO3319",1,0.02
"SPO3320",1,0.01
"SPO3321",0.98,0.04
"SPO3322",1,0.02
"SPO3323",1.02,0.02
"SPO3324",1.03,0.02
"SPO3325",1.02,0.02
"SPO3326",1,0.06
"SPO3327",0.93,0
"SPO3328",1.04,0.05
"SPO3329",0.97,0.03
"SPO3330",1.02,0.01
"SPO3331",0.84,0.1
"SPO3333",1.04,0.01
"SPO3334",1.03,0.01
"SPO3335",1,0.02
"SPO3336",1.04,0.02
"SPO3337",0.71,NA
"SPO3338",0.94,0.03
"SPO3339",1.04,0.03
"SPO3340",0.95,0.03
"SPO3341",1.05,0.08
"SPO3342",1.02,0.02
"SPO3343",1.08,0.03
"SPO3344",0.98,0.03
"SPO3345",1.14,0.05
"SPO3346",1.02,0.02
"SPO3347",1.06,0.04
"SPO3349",1.12,0.06
"SPO3350",1,0.11
"SPO3351",0.96,0.14
"SPO3352",0.99,0.03
"SPO3353",0.73,0.03
"SPO3355",0.98,0.02
"SPO3356",0.86,0.1
"SPO3357",0.92,0.02
"SPO3358",0.93,0.05
"SPO3359",0.97,0.04
"SPO3360",1.08,0.02
"SPO3361",0.89,0.03
"SPO3362",1.12,0.05
"SPO3363",1.08,NA
"SPO3364",1.14,0.13
"SPO3367",1,0.02
"SPO3368",1.02,0.01
"SPO3369",0.95,0.03
"SPO3370",1.05,0.01
"SPO3371",1.06,0.01
"SPO3372",0.95,0.04
"SPO3375",0.98,0.02
"SPO3376",0.97,0.12
"SPO3377",0.26,0.18
"SPO3378",1.03,0.06
"SPO3379",1.06,0.12
"SPO3380",0.97,0.03
"SPO3381",0.98,0.01
"SPO3382",1.04,0.01
"SPO3383",0.99,0.02
"SPO3384",1.02,0.02
"SPO3385",1.09,0.01
"SPO3386",0.97,0.05
"SPO3387",0.98,0.02
"SPO3388",1.02,0.02
