mean,lwrCL,uprCL,spo,naCount
1.052,1.047,1.057,SPO_Sp16SA,0
1.052,1.047,1.057,SPO_Sp16SB,0
1.053,1.05,1.056,SPO_Sp16SC,0
1.024,1.02,1.028,SPO_Sp23SA,0
1.024,1.018,1.029,SPO_Sp23SB,0
1.023,1.004,1.039,SPO_Sp5SD,0
1.016,0.997,1.036,SPO_Sp5SE,0
1.018,0.995,1.041,SPO_Sp5SF,0
0.822,0.755,0.89,SPO0001,0
1.054,1.035,1.076,SPO0002,0
0.191,0,0.4,SPO0003,642
NA,NA,NA,SPO0004,10000
1.053,1.032,1.078,SPO0005,0
1.026,1.008,1.044,SPO0006,0
1.027,1.007,1.048,SPO0007,0
0.965,0.932,0.994,SPO0008,0
0.953,0.919,0.99,SPO0009,0
0,0,0,SPO0010,0
0.988,0.971,1.008,SPO0011,0
1.035,1.017,1.056,SPO0012,0
0.998,0.975,1.018,SPO0013,0
0.998,0.978,1.017,SPO0014,0
1.024,1.001,1.044,SPO0015,0
0.977,0.948,1,SPO0016,0
0.99,0.969,1.011,SPO0017,0
0.113,0,0.232,SPO0018,0
0.994,0.978,1.01,SPO0019,0
1.018,1.003,1.033,SPO0020,0
0.948,0.93,0.966,SPO0021,0
0.974,0.957,0.988,SPO0022,0
1.004,0.982,1.032,SPO0023,0
0.93,0.918,0.943,SPO0024,0
1.024,0.984,1.062,SPO0025,0
NA,NA,NA,SPO0026,10000
0.993,0.982,1.006,SPO0027,0
0.991,0.97,1.009,SPO0028,0
1.022,0.993,1.049,SPO0029,0
1.027,1.009,1.046,SPO0030,0
1.009,0.98,1.036,SPO0031,0
1.021,1.007,1.037,SPO0033,0
0.977,0.944,1.004,SPO0034,0
0.984,0.968,0.999,SPO0035,0
0.985,0.975,0.995,SPO0036,0
0.995,0.984,1.008,SPO0037,0
NA,NA,NA,SPO0038,10000
NA,NA,NA,SPO0039,10000
1.027,1.015,1.04,SPO0040,0
1.001,0.975,1.027,SPO0041,0
1.028,0.999,1.056,SPO0042,0
NA,NA,NA,SPO0043,10000
0.85,0.754,0.952,SPO0044,0
1.007,0.997,1.021,SPO0045,0
0.968,0.93,1.013,SPO0046,0
1.018,0.962,1.088,SPO0046a,0
0.969,0.94,0.995,SPO0047,0
0.998,0.949,1.047,SPO0048,0
0.976,0.945,1.007,SPO0049,0
0.99,0.969,1.009,SPO0050,0
0.985,0.963,1.012,SPO0051,0
1.035,0.997,1.068,SPO0052,0
0.984,0.952,1.018,SPO0053,0
1.002,0.986,1.019,SPO0054,0
0.993,0.963,1.023,SPO0055,0
0.99,0.95,1.033,SPO0056,0
0.65,0.138,1.132,SPO0057,6
1.048,1.027,1.066,SPO0058,0
1.024,0.997,1.047,SPO0059,0
1.047,1.029,1.067,SPO0060,0
NA,NA,NA,SPO0061,10000
0.472,0,0.944,SPO0062,0
0.228,0,0.695,SPO0063,0
NA,NA,NA,SPO0064,10000
NA,NA,NA,SPO0065,10000
0.969,0.955,0.985,SPO0066,0
1.039,0.903,1.165,SPO0067,0
0.923,0.868,0.981,SPO0068,0
1.001,0.973,1.028,SPO0069,0
0.996,0.946,1.042,SPO0070,0
0.92,0.846,0.988,SPO0071,0
0.843,0.282,1.189,SPO0072,0
NA,NA,NA,SPO0074,10000
1.059,1.037,1.08,SPO0075,0
0.922,0.881,0.957,SPO0077,0
1.014,0.985,1.043,SPO0078,0
NA,NA,NA,SPO0079,10000
NA,NA,NA,SPO0080,10000
NA,NA,NA,SPO0081,10000
NA,NA,NA,SPO0082,10000
1.031,1.008,1.056,SPO0084,0
0.967,0.926,1.007,SPO0085,0
1.032,1.02,1.045,SPO0086,0
0.978,0.964,0.994,SPO0087,0
1.016,0.982,1.041,SPO0088,0
0.976,0.945,1.013,SPO0089,0
0.961,0.935,0.989,SPO0090,0
1.012,0.992,1.033,SPO0091,0
0.994,0.96,1.034,SPO0092,0
1.011,0.974,1.054,SPO0093,0
0.985,0.962,1.013,SPO0094,0
0.937,0.892,0.975,SPO0095,0
0.992,0.96,1.027,SPO0096,0
0.982,0.961,1.004,SPO0097,0
0.946,0.922,0.97,SPO0098,0
0.971,0.946,0.991,SPO0099,0
1.018,0.972,1.068,SPO0100,0
0.988,0.967,1.011,SPO0101,0
1.01,0.968,1.046,SPO0102,0
1.027,0.972,1.077,SPO0103,0
0.994,0.973,1.011,SPO0104,0
0.988,0.96,1.017,SPO0105,0
1.018,1,1.035,SPO0106,0
0.997,0.979,1.022,SPO0107,0
0.985,0.935,1.034,SPO0108,0
1.013,1.001,1.024,SPO0109,0
1.018,1.011,1.025,SPO0110,0
1.044,1.029,1.059,SPO0111,0
1.018,1.007,1.028,SPO0112,0
1.023,1.011,1.038,SPO0113,0
1.02,0.976,1.079,SPO0114,0
0.985,0.966,1,SPO0115,0
1.011,0.992,1.026,SPO0116,0
0.96,0.937,0.991,SPO0118,0
1.061,0.992,1.12,SPO0119,0
1.015,0.983,1.046,SPO0120,0
1.003,0.952,1.052,SPO0122,0
0.979,0.959,0.999,SPO0123,0
1.023,1.004,1.042,SPO0124,0
0.996,0.96,1.032,SPO0125,0
1.036,0.999,1.068,SPO0126,0
1.105,1.004,1.204,SPO0127,0
1.015,0.992,1.04,SPO0128,0
1.028,0.992,1.069,SPO0129,0
0.926,0.879,0.977,SPO0130,0
1.059,0.987,1.134,SPO0131,0
0.957,0.929,0.994,SPO0132,0
0.976,0.963,0.989,SPO0133,0
1.112,1.001,1.239,SPO0134,0
0.996,0.96,1.028,SPO0135,0
0.982,0.954,1.012,SPO0136,0
1.009,0.983,1.035,SPO0137,0
0.986,0.937,1.036,SPO0138,0
0.985,0.964,1.005,SPO0139,0
0.968,0.93,1.007,SPO0140,0
0.981,0.909,1.064,SPO0141,0
1.006,0.972,1.041,SPO0142,0
0.967,0.932,0.993,SPO0143,0
1.559,1.424,1.627,SPO0144,3139
1.01,0.975,1.045,SPO0146,0
0.78,0.664,0.902,SPO0147,0
NA,NA,NA,SPO0149,10000
NA,NA,NA,SPO0150,10000
0.95,0.925,0.974,SPO0151,0
0.958,0.928,1,SPO0152,0
0.841,0.788,0.894,SPO0153,0
1,0.972,1.029,SPO0154,0
NA,NA,NA,SPO0155,10000
1.009,0.985,1.027,SPO0156,0
0.992,0.964,1.019,SPO0157,0
1.032,1.009,1.053,SPO0160,0
1.004,0.956,1.036,SPO0161,0
0.958,0.916,1.001,SPO0162,0
0.96,0.92,1.001,SPO0163,0
0.951,0.913,0.99,SPO0164,0
0.967,0.917,1.024,SPO0165,0
0.956,0.925,0.985,SPO0166,0
0.979,0.935,1.031,SPO0167,0
1.005,0.972,1.044,SPO0168,0
0.979,0.945,1.019,SPO0169,0
0.99,0.96,1.022,SPO0170,0
0.996,0.945,1.041,SPO0171,0
1.028,0.982,1.072,SPO0172,0
0.916,0.754,1.072,SPO0173,0
1.045,0.986,1.109,SPO0174,0
0.959,0.903,1.012,SPO0175,0
0.977,0.905,1.048,SPO0176,0
0.976,0.927,1.021,SPO0177,0
0.962,0.92,1.005,SPO0178,0
0.853,0.738,0.952,SPO0179,0
0.986,0.929,1.053,SPO0180,0
1.013,0.929,1.116,SPO0181,0
0.879,0.795,0.947,SPO0182,0
0.975,0.931,1.014,SPO0183,0
1.016,1,1.03,SPO0184,0
0.977,0.936,1.015,SPO0185,0
1.042,1.016,1.066,SPO0186,0
0.942,0.843,1.041,SPO0187,0
0.962,0.941,0.987,SPO0188,0
0.968,0.914,1.011,SPO0189,0
0.973,0.94,0.999,SPO0190,0
0.947,0.881,1.01,SPO0191,0
1.004,0.973,1.032,SPO0192,0
0.977,0.92,1.031,SPO0193,0
0.984,0.932,1.027,SPO0194,0
0.967,0.922,1.007,SPO0195,0
0.984,0.917,1.045,SPO0196,0
0.955,0.909,1.005,SPO0197,0
0.987,0.908,1.049,SPO0198,0
0.998,0.967,1.029,SPO0199,0
0.958,0.873,1.035,SPO0200,0
0.906,0.811,1.008,SPO0201,0
1.008,0.969,1.051,SPO0202,0
1.001,0.935,1.055,SPO0203,0
0.984,0.953,1.026,SPO0204,0
1.016,0.976,1.061,SPO0205,0
0.939,0.894,0.987,SPO0206,0
0.99,0.962,1.029,SPO0207,0
0.997,0.967,1.026,SPO0209,0
0.257,0.2,0.337,SPO0210,0
1.007,0.966,1.046,SPO0211,0
1.021,0.985,1.057,SPO0212,0
0.968,0.913,1.032,SPO0213,0
0.991,0.965,1.017,SPO0214,0
0.332,0.255,0.41,SPO0215,0
0.267,0.156,0.38,SPO0216,0
0.753,0.248,1.057,SPO0217,0
0.977,0.939,1.009,SPO0218,0
1.056,1.029,1.083,SPO0219,0
0.989,0.958,1.018,SPO0220,0
1.051,0.974,1.14,SPO0221,0
1.018,0.998,1.041,SPO0222,0
1.007,0.979,1.036,SPO0223,0
0.959,0.939,0.981,SPO0224,0
0.979,0.934,1.025,SPO0225,0
0.942,0.876,0.998,SPO0226,0
1.023,1.003,1.043,SPO0227,0
1.025,0.992,1.061,SPO0228,0
1.026,0.966,1.095,SPO0230,0
1.039,1.007,1.069,SPO0231,0
0.991,0.977,1.007,SPO0232,0
0.951,0.81,1.083,SPO0233,0
1.052,1.03,1.069,SPO0234,0
1.044,1.025,1.065,SPO0235,0
0.976,0.963,0.989,SPO0236,0
1.022,1.001,1.042,SPO0237,0
1,0.977,1.021,SPO0238,0
1.014,0.985,1.045,SPO0239,0
1.03,1.01,1.05,SPO0240,0
0.985,0.956,1.015,SPO0241,0
NA,NA,NA,SPO0247,10000
0.953,0.879,1.012,SPO0248,0
1.226,1.074,1.368,SPO0249,0
1.014,0.983,1.051,SPO0250,0
NA,NA,NA,SPO0251,10000
0.329,0,0.771,SPO0252,0
1.022,1.016,1.029,SPO0253,0
1.043,1.032,1.054,SPO0254,0
0.937,0.869,1.005,SPO0255,0
1.012,0.911,1.09,SPO0256,0
0.961,0.913,1.013,SPO0257,0
1.001,0.985,1.015,SPO0258,0
0.835,0.783,0.893,SPO0259,0
1.028,1.008,1.048,SPO0260,0
0.976,0.948,1.005,SPO0261,0
0.967,0.948,0.986,SPO0263,0
0.992,0.962,1.028,SPO0264,0
0.927,0.878,0.976,SPO0265,0
0.979,0.949,1.011,SPO0266,0
NA,NA,NA,SPO0267,10000
1.02,0.978,1.056,SPO0268,0
0.968,0.914,1.024,SPO0269,0
1.034,0.967,1.113,SPO0270,0
NA,NA,NA,SPO0271,10000
NA,NA,NA,SPO0272,10000
1.182,1.182,1.182,SPO0273,7738
0.908,0.78,1.014,SPO0274,0
1.013,0.948,1.072,SPO0275,0
0.932,0.873,0.994,SPO0276,0
0.973,0.944,1.004,SPO0277,0
NA,NA,NA,SPO0278,10000
0.985,0.794,1.189,SPO0280,54
0.976,0.925,1.031,SPO0281,0
0.937,0.87,1.007,SPO0282,0
NA,NA,NA,SPO0283,10000
0.657,0.539,0.794,SPO0284,0
0.996,0.959,1.039,SPO0285,0
0.96,0.813,1.087,SPO0286,0
0.408,0.121,0.623,SPO0287,0
NA,NA,NA,SPO0288,10000
0.884,0.833,0.93,SPO0289,0
0.974,0.947,1.004,SPO0290,0
0.812,0.794,0.832,SPO0291,0
0.993,0.958,1.032,SPO0292,0
0.984,0.968,0.997,SPO0293,0
0.905,0.78,1.025,SPO0294,0
1.005,0.978,1.036,SPO0295,0
1.021,0.997,1.047,SPO0296,0
0.685,0.536,0.88,SPO0297,639
0.964,0.95,0.979,SPO0298,0
1.013,0.978,1.04,SPO0299,0
1.006,0.969,1.042,SPO0300,0
0.984,0.963,1.009,SPO0301,0
0.923,0.825,1.009,SPO0302,0
1.051,0.973,1.134,SPO0303,0
1.062,1.018,1.106,SPO0304,0
0.981,0.888,1.072,SPO0305,0
0.964,0.906,1.012,SPO0306,0
0.99,0.936,1.037,SPO0307,0
0.963,0.887,1.043,SPO0308,0
0.933,0.901,0.966,SPO0309,0
0.985,0.945,1.033,SPO0310,0
1.073,1.058,1.086,SPO0311,0
1.008,0.987,1.029,SPO0312,0
0.985,0.922,1.056,SPO0313,0
1.004,0.93,1.069,SPO0314,0
0.87,0.755,0.991,SPO0315,0
NA,NA,NA,SPO0316,10000
0.944,0.89,0.996,SPO0317,0
NA,NA,NA,SPO0318,10000
NA,NA,NA,SPO0319,10000
0.954,0.847,1.059,SPO0320,0
1.035,0.977,1.097,SPO0321,0
1.02,0.831,1.175,SPO0322,0
0.945,0.91,0.981,SPO0323,0
0.98,0.93,1.027,SPO0324,0
0.964,0.844,1.08,SPO0325,0
1.035,1.007,1.055,SPO0326,0
0.926,0.866,0.979,SPO0327,0
0.947,0.913,0.981,SPO0328,0
0.955,0.869,1.043,SPO0329,0
0.94,0.9,0.976,SPO0330,0
0.924,0.843,1.01,SPO0331,0
0,0,0,SPO0332,0
1.101,1.022,1.187,SPO0333,0
0.505,0.453,0.556,SPO0334,0
0.981,0.928,1.025,SPO0335,0
0.877,0.717,0.998,SPO0336,0
1.026,1.003,1.044,SPO0337,0
0.998,0.962,1.029,SPO0338,0
0.988,0.947,1.025,SPO0339,0
NA,NA,NA,SPO0340,10000
0.968,0.914,1.021,SPO0342,0
1.04,0.743,1.425,SPO0343,605
NA,NA,NA,SPO0344,10000
0.899,0.833,0.979,SPO0344a,0
0.731,0.641,0.831,SPO0345,0
NA,NA,NA,SPO0346,10000
0.819,0.771,0.855,SPO0346a,0
0.425,0,1.125,SPO0347,2248
0.979,0.932,1.017,SPO0348,0
0.553,0.479,0.622,SPO0349,0
1.103,0.997,1.201,SPO0350,0
0.959,0.872,1.057,SPO0351,0
1,0.948,1.052,SPO0352,0
1.05,1.012,1.09,SPO0353,0
0.982,0.958,1.005,SPO0354,0
0.882,0.792,0.956,SPO0355,0
1.004,0.982,1.028,SPO0356,0
0.965,0.956,0.976,SPO0357,0
NA,NA,NA,SPO0358,10000
0.477,0,0.926,SPO0360a,2
1.028,1.021,1.034,SPO0362,0
1.012,0.978,1.048,SPO0363,0
0.994,0.966,1.019,SPO0364,0
0.99,0.951,1.028,SPO0365,0
1.005,0.995,1.014,SPO0366,0
0.949,0.928,0.97,SPO0367,0
1.009,0.99,1.025,SPO0368,0
1.016,0.992,1.038,SPO0369,0
1.032,1.011,1.053,SPO0370,0
0.917,0.888,0.95,SPO0371,0
1.013,0.981,1.047,SPO0372,0
1.041,1.005,1.079,SPO0373,0
0.834,0.765,0.905,SPO0374,0
0.871,0.831,0.909,SPO0375,0
1.045,1.025,1.075,SPO0376,0
1.033,1.018,1.051,SPO0377,0
1.027,0.983,1.064,SPO0378,0
0.996,0.936,1.054,SPO0379,0
0.894,0.81,0.98,SPO0380,0
NA,NA,NA,SPO0381,10000
NA,NA,NA,SPO0382,10000
0.948,0.801,1.097,SPO0383,0
0.975,0.94,1.011,SPO0384,0
0.98,0.946,1.013,SPO0385,0
0.821,0.763,0.873,SPO0386,0
1.052,1.013,1.088,SPO0387,0
1.029,1.011,1.05,SPO0388,0
0.879,0.763,0.996,SPO0389,0
1.046,1.025,1.07,SPO0390,0
1.058,1.023,1.088,SPO0391,0
NA,NA,NA,SPO0392,10000
0.972,0.914,1.023,SPO0393,0
0.888,0.81,0.942,SPO0394,0
0.957,0.89,1.022,SPO0395,0
0.958,0.916,1,SPO0396,5883
0,0,0,SPO0397,0
0.978,0.866,1.091,SPO0398,0
0.854,0.582,1.104,SPO0399,0
1.036,0.981,1.098,SPO0400,0
0.679,0.572,0.776,SPO0401,0
0.997,0.97,1.024,SPO0402,0
1.005,0.971,1.041,SPO0403,0
NA,NA,NA,SPO0404,10000
0.813,0.329,1.17,SPO0405,16
1.057,0.986,1.117,SPO0406,0
0.942,0.904,0.979,SPO0407,0
NA,NA,NA,SPO0408,10000
0.907,0.755,1.066,SPO0409,0
0.807,0.759,0.86,SPO0410,0
0.986,0.891,1.072,SPO0411,0
0.935,0.768,1.089,SPO0412,0
1.014,0.98,1.046,SPO0413,0
1.017,0.996,1.038,SPO0414,0
1.003,0.974,1.042,SPO0415,0
1.095,1.095,1.095,SPO0416,7701
1.135,1.027,1.255,SPO0417,0
NA,NA,NA,SPO0418,10000
1.156,1.085,1.225,SPO0419,5878
NA,NA,NA,SPO0420,10000
0.887,0.735,1.007,SPO0421,0
0.568,0.487,0.646,SPO0422,0
0.98,0.857,1.085,SPO0423,0
1.007,0.966,1.048,SPO0424,0
0.996,0.972,1.019,SPO0425,0
NA,NA,NA,SPO0426,10000
1.025,0.989,1.059,SPO0427,0
0.98,0.945,1.014,SPO0428,0
0.982,0.925,1.049,SPO0429,0
1.208,1.208,1.208,SPO0430,7819
0.952,0.897,1.004,SPO0431,0
0.973,0.914,1.033,SPO0432,0
0.988,0.973,1.004,SPO0433,0
0.994,0.912,1.075,SPO0434,0
0.99,0.928,1.05,SPO0435,0
0.992,0.957,1.025,SPO0436,0
1.023,0.989,1.051,SPO0437,0
1.017,0.99,1.046,SPO0438,0
0.901,0.804,0.973,SPO0439,0
0.922,0.861,0.979,SPO0440,0
0.94,0.77,1.104,SPO0441,0
0.846,0.567,1.092,SPO0442,0
1.074,0.911,1.216,SPO0443,0
1.038,0.923,1.138,SPO0444,0
0.948,0.892,1.002,SPO0445,0
0.93,0.89,0.967,SPO0446,0
0.915,0.87,0.951,SPO0447,0
0.948,0.822,1.076,SPO0448,0
NA,NA,NA,SPO0449,10000
1.019,0.961,1.08,SPO0450,0
0.947,0.9,0.991,SPO0451,0
0.978,0.926,1.03,SPO0452,0
0.91,0.819,0.997,SPO0453,0
0.994,0.976,1.016,SPO0454,0
NA,NA,NA,SPO0455,10000
0.957,0.886,1.02,SPO0456,0
0.988,0.927,1.04,SPO0457,0
0.988,0.953,1.022,SPO0458,0
0.933,0.893,0.974,SPO0460,0
1.004,0.947,1.055,SPO0461,0
0.919,0.826,1.018,SPO0462,0
0.939,0.876,1.003,SPO0463,0
1.064,0.989,1.13,SPO0464,0
0.979,0.889,1.069,SPO0465,0
0.989,0.93,1.036,SPO0466,0
1.005,0.942,1.062,SPO0467,0
1.041,0.997,1.082,SPO0468,0
0.976,0.927,1.032,SPO0469,0
0.958,0.92,1.002,SPO0470,0
0.915,0.846,0.974,SPO0471,0
0.921,0.869,0.984,SPO0472,0
0.808,0.733,0.864,SPO0473,0
1.017,0.805,1.184,SPO0474,0
NA,NA,NA,SPO0475,10000
0.978,0.911,1.035,SPO0476,0
0.953,0.911,0.986,SPO0477,0
1.034,1.012,1.054,SPO0478,0
0.99,0.98,1.001,SPO0479,0
1.063,1.037,1.088,SPO0481,0
1.022,0.967,1.084,SPO0482,0
0.985,0.955,1.017,SPO0483,0
NA,NA,NA,SPO0484,10000
NA,NA,NA,SPO0485,10000
NA,NA,NA,SPO0486,10000
NA,NA,NA,SPO0487,10000
0.98,0.963,0.995,SPO0489,0
0.966,0.92,1.009,SPO0490,0
0.984,0.949,1.018,SPO0491,0
0.97,0.93,1.015,SPO0491a,0
1.019,0.982,1.06,SPO0492,0
NA,NA,NA,SPO0496,10000
0.791,0.748,0.837,SPO0503,0
1.032,1.025,1.04,SPO0504,0
1.019,1.009,1.03,SPO0504a,0
NA,NA,NA,SPO0505,10000
NA,NA,NA,SPO0506,10000
1.13,1.047,1.223,SPO0507,0
1.006,0.97,1.048,SPO0508,0
NA,NA,NA,SPO0511,10000
0.531,0,1.054,SPO0512,3
1.008,0.92,1.098,SPO0513,0
1.048,0.987,1.118,SPO0514,0
0.973,0.949,0.996,SPO0515,0
0.797,0.765,0.83,SPO0516,0
1.014,0.982,1.043,SPO0517,0
NA,NA,NA,SPO0518,10000
NA,NA,NA,SPO0519,10000
1.066,1.036,1.097,SPO0520,0
1.063,1.029,1.096,SPO0521,0
1.037,1.003,1.075,SPO0522,0
0.982,0.923,1.041,SPO0523,0
1.01,0.965,1.058,SPO0524,0
1,0.925,1.065,SPO0525,0
0.395,0,0.904,SPO0526,1485
1.001,0.947,1.059,SPO0527,0
0.96,0.897,1.023,SPO0528,0
1.045,0.952,1.144,SPO0529,0
NA,NA,NA,SPO0530,10000
NA,NA,NA,SPO0531,10000
0.116,0,0.46,SPO0532,3171
0.988,0.935,1.037,SPO0533,0
1.038,0.989,1.088,SPO0534,0
0.963,0.933,0.992,SPO0535,0
1.14,1.07,1.208,SPO0536,0
NA,NA,NA,SPO0537,10000
NA,NA,NA,SPO0538,10000
1.048,1.026,1.073,SPO0539,0
0.992,0.96,1.027,SPO0540,0
0.952,0.909,0.99,SPO0541,0
1.042,0.993,1.1,SPO0543,0
0.978,0.926,1.032,SPO0544,0
0.992,0.967,1.02,SPO0545,0
0.949,0.888,1.013,SPO0546,0
1.002,0.911,1.099,SPO0547,0
0.99,0.946,1.033,SPO0548,0
1.033,0.929,1.133,SPO0549,0
1.021,0.813,1.228,SPO0550,0
0.989,0.903,1.077,SPO0551,0
1.023,0.82,1.2,SPO0552,0
0.977,0.921,1.028,SPO0553,0
1.066,1.031,1.106,SPO0554,0
1.031,0.971,1.082,SPO0555,0
1.024,0.991,1.057,SPO0556,0
1.024,1.003,1.043,SPO0557,0
0.971,0.926,1.015,SPO0558,0
1.045,0.993,1.09,SPO0559,0
1.02,0.996,1.044,SPO0560,0
0.959,0.893,1.021,SPO0561,0
0.961,0.854,1.08,SPO0562,0
0.773,0.618,0.911,SPO0563,0
0.924,0.861,0.979,SPO0564,0
0.865,0.743,0.971,SPO0565,0
0.826,0.657,0.987,SPO0566,0
0.852,0.612,1.132,SPO0567,0
1.03,0.997,1.06,SPO0568,0
0.957,0.866,1.048,SPO0569,0
0.946,0.883,1.023,SPO0570,0
1.019,0.94,1.097,SPO0571,0
0.953,0.895,1.007,SPO0572,0
0.903,0.858,0.946,SPO0573,0
1,0.978,1.016,SPO0574,0
0.981,0.894,1.065,SPO0575,0
1.081,1.041,1.117,SPO0576,0
0.894,0.796,0.979,SPO0577,0
0.858,0.744,0.949,SPO0578,0
0.868,0.791,0.945,SPO0579,0
1.079,0.983,1.23,SPO0580,0
0.949,0.856,1.047,SPO0581,0
0.987,0.932,1.04,SPO0582,0
1.027,0.943,1.113,SPO0583,0
1.044,1.016,1.074,SPO0584,0
1.043,0.995,1.087,SPO0585,0
0.968,0.922,1.007,SPO0586,0
1.01,0.947,1.077,SPO0587,0
0.865,0.456,1.217,SPO0588,0
0.945,0.913,0.983,SPO0589,0
0.924,0.875,0.974,SPO0590,0
1.013,0.968,1.056,SPO0591,0
0.844,0.706,1.043,SPO0592,0
0.863,0.762,0.962,SPO0593,0
0.919,0.866,0.976,SPO0594,0
0.847,0.784,0.916,SPO0595,0
0.794,0.656,0.923,SPO0596,0
1.028,0.95,1.115,SPO0597,0
0.976,0.921,1.029,SPO0598,0
0.993,0.895,1.087,SPO0599,0
0.947,0.918,0.981,SPO0600,0
1.032,1.001,1.063,SPO0601,0
1.001,0.98,1.025,SPO0602,0
0,0,0,SPO0604,625
1.006,0.966,1.047,SPO0605,0
0.919,0.806,1.035,SPO0606,0
0.848,0.653,1.043,SPO0607,0
0.944,0.894,0.988,SPO0608,0
1.011,0.957,1.064,SPO0609,0
0.974,0.9,1.055,SPO0610,0
0.934,0.906,0.963,SPO0611,0
0.873,0.7,1.035,SPO0612,0
1.079,0.873,1.244,SPO0613,0
1.021,0.919,1.121,SPO0614,0
1.033,0.981,1.088,SPO0615,0
1.075,1.016,1.128,SPO0616,0
1.016,0.981,1.049,SPO0618,0
0.989,0.921,1.043,SPO0619,0
0.907,0.782,1.031,SPO0620,0
0.948,0.908,0.983,SPO0621,0
0.963,0.937,0.994,SPO0622,0
0.954,0.944,0.965,SPO0623,0
0.963,0.949,0.976,SPO0624,0
0.977,0.918,1.017,SPO0628,0
1.017,1,1.035,SPO0628a,0
1.06,1.035,1.089,SPO0629,0
1.064,1.001,1.126,SPO0632,0
1.005,0.981,1.033,SPO0633,0
0.949,0.857,1.04,SPO0634,0
1.015,0.998,1.029,SPO0635,0
0.924,0.68,1.195,SPO0636,0
NA,NA,NA,SPO0637,10000
0.979,0.839,1.096,SPO0638,0
1.031,0.91,1.136,SPO0639,0
0.997,0.917,1.059,SPO0641,0
1.077,1.02,1.132,SPO0642,0
0.999,0.94,1.056,SPO0643,0
0.991,0.88,1.1,SPO0644,0
1.001,0.957,1.043,SPO0645,0
NA,NA,NA,SPO0646,10000
0.999,0.818,1.181,SPO0647,0
1.005,0.944,1.065,SPO0648,0
0.976,0.907,1.029,SPO0649,0
0.965,0.926,1.004,SPO0650,0
0.996,0.965,1.027,SPO0651,0
0.912,0.687,1.288,SPO0652,4
0.993,0.933,1.057,SPO0653,0
1.005,0.959,1.058,SPO0654,0
0.895,0.775,0.976,SPO0655,0
NA,NA,NA,SPO0656,10000
0.923,0.832,1,SPO0657,0
0.951,0.905,1.004,SPO0658,0
0.947,0.864,1.039,SPO0659,0
0.974,0.938,1.009,SPO0660,0
0.875,0.802,0.964,SPO0661,0
0.896,0.792,1.012,SPO0662,0
0.881,0.857,0.898,SPO0663,0
1.061,1.016,1.114,SPO0664,0
0.984,0.881,1.094,SPO0665,0
0.95,0.886,1.029,SPO0666,0
NA,NA,NA,SPO0667,10000
0.157,0,0.609,SPO0668,3118
NA,NA,NA,SPO0669,10000
0.97,0.895,1.038,SPO0670,0
0.868,0.764,0.972,SPO0671,0
0.869,0.724,1.006,SPO0672,0
0.909,0.87,0.95,SPO0673,0
0.974,0.92,1.027,SPO0674,0
0.93,0.784,1.038,SPO0675,0
0.494,0,1.13,SPO0676,7
0.967,0.909,1.029,SPO0677,0
0.976,0.923,1.031,SPO0678,0
0.952,0.847,1.072,SPO0679,0
1.054,1.009,1.099,SPO0680,0
1.085,0.89,1.381,SPO0681,0
1.064,1.013,1.121,SPO0682,0
1.025,0.973,1.079,SPO0683,0
0.959,0.851,1.062,SPO0684,0
1.024,1.01,1.039,SPO0685,0
0.999,0.963,1.032,SPO0686,0
1.034,0.992,1.064,SPO0687,0
1.008,0.954,1.059,SPO0688,0
1.125,0.909,1.39,SPO0689,0
0.922,0.86,0.986,SPO0690,0
0.846,0.642,1.1,SPO0691,0
1.002,0.925,1.081,SPO0692,0
0.967,0.946,0.989,SPO0693,0
0.947,0.898,0.991,SPO0694,0
1.062,0.92,1.195,SPO0695,0
0.929,0.761,1.086,SPO0697,0
0.825,0.536,1.096,SPO0698,0
0.833,0.609,1.058,SPO0699,0
1.016,0.942,1.104,SPO0700,0
1.052,1.015,1.088,SPO0701,0
0.994,0.963,1.025,SPO0702,0
0.959,0.901,1.043,SPO0703,0
0.996,0.934,1.059,SPO0704,0
1.05,0.95,1.167,SPO0705,0
1.02,0.99,1.051,SPO0706,0
0.876,0.746,0.991,SPO0707,0
0.95,0.846,1.061,SPO0708,0
NA,NA,NA,SPO0709,10000
0.978,0.936,1.017,SPO0710,0
1.028,0.976,1.083,SPO0711,0
0.966,0.882,1.058,SPO0712,0
0.958,0.899,1.01,SPO0713,0
0,0,0,SPO0714,664
0.7,0.239,1.057,SPO0715,0
0.994,0.939,1.052,SPO0716,0
1.002,0.954,1.049,SPO0717,0
0.965,0.842,1.092,SPO0718,0
1.208,0.873,1.781,SPO0721,190
1.207,1.034,1.382,SPO0722,0
1.153,1.06,1.232,SPO0723,0
0.928,0.841,1.017,SPO0724,0
0.985,0.928,1.048,SPO0725,0
NA,NA,NA,SPO0726,10000
0.788,0.271,1.169,SPO0727,0
0.985,0.945,1.027,SPO0728,0
0.444,0,1.163,SPO0729,2242
NA,NA,NA,SPO0731,10000
0.368,0,0.858,SPO0732,3123
0.978,0.926,1.041,SPO0733,0
1.008,0.907,1.114,SPO0734,0
1.036,0.997,1.069,SPO0735,0
0.955,0.891,1.008,SPO0736,0
0.782,0.27,1.11,SPO0737,0
1.005,0.935,1.064,SPO0738,0
0.954,0.893,1.01,SPO0739,0
0.979,0.933,1.031,SPO0740,0
0.93,0.819,1.047,SPO0741,0
