"spo","w_1","w_2","w_3","w_4"
"SPO1319",0.95,0.95,1.05,1.06
"SPO1320",0.79,0.62,0.96,0.89
"SPO1321",1.11,1.29,0.51,0.96
"SPO1322",1.08,1.22,0.99,1.1
"SPO1323",1.07,0.99,0.95,1.05
"SPO1324",1.43,0.82,0.71,1
"SPO1325",0.91,NA,0.84,0.85
"SPO1326",NA,NA,NA,NA
"SPO1327",0.88,1.04,0.95,0.9
"SPO1328",0.97,0.94,0.87,0.94
"SPO1329",0.38,0.44,0.64,0.32
"SPO1330",0.93,0,0,0
"SPO1331",0.99,0.94,0.97,0.95
"SPO1332",NA,NA,NA,0
"SPO1333",1.05,1.12,1.05,0.97
"SPO1334",0.72,1.12,1,0.6
"SPO1335",1.5,0.74,0.82,0.95
"SPO1336",NA,NA,NA,NA
"SPO1337",0.92,0.91,0.99,0.95
"SPO1337a",0.68,NA,NA,NA
"SPO1339",0,1.17,NA,NA
"SPO1340",1.14,0.76,0.79,0.94
"SPO1341",NA,NA,0.8,NA
"SPO1342",0.52,1.03,0.96,0.68
"SPO1343",0.88,0.82,0.82,1.01
"SPO1344",0,NA,NA,NA
"SPO1345",0.24,0.68,0,0
"SPO1346",NA,1.22,NA,1.25
"SPO1347",0.94,1.04,1.01,0.93
"SPO1348",NA,NA,NA,NA
"SPO1349",1.15,1.2,1.03,1.04
"SPO1351",0,0,0.26,0
"SPO1352",NA,NA,NA,NA
"SPO1352a",1.26,1.07,1.14,1.04
"SPO1353",NA,NA,NA,NA
"SPO1354",0.98,0.94,0.94,0.96
"SPO1355",NA,NA,NA,NA
"SPO1356",1.09,0.98,0.95,1.09
"SPO1356a",0.5,0.67,0.88,0.55
"SPO1357",1.14,1.06,1.03,1.05
"SPO1358",NA,0,NA,NA
"SPO1359",0.86,0.85,0.9,0.88
"SPO1360",1.12,1.05,1,1.12
"SPO1361",1.04,1.03,1.2,0.98
"SPO1362",NA,NA,NA,NA
"SPO1363",NA,NA,NA,NA
"SPO1364",NA,NA,NA,NA
"SPO1364a",1.21,0.84,0.88,1.03
"SPO1365",1.02,1.05,0.93,0.99
"SPO1366",0,0,0,0.44
"SPO1367",NA,0,0,0
"SPO1368",0.86,0.89,0.7,0.64
"SPO1369",1.06,0.86,1.04,0.91
"SPO1370",1.08,0.91,1.03,0.93
"SPO1371",NA,NA,NA,NA
"SPO1372",0.9,0.97,0.88,1.1
"SPO1373",0.93,0.89,0.95,1
"SPO1374",1.16,1.31,0.9,1.15
"SPO1375",1.07,1.06,0.88,0.96
"SPO1376",1.05,1.04,1.17,1.1
"SPO1377",NA,NA,NA,NA
"SPO1379",1.22,0.84,0.89,0.95
"SPO1380",0.98,0.89,0.96,1.11
"SPO1381",NA,NA,1.07,0.95
"SPO1382",0.96,0.98,1.03,1.03
"SPO1383",0.83,0.76,0.84,0.7
"SPO1384",1.07,0.93,1.05,0.96
"SPO1385",0.85,0.98,0.92,0.78
"SPO1386",NA,NA,NA,NA
"SPO1387",1.09,1.05,1.06,1.12
"SPO1388",0.92,0.94,1.1,0.88
"SPO1389",NA,NA,NA,NA
"SPO1390",NA,0,NA,NA
"SPO1392",NA,0.46,NA,NA
"SPO1393",NA,NA,NA,0
"SPO1394",0.89,0.99,0.88,0.97
"SPO1395",0.73,NA,NA,0.88
"SPO1396",0.98,0.98,0.89,0.77
"SPO1397",0.97,1.11,0.99,0.99
"SPO1398",0.92,0.9,0.94,1.01
"SPO1399",0.91,0.89,1,0.91
"SPO1400",0.87,0.87,1.09,1.19
"SPO1401",0.91,0.99,0.82,0.84
"SPO1403",NA,NA,NA,NA
"SPO1404",1.1,0.91,0.97,1.11
"SPO1405",0.98,0.95,0.98,0.81
"SPO1406",1.06,0.96,0.93,0.86
"SPO1407",0.82,0.76,0.62,1.08
"SPO1408",0.92,1,0.95,0.95
"SPO1409",1.27,1.2,1.21,1.19
"SPO1410",0.89,1.04,0.99,0.9
"SPO1411",1.07,0.9,0.96,1.06
"SPO1412",1.01,0.97,1.05,1.04
"SPO1412a",1.05,1.04,1.03,1.05
"SPO1413",1.08,1.02,1.03,1.03
"SPO1414",0.93,1,1.11,1.11
"SPO1415",0,NA,0.67,0.85
"SPO1416",0.76,NA,1.03,0
"SPO1417",0.91,0.9,0.99,0.84
"SPO1421",1.02,1.03,0.99,0.96
"SPO1422",NA,NA,NA,NA
"SPO1423",NA,NA,NA,NA
"SPO1424",0.88,0.92,0.97,0.98
"SPO1425",0.97,1.01,1.23,0.51
"SPO1426",0.98,1.05,1.11,1.02
"SPO1427",1.03,0.97,1.04,0.97
"SPO1429",0.99,1.16,1,1.02
"SPO1430",0.87,1.08,0.65,0.95
"SPO1431",1.06,0.94,1.02,1.07
"SPO1432",1.05,1.05,0.92,0.83
"SPO1433",0.86,0.67,0.75,1
"SPO1434",NA,NA,NA,NA
"SPO1435",0.89,1.01,0.8,0.94
"SPO1436",0.8,0.9,0.96,0.8
"SPO1437",1.13,0.93,0.89,0.85
"SPO1438",0.88,1.07,0.95,1.05
"SPO1439",1.06,1.02,0.95,1.08
"SPO1440",1.07,0.96,0.85,1.04
"SPO1441",0.98,0.93,0.92,0.71
"SPO1442",0.72,0.96,1.16,0.91
"SPO1443",0.94,0.94,0.85,0.88
"SPO1444",1.11,1.03,0.83,1.01
"SPO1445",1.2,0.96,0.91,1.22
"SPO1446",0.76,0.94,0.58,0.76
"SPO1447",1.06,1.05,0.99,0.99
"SPO1448",0.76,1.1,0.77,0.95
"SPO1449",0.82,1.31,0.9,0.91
"SPO1450",1.02,1.01,0.95,0.96
"SPO1451",0,1.12,0.9,0.7
"SPO1452",0.93,0.98,0.88,0.92
"SPO1453",1.17,0.97,1.08,0.96
"SPO1454",1.1,1.17,1.06,0.95
"SPO1455",NA,NA,NA,NA
"SPO1456",0.74,1.13,1.08,0.99
"SPO1457",0,1.04,1.06,0.93
"SPO1459",1,1.1,0.99,0.99
"SPO1460",0.55,0.9,0.81,1.19
"SPO1461",1.01,0.86,0.97,0.83
"SPO1462",0.89,0.91,0.94,0.98
"SPO1463",0,0.94,0.7,0.99
"SPO1464",0.72,1.21,0.91,1.47
"SPO1465",1.06,0.96,0.97,0.92
"SPO1466",1.6,1.12,1.31,1.09
"SPO1467",NA,NA,NA,NA
"SPO1468",0.76,1.02,1.08,0.94
"SPO1469",1.15,1.32,0.8,1.01
"SPO1470",0.92,0.75,0.91,0.78
"SPO1471",0.89,1.26,1.08,0.79
"SPO1472",1.08,1.03,0.94,0.99
"SPO1473",1.12,0.99,1.04,1.01
"SPO1474",NA,0.47,1,1.2
"SPO1475",1.03,1.1,1.26,0.93
"SPO1476",0.9,0.88,1.09,0.33
"SPO1477",1.11,1.05,1.07,0.9
"SPO1478",1.01,0.93,0.77,0.98
"SPO1479",0.76,0.74,0.85,1.1
"SPO1480",NA,1.24,0,0.82
"SPO1481",0.59,0.92,0.89,1.06
"SPO1482",1,0.81,0.84,0.91
"SPO1483",0.7,0.79,0.85,1.07
"SPO1484",0,1.14,1,NA
"SPO1485",1.08,0.65,0.87,0.83
"SPO1486",0.78,0.96,0.85,0.97
"SPO1487",NA,NA,NA,NA
"SPO1488",0.95,0.85,0.96,0.84
"SPO1489",0.85,0.95,0.93,1.05
"SPO1490",1,0.96,0.98,0.98
"SPO1491",0.88,1.17,0.9,0.62
"SPO1492",0.91,0.97,0.93,1.01
"SPO1493",0.98,1.03,0.93,0.94
"SPO1494",1.01,1.13,NA,1.13
"SPO1495",NA,0.73,0.56,1.02
"SPO1496",0.98,1.06,0.95,0.92
"SPO1497",0.83,0.89,1.23,1.06
"SPO1498",1,1.14,1.04,1
"SPO1499",0.83,0.8,1.08,0.95
"SPO1500",NA,NA,NA,NA
"SPO1501",0.86,0.88,1.21,0.84
"SPO1502",1.35,0.81,0.56,0.49
"SPO1503",1.04,0.86,0.95,0.83
"SPO1505",0.88,0.87,0.74,0.99
"SPO1506",0.87,0.75,0.86,0.79
"SPO1507",1.04,0.95,1,1.1
"SPO1508",0.88,0.89,0.88,0.88
"SPO1510",0.83,0.62,0.76,0.67
"SPO1511",NA,NA,NA,1.65
"SPO1512",NA,NA,NA,NA
"SPO1513",0.83,1.17,1.08,0.94
"SPO1514",1.13,1.37,0.87,1.03
"SPO1515",0.98,0.94,0.87,0.9
"SPO1516",0.92,0.8,0.72,0.91
"SPO1517",0.89,1.03,0.94,1.02
"SPO1518",NA,0,NA,0.82
"SPO1519",0.99,1.04,0.92,1.06
"SPO1520",0,NA,1,1.19
"SPO1521",1.01,0.9,1.01,1.01
"SPO1522",1.09,1.27,1.03,0.37
"SPO1523",NA,NA,NA,NA
"SPO1524",0.42,NA,NA,NA
"SPO1525",0.95,1.08,1,0.72
"SPO1526",NA,NA,NA,1.28
"SPO1527",0.76,0.67,NA,1.3
"SPO1528",NA,NA,NA,NA
"SPO1529",0,1.14,0.82,0
"SPO1530",1.16,1.08,0.85,1.02
"SPO1531",NA,NA,1.21,1.03
"SPO1532",0.72,0.84,0.77,0.94
"SPO1533",0.81,0.76,0.88,0.65
"SPO1534",0.95,0.73,1.09,1.01
"SPO1535",1.03,1.19,1.03,1.02
"SPO1536",1.11,1.16,0.91,0.63
"SPO1537",NA,NA,NA,NA
"SPO1538",0.96,1.1,0.8,1.11
"SPO1539",1.17,0.84,0.8,0.96
"SPO1540",0.81,0.89,1.03,0.97
"SPO1541",NA,NA,1.27,NA
"SPO1542",0.82,1.09,0.73,0.94
"SPO1543",0.75,1.05,0.91,0.76
"SPO1544",0.97,0.9,0.83,0.94
"SPO1545",1.02,1.12,1.06,1.04
"SPO1546",0.76,0.74,1.02,0.99
"SPO1547",0.99,1.01,0.84,1
"SPO1548",1.05,1.1,1.07,0.93
"SPO1549",1.34,1,1.03,1.06
"SPO1550",0.84,0.87,0.85,0.9
"SPO1551",1.06,1.03,1.04,1.03
"SPO1552",0.9,1.02,0.99,0.87
"SPO1553",0.64,0.96,0.75,0.92
"SPO1554",0.93,1.01,1.01,0.89
"SPO1555",1.07,1.03,1.02,1.03
"SPO1556",1.01,1,0.99,1.02
"SPO1557",1.04,1.08,0.99,1.02
"SPO1558",0.89,1.19,1.09,1.09
"SPO1559",1.13,1.07,1,1.04
"SPO1560",1.01,0.88,0.97,1.08
"SPO1561",1.02,1.08,0.94,1.04
"SPO1562",1.05,0.86,1.09,0.91
"SPO1563",0.72,1.03,NA,NA
"SPO1564",NA,NA,0.94,0.87
"SPO1565",0.97,1.07,1.14,0.94
"SPO1566",1.11,1.04,1.01,1.12
"SPO1567",1.05,0.86,0.95,1.12
"SPO1568",1.04,1.05,1.04,1.04
"SPO1569",1.11,0.97,0.9,0.97
"SPO1570",0.8,0.83,0.94,0.78
"SPO1571",0.9,1.12,0.98,0.94
"SPO1572",0.94,1.05,0.99,1.01
"SPO1573",0.83,1.29,0.67,1.06
"SPO1574",0.98,1.16,0.92,1
"SPO1575",0.79,0.95,0.76,0.91
"SPO1576",0.89,0.87,0.81,1.03
"SPO1578",1.21,0.84,1,0.83
"SPO1579",1.02,0.68,0.99,0.94
"SPO1580",0.89,1.11,0.96,0.74
"SPO1581",1,0.95,1.32,1.02
"SPO1582",0.8,0.92,0.72,0.95
"SPO1583",NA,NA,NA,NA
"SPO1584",1.25,0.94,0.79,1.04
"SPO1585",1.07,1.11,0.87,1.07
"SPO1586",0.94,1.04,1,0.82
"SPO1587",0.95,0.81,0.82,0.84
"SPO1588",0.96,0.7,1.19,0.99
"SPO1589",NA,0.45,1.09,0.98
"SPO1590",0.98,1.06,0.84,0.88
"SPO1591",1.01,1.35,0.93,0.99
"SPO1592",1,0.97,0.96,0.96
"SPO1593",1.11,0.91,0.92,1.06
"SPO1594",1.12,1.24,1.22,0.89
"SPO1595",1.21,1.44,0.82,0
"SPO1596",0.78,1,1.11,1.01
"SPO1597",1.34,0.94,0.94,1.01
"SPO1598",1.13,0,1.07,1.14
"SPO1599",1.05,0.68,0.96,0.67
"SPO1600",0.76,0.97,1,0.97
"SPO1601",1.08,0.92,1.05,0.69
"SPO1602",1.29,0.93,0.81,NA
"SPO1603",NA,0.9,NA,NA
"SPO1604",0.68,0.82,0.5,0.44
"SPO1605",0.98,0.86,0.86,0.89
"SPO1606",0.81,1.01,0.93,1.01
"SPO1607",1,1.08,1.15,0.89
"SPO1608",0.84,0.96,0.89,1.03
"SPO1609",1.09,0.85,0.99,0.9
"SPO1610",1.14,0.95,1.14,0.94
"SPO1611",1.8,1.03,0.91,0.99
"SPO1612",1.04,0.6,0.9,1.01
"SPO1613",NA,NA,NA,NA
"SPO1614",0.94,NA,0.75,1.06
"SPO1615",1,1.01,1,1.06
"SPO1616",0.52,0.7,0.34,1.22
"SPO1617",0.97,0.95,0.99,1.04
"SPO1618",NA,NA,NA,NA
"SPO1620",0,0.94,0.74,0.49
"SPO1621",NA,NA,0.8,0.81
"SPO1622",0.82,0.99,0.94,0.79
"SPO1623",0.66,0.79,0.89,0.96
"SPO1624",0.89,0.97,0.97,0.63
"SPO1625",0.99,0.83,1.14,0.97
"SPO1626",1.01,0.96,0.96,0.97
"SPO1627",NA,0.97,NA,0.9
"SPO1628",1.06,0.89,0.9,0.88
"SPO1629",1.01,1.11,0.93,1.01
"SPO1630",0.8,1.94,0.75,1.08
"SPO1631",NA,NA,NA,NA
"SPO1632",NA,NA,NA,NA
"SPO1633",0.86,1.12,0.5,0.75
"SPO1634",NA,NA,NA,NA
"SPO1635",NA,NA,NA,NA
"SPO1636",1.12,NA,0.71,1.11
"SPO1638",0.98,0.99,1,1.06
"SPO1639",0,1,0.61,NA
"SPO1640",1.06,1.05,1.02,1.02
"SPO1641",0.9,0.92,1.03,0.99
"SPO1642",1.03,0.93,0.92,0.93
"SPO1643",1.11,0.93,0.91,0.61
"SPO1644",0.79,0.81,0.84,0.88
"SPO1645",NA,NA,NA,NA
"SPO1646",1.07,1.11,0.58,1.08
"SPO1647",0.92,1.03,0.8,0.91
"SPO1648",0.86,0.85,0.97,0.81
"SPO1649",1.01,1.26,1,0.97
"SPO1651",0.97,0.82,0.95,0.93
"SPO1652",1.01,0.97,0.99,0.96
"SPO1655",0.92,1.03,0.83,0.87
"SPO1656",1.05,0.93,0.94,0.96
"SPO1657",0.93,1.07,0.82,1.03
"SPO1658",0.83,0.9,1.01,1.1
"SPO1659",0.96,1.05,0.91,0.94
"SPO1660",NA,NA,NA,0.98
"SPO1662",NA,NA,NA,NA
"SPO1663",0.97,0.92,0.99,0.99
"SPO1664",NA,NA,NA,NA
"SPO1665",NA,NA,NA,NA
"SPO1666",NA,NA,NA,NA
"SPO1667",NA,NA,NA,0.87
"SPO1668",0.92,0.93,0.92,0.94
"SPO1670",NA,NA,NA,NA
"SPO1671",NA,NA,NA,NA
"SPO1673",NA,NA,NA,NA
"SPO1674",NA,NA,NA,NA
"SPO1675",NA,NA,NA,NA
"SPO1676",0.88,1.02,1.01,0.99
"SPO1677",0.65,0.85,0.64,0
"SPO1678",1.07,1.14,1,1.05
"SPO1679",1.04,0.87,0.85,0.97
"SPO1680",NA,NA,NA,NA
"SPO1681",0.98,1.06,0.95,0.92
"SPO1682",0.99,1,1.04,1.11
"SPO1683",0.88,0.88,1.08,0.83
"SPO1684",NA,NA,NA,NA
"SPO1685",0.83,1.09,1.14,1.1
"SPO1686",0.91,0.94,1.32,0.99
"SPO1687",0.98,1.07,0.99,1
"SPO1688",1.18,0.93,0.87,0.84
"SPO1689",1.11,0.99,1.13,1
"SPO1690",1.04,1.1,1.05,1.13
"SPO1691",NA,NA,NA,NA
"SPO1692",NA,NA,NA,NA
"SPO1693",1.06,1.06,1.03,1.04
"SPO1694",1.01,0.99,1.02,1.01
"SPO1695",0.95,1.06,1.03,1.03
"SPO1696",1.05,0.84,0.82,0.97
"SPO1697",0.9,0.89,0.83,1.03
"SPO1698",0.87,0.8,1.07,0.91
"SPO1699",0.91,1.23,1.19,1.26
"SPO1700",0.99,0.95,0.94,0.89
"SPO1701",0.97,0.97,0.93,1.03
"SPO1702",0.99,0.91,0.97,1.06
"SPO1703",0.95,1.05,0.93,0.97
"SPO1704",0.89,1.05,0.98,0.99
"SPO1705",0.9,0.95,0.89,0.98
"SPO1707",0.79,1.03,1.07,1.08
"SPO1707a",0.98,0.84,0.83,1.07
"SPO1708",0.93,NA,1.1,1.13
"SPO1709",1.01,0.87,1.03,1.07
"SPO1710",1.1,0.9,0.95,0.99
"SPO1711",0.87,0.97,0.92,0.92
"SPO1712",NA,NA,NA,NA
"SPO1713",0.84,NA,0.76,0
"SPO1714",0.82,1,0.95,0.86
"SPO1715",0.94,1.07,0.99,0
"SPO1716",0.96,0.89,0.91,0.88
"SPO1717",0.87,0.76,0.88,0.93
"SPO1718",1.01,0.82,0.93,0.94
"SPO1719",0.69,0.97,0.75,1.12
"SPO1720",1.24,0.93,0.99,0.92
"SPO1721",1.2,0.94,0.87,1.04
"SPO1722",0.44,0.98,1.05,0.95
"SPO1723",0.96,1.01,1.13,1.05
"SPO1724",1.27,0.82,0.77,1.03
"SPO1725",1.12,1.13,1.03,0.99
"SPO1727",1.01,0.95,1.07,1.04
"SPO1728",1.31,0.97,0.75,0.92
"SPO1729",0,0,0,0
"SPO1732",NA,NA,NA,NA
"SPO1733",NA,NA,NA,NA
"SPO1734",0.77,0,0.46,0
"SPO1735",NA,0.83,0.56,1.25
"SPO1736",0.96,0.82,0.96,1.03
"SPO1737",0.97,NA,0.88,0.95
"SPO1738",1.19,1.13,NA,0.97
"SPO1739",NA,NA,NA,NA
"SPO1740",1.16,0.98,0.96,0.87
"SPO1741",0.84,0.97,0.96,0.99
"SPO1742",0.91,1.02,1.03,0.92
"SPO1743",1.04,1.18,1.08,1
"SPO1744",1.04,1,1.05,0.99
"SPO1745",0.58,1.24,1.02,1.12
"SPO1746",1.01,1.02,0.88,0.92
"SPO1747",NA,0.46,NA,NA
"SPO1748",NA,0.74,1.36,1.2
"SPO1749",NA,0.9,NA,NA
"SPO1750",NA,NA,NA,NA
"SPO1751",0.97,0.98,0.97,1.2
"SPO1752",NA,0,NA,1.37
"SPO1754",NA,NA,NA,NA
"SPO1755",0.93,1,1.04,0.97
"SPO1756",1.01,1.1,1.09,1.14
"SPO1757",1.07,1.04,0.94,0.89
"SPO1758",NA,NA,NA,NA
"SPO1759",NA,NA,NA,NA
"SPO1760",NA,NA,NA,NA
"SPO1761",1.1,0.97,0.95,0.98
"SPO1762",1.1,1,1.07,1.08
"SPO1763",NA,NA,0.86,NA
"SPO1764",0.65,0.99,1.03,1.09
"SPO1765",0.91,1.01,1.02,0.83
"SPO1766",1,1.13,0.93,0.94
"SPO1767",1.27,0.91,1.06,0.74
"SPO1769",0.88,0.93,0.88,NA
"SPO1770",0.71,1.03,1.07,0.73
"SPO1771",1.2,0.96,1.07,1.04
"SPO1772",1.07,1.35,1.19,1.07
"SPO1773",0.81,0.92,1.09,0.78
"SPO1774",1.12,1.01,0.95,0.85
"SPO1775",0.55,1.06,0.65,1.01
"SPO1776",1.09,1.1,1.04,1.01
"SPO1777",1.03,1.06,1.11,1.08
"SPO1779",1.07,1.06,0.79,1.13
"SPO1780",1.05,1.15,1.03,1.03
"SPO1781",0.96,1.12,0.79,0.94
"SPO1782",1.11,0.88,1.09,0.89
"SPO1783",1.03,1.03,1.04,1.01
"SPO1784",0.54,0.79,1.05,0.92
"SPO1785",1.05,0.99,0.96,1.14
"SPO1786",1.03,0.91,0.85,0.99
"SPO1787",1.02,1.08,1.02,1.07
"SPO1788",1.29,1.09,0.96,0.91
"SPO1789",0.8,1.1,0.78,0.67
"SPO1790",1.11,0.97,0.95,0.9
"SPO1791",1.24,0.89,0.98,1
"SPO1792",1.36,0.89,0.92,0.94
"SPO1793",1.08,0.81,1.09,0.89
"SPO1794",0.84,1,0.95,0.7
"SPO1795",0,NA,0.77,0
"SPO1796",0.81,0.95,0.98,0.94
"SPO1798",0.93,0.97,0.9,0.88
"SPO1799",NA,NA,0.81,NA
"SPO1800",0.9,0.94,0.91,0.92
"SPO1801",1.03,1.04,1.01,0.97
"SPO1803",NA,NA,NA,NA
"SPO1804",1.18,1.01,1.02,0.79
"SPO1805",NA,NA,NA,NA
"SPO1806",0.91,0.91,0.93,0.99
"SPO1807",NA,NA,1,1.34
"SPO1808",NA,0.92,0.78,0.61
"SPO1809",1.01,0.9,0.93,0.85
"SPO1810",0.94,0.84,1.03,0.99
"SPO1812",0.98,1.11,1.01,0.93
"SPO1813",1.01,0.95,0.85,0.92
"SPO1814",1.01,1,1.02,1.01
"SPO1815",0.95,1.02,0.87,0.91
"SPO1816",1.01,0.95,0.96,0.95
"SPO1817",1.12,0.76,0.87,1
"SPO1818",0.7,0.91,0.98,0.91
"SPO1819",1.41,NA,1.39,0.84
"SPO1820",0.93,0.84,0.99,0.92
"SPO1821",NA,NA,NA,NA
"SPO1822",0.7,1.19,1.1,0.5
"SPO1823",1.04,0.96,NA,1.09
"SPO1824",NA,NA,0.82,NA
"SPO1825",1.11,0.86,0.66,0.79
"SPO1826",1.21,1.09,1.05,1.16
"SPO1827",NA,NA,NA,NA
"SPO1828",0.97,0.99,0.89,0.87
"SPO1829",1.03,1.27,0.9,0.75
"SPO1830",1.36,1.07,0.97,1.12
"SPO1831",1.19,1.07,0.99,1.04
"SPO1832",1.07,1,0.98,1.01
"SPO1833",1.07,1.1,0.96,1.05
"SPO1834",0.99,1.07,0.99,1.09
"SPO1835",1.09,1.1,1.1,1.07
"SPO1836",0.76,0.97,0.98,1.01
"SPO1837",0.96,0.94,0.91,0.99
"SPO1838",0.67,1,0.97,0.89
"SPO1839",0.9,0.88,0.94,0.98
"SPO1840",1.07,1.11,0.99,1.01
"SPO1841",1.08,1,0.95,0.84
"SPO1842",NA,NA,0.74,NA
"SPO1843",1.35,1,0.99,1.06
"SPO1844",NA,0,1.46,0.52
"SPO1845",0.96,0.82,0.84,0.97
"SPO1846",0.9,0.93,1.09,0.83
"SPO1847",0.97,0.99,0.96,1.07
"SPO1848",0.8,0.96,1,0.92
"SPO1849",0.98,0.72,0.97,0.87
"SPO1850",0.85,1.19,0.74,0.91
"SPO1851",0.77,0.74,0.63,1.07
"SPO1852",1.21,1.09,1.14,0.96
"SPO1853",1.47,1.2,1.02,1.05
"SPO1854",1.17,1.08,1.09,1.04
"SPO1855",1.08,1.15,1.06,1.07
"SPO1856",0.91,1.16,0.87,0.74
"SPO1857",0.96,1.06,1.04,1.01
"SPO1858",0.76,1.12,0.54,0
"SPO1859",0.9,0.59,NA,1.08
"SPO1860",0.88,1.03,1.06,1.08
"SPO1861",0.83,0.65,0.67,0.82
"SPO1862",1.06,1,0.77,0.92
"SPO1863",0.32,0.42,0.41,0.47
"SPO1865",NA,NA,1.11,NA
"SPO1866",1,1.16,1.04,1.24
"SPO1867",NA,NA,NA,NA
"SPO1868",0,0,0,0
"SPO1869",0.94,0.86,1.05,0
"SPO1870",0,0.31,0.35,0.4
"SPO1871",0.99,0.92,1,0.99
"SPO1872",NA,NA,NA,NA
"SPO1873",1.09,1.07,1.07,1.09
"SPO1874",1.11,1.08,0.99,1.05
"SPO1875",0.89,0.99,0.98,0.99
"SPO1876",1.02,1,1.1,1.06
"SPO1878",0.97,0.84,1.05,0.6
"SPO1879",1.04,1.27,1.07,NA
"SPO1880",NA,NA,NA,NA
"SPO1881",NA,NA,NA,NA
"SPO1882",1.07,1.16,1.09,1.04
"SPO1883",0.93,1.01,0.94,0.98
"SPO1884",0,0.08,0.08,0
"SPO1885",1.03,0.33,1.12,1
"SPO1886",1.02,0.89,0.94,0.99
"SPO1887",0.63,0,0.19,0
"SPO1888",0.59,0.64,0.73,0
"SPO1889",0.52,0.58,0.35,0
"SPO1890",0,0.3,0,0
"SPO1891",0.6,1.07,0.61,0
"SPO1892",NA,NA,NA,NA
"SPO1893",1.19,1.06,1.03,0.83
"SPO1895",NA,NA,NA,NA
"SPO1897",1.11,0.87,1.26,1.1
"SPO1898",1.2,1.16,1.07,0.98
"SPO1899",NA,NA,NA,NA
"SPO1900",0.91,0.94,0.89,1.04
"SPO1901",1.17,1.17,0.98,1.31
"SPO1902",1.19,1.15,1.27,1.13
"SPO1903",0.94,0.88,1,0.67
"SPO1904",NA,NA,NA,NA
"SPO1905",0.96,0.98,1.07,0.94
"SPO1906",1.08,0.86,1.05,0.93
"SPO1907",1.04,1.05,1.04,1.08
"SPO1908",0.79,0.96,1.1,1.1
"SPO1909",0.98,0.88,0.97,0.98
"SPO1911",0.85,1.09,0.96,0.9
"SPO1912",1.22,0.99,0.95,0.97
"SPO1913",1,0.9,1.05,0.77
"SPO1914",1.17,0.94,0.9,0.88
"SPO1915",NA,NA,0.94,1.15
"SPO1916",0.93,1.07,1.06,1.1
"SPO1917",1,0.97,1.03,0.95
"SPO1918",0.84,1.01,0.79,0.91
"SPO1919",0.92,1.05,1.06,1.06
"SPO1920",1.12,0.76,0.71,0.9
"SPO1921",0.81,0.98,0.72,0.86
"SPO1922",1.03,1.06,1.02,1.02
"SPO1923",1.18,1.09,1.06,1.08
"SPO1925",1.09,1.04,1.05,1.08
"SPO1926",1.02,1.01,1.01,1.04
"SPO1927",1.08,1.03,1.04,1.05
"SPO1928",1.07,1.01,1.01,1.04
"SPO1929",1.08,1.01,1.07,1.02
"SPO1930",NA,NA,NA,0.9
"SPO1931",1.07,1.02,1.09,1.26
"SPO1932",1.05,1.09,1.09,1
"SPO1933",0.98,0.9,0.99,1.03
"SPO1934",0.93,1.01,1.12,1
"SPO1935",0.97,0.97,0.97,0.99
"SPO1936",1.01,0.99,1.04,0.99
"SPO1937",1.09,1,1.06,0.92
"SPO1938",0.99,0.95,1.05,0.9
"SPO1939",1.09,1.07,0.96,1.03
"SPO1940",0.83,1.28,0.85,0.97
"SPO1941",1.08,1.08,1,1.05
"SPO1942",NA,NA,NA,NA
"SPO1943",0.9,0.63,1.1,1.07
"SPO1944",0.92,1.08,0.92,0.69
"SPO1945",NA,NA,NA,NA
"SPO1946",1.06,0.99,0.96,1.1
"SPO1947",1.02,1.01,0.96,0.99
"SPO1948",1.04,1.07,1.06,1.02
"SPO1949",1.08,1.03,1.01,1.08
"SPO1950",1.03,1.04,1.07,1.02
"SPO1951",1.01,0.9,0.89,1.06
"SPO1952",1.16,0.88,1.05,0.94
"SPO1953",0.78,1.35,0.9,1.04
"SPO1954",0.96,1.33,1.03,1.12
"SPO1955",1.14,1.05,0.86,1
"SPO1956",0.89,1.07,0.95,0.95
"SPO1957",0.94,0.95,0.9,0.98
"SPO1958",0.73,0.89,0.98,0.39
"SPO1959",0.94,1.16,0.89,0.95
"SPO1960",1.03,1.05,0.89,1.01
"SPO1961",1,0.85,0.97,0.94
"SPO1962",0.98,0.91,0.94,1.03
"SPO1963",1.04,0.94,1.16,0.84
"SPO1964",0.87,0.93,1,0.97
"SPO1965",NA,NA,NA,NA
"SPO1966",NA,0.51,0.52,0.98
"SPO1967",0.72,1.13,1.09,0.91
"SPO1968",NA,NA,NA,NA
"SPO1969",0.85,1.16,1.01,0.9
"SPO1970",1.17,0.76,0.85,0.99
"SPO1971",0.75,0.95,0.81,0.85
"SPO1972",1.17,0.95,1.05,0.58
"SPO1973",0,0,0,0
"SPO1974",1.08,1.06,1.02,0.98
"SPO1975",1.15,1.14,1.09,0.86
"SPO1976",NA,NA,NA,NA
"SPO1977",0.79,0.96,0.94,0.89
"SPO1978",0.98,0.68,1.02,0.98
"SPO1979",NA,NA,NA,NA
"SPO1980",NA,NA,NA,NA
"SPO1982",0.77,0.83,1.03,0.97
"SPO1983",1.06,0.98,1.03,0.74
"SPO1984",0.78,0.88,0.75,0.77
"SPO1985",0.72,0.97,0.91,0.81
"SPO1986",0.87,0.79,0.81,0.77
"SPO1987",0.93,1.28,1.03,1.02
"SPO1988",0.95,1.08,1.06,0.97
