"spo","meanW","semW"
"SPO3372",0.923,0.063
"SPO3375",0.988,0.015
"SPO3376",0.89,0.071
"SPO3377",0.467,0.184
"SPO3378",1.012,0.026
"SPO3379",1.003,0.091
"SPO3380",0.93,0.023
"SPO3381",0.946,0.018
"SPO3382",1.039,0.023
"SPO3383",1.021,0.012
"SPO3384",1.016,0.054
"SPO3385",1.069,0.012
"SPO3386",0.976,0.036
"SPO3387",0.962,0.005
"SPO3388",1.013,0.018
"SPO3390",0.984,0.059
"SPO3391",0.905,0.067
"SPO3392",1,0.026
"SPO3393",0.909,0.031
"SPO3394",1.016,0.016
"SPO3395",1.02,0.021
"SPO3396",0.917,0.023
"SPO3397",0.926,0.094
"SPO3398",1.018,0.063
"SPO3399",1.16,0.13
"SPO3400",0.961,0.013
"SPO3401",0.991,0.107
"SPO3402",0.943,0.055
"SPO3403",1.067,0.035
"SPO3404",0.992,0.024
"SPO3405",1.034,0.007
"SPO3406",1.031,0.041
"SPO3407",1.039,0.069
"SPO3408",1.06,0.036
"SPO3409",1.175,0.098
"SPO3410",0.972,0.056
"SPO3411",0.983,0.025
"SPO3412",1.043,0.027
"SPO3413",1.02,0.021
"SPO3414",0.98,0.006
"SPO3418",0.936,0.019
"SPO3419",0.975,NA
"SPO3420",1.083,0.017
"SPO3421",0.447,0.447
"SPO3422",0.783,0.129
"SPO3423",1.056,0.023
"SPO3424",0.985,0.028
"SPO3425",1.021,0.043
"SPO3427",0.838,NA
"SPO3428",0.99,0.028
"SPO3429",0.961,0.011
"SPO3431",0.939,0.049
"SPO3435",0.905,0.079
"SPO3436",0.99,0.052
"SPO3437",0.987,0.026
"SPO3438",1.074,0.09
"SPO3439",0.934,0.079
"SPO3440",0.944,0.088
"SPO3441",1.004,0.016
"SPO3442",0.944,0.005
"SPO3443",1.056,0.023
"SPO3446",1.053,0.076
"SPO3448",1.008,0.019
"SPO3449",0.943,0.036
"SPO3450",1.015,0.018
"SPO3452",1.051,0.014
"SPO3452a",0.965,0.059
"SPO3453",1.029,0.032
"SPO3454",1.014,0.028
"SPO3455",1.001,0.016
"SPO3456",0.976,0.036
"SPO3457",0.929,0.036
"SPO3459",0.896,0.037
"SPO3460",0.96,0.053
"SPO3461",0.979,0.014
"SPO3462",0.979,0.007
"SPO3463",0.93,0.025
"SPO3464",0.959,0.037
"SPO3465",0.993,0.013
"SPO3466",0.953,0.026
"SPO3467",1.009,0.014
"SPO3468",0.983,0.018
"SPO3469",1.017,0.01
"SPO3470",0.978,0.023
"SPO3471",0.925,0.008
"SPO3472",0.957,0.043
"SPO3473",0.951,0.02
"SPO3474",1.006,0.019
"SPO3475",0.971,0.009
"SPO3476",0.953,0.075
"SPO3477",0.982,0.04
"SPO3478",0.904,0.009
"SPO3479",0.87,0.037
"SPO3480",0.859,0.014
"SPO3481",1.008,0.037
"SPO3482",0.926,0.031
"SPO3483",0.99,0.041
"SPO3484",0.988,0.021
"SPO3485",0.966,0.05
"SPO3486",0.816,0.092
"SPO3487",0.944,0.038
"SPO3488",1.075,0.012
"SPO3489",1.716,0.017
"SPO3490",1.045,0.083
"SPO3491",0.957,0.028
"SPO3492",0.98,0.059
"SPO3493",0.964,0.038
"SPO3494",1.021,0.013
"SPO3495",0.93,0.046
"SPO3496",1.022,0.089
"SPO3498",0.998,0.01
"SPO3498a",0.937,0.022
"SPO3502",1.018,0.017
"SPO3503",1.026,0.034
"SPO3504",1.018,0.028
"SPO3505",1.03,0.023
"SPO3506",1.021,0.09
"SPO3511",1,0.009
"SPO3512",0.953,0.033
"SPO3513",0.599,0.301
"SPO3515",0.989,0.009
"SPO3516",0.572,0.572
"SPO3518",0.971,0.106
"SPO3519",0.967,0.044
"SPO3520",0.914,0.02
"SPO3521",0.842,0.067
"SPO3522",0.891,0.047
"SPO3523",0.897,0.051
"SPO3524",0.859,0.024
"SPO3525",0.842,0.037
"SPO3526",0.894,0.026
"SPO3527",1.023,0.021
"SPO3528",1.06,0.052
"SPO3529",1.002,0.041
"SPO3530",1.016,0.021
"SPO3531",0.931,0.048
"SPO3532",0.983,0.019
"SPO3533",0.902,0.031
"SPO3534",0.747,0.106
"SPO3535",0.814,0.104
"SPO3536",0.915,0.096
"SPO3537",0.997,0.03
"SPO3538",0.904,0.042
"SPO3539",0.203,0.068
"SPO3540",1.023,0.01
"SPO3541",1.015,0.035
"SPO3542",0.98,0.031
"SPO3543",0.925,0.06
"SPO3544",0.934,0.018
"SPO3545",0.924,0.015
"SPO3546",0.975,0.027
"SPO3547",1.025,0.042
"SPO3548",1.066,0.031
"SPO3549",0.982,0.019
"SPO3550",1.02,0.094
"SPO3551",0.906,0.026
"SPO3552",1.014,0.017
"SPO3553",1.001,0.035
"SPO3554",1.068,0.032
"SPO3555",1.015,0.016
"SPO3557",0.971,0.036
"SPO3558",0.965,0.012
"SPO3559",0.941,0.015
"SPO3560",0.964,0.016
"SPO3561",0.68,0.023
"SPO3562",0.904,0.027
"SPO3563",1.024,0.018
"SPO3564",0.971,0.021
"SPO3565",1.024,0.048
"SPO3566",0.952,0.039
"SPO3567",1.035,0.022
"SPO3568",1.047,0.029
"SPO3569",1.019,0.035
"SPO3570",0.982,0.032
"SPO3571",0.994,0.013
"SPO3572",0.929,0.041
"SPO3573",0.962,0.014
"SPO3574",0.955,0.058
"SPO3575",0.926,0.062
"SPO3576",1.06,0.013
"SPO3577",0.935,0.025
"SPO3578",0.883,0.043
"SPO3579",1.066,0.018
"SPO3580",0.963,0.026
"SPO3581",1.084,0.048
"SPO3582",1.049,0.019
"SPO3583",0.943,0.034
"SPO3584",1.01,0.043
"SPO3585",1.004,0.018
"SPO3586",0.982,0.011
"SPO3587",0.995,0.007
"SPO3588",0.98,0.052
"SPO3589",0.955,0.02
"SPO3590",0.902,0.033
"SPO3591",0.941,0.019
"SPO3592",0.96,0.036
"SPO3593",1.015,0.006
"SPO3594",0.926,0.056
"SPO3595",0.975,0.024
"SPO3596",0.952,0.029
"SPO3597",0.98,0.018
"SPO3598",0.828,0.092
"SPO3600",1.031,0.017
"SPO3601",1.012,0.051
"SPO3602",0.953,0.036
"SPO3603",0.985,0.026
"SPO3604",1.008,0.025
"SPO3605",1.011,0.01
"SPO3606",1.003,0.035
"SPO3607",1.054,0.012
"SPO3608",0.95,0.024
"SPO3609",1.156,0.046
"SPO3610",1.019,0.019
"SPO3611",0.994,0.024
"SPO3612",0.971,0.027
"SPO3613",1.054,0.027
"SPO3614",0.992,0.044
"SPO3615",0.957,0.026
"SPO3617",1.039,0.031
"SPO3618",0.996,0.055
"SPO3619",0.993,0.009
"SPO3620",1.01,0.017
"SPO3621",0,NA
"SPO3622",0.849,0.047
"SPO3623",0.989,0.018
"SPO3625",1.049,0.03
"SPO3626",0.868,0.097
"SPO3627",1.047,0.026
"SPO3628",1.015,0.017
"SPO3629",1.031,0.022
"SPO3631",1.043,0.009
"SPO3632",1.019,0.034
"SPO3633",0.851,0.05
"SPO3634",0.828,0.023
"SPO3635",0.294,0.294
"SPO3636",0.975,0.011
"SPO3637",0.984,0.038
"SPO3639",0.172,0.172
"SPO3640",0.472,0.169
"SPO3641",1.025,0.02
"SPO3642",0.959,0.027
"SPO3643",0.946,0.024
"SPO3644",0.93,0.038
"SPO3645",0.92,0.033
"SPO3646",0.924,0.023
"SPO3647",0.983,0.025
"SPO3650",0.977,0.024
"SPO3651",0.914,0.038
"SPO3652",1.012,0.036
"SPO3655",0.97,0.029
"SPO3656",0.97,0.043
"SPO3657",0.965,0.018
"SPO3659",0.616,0.07
"SPO3660",0.786,0.017
"SPO3661",0.749,0.026
"SPO3662",0.849,0.022
"SPO3663",0.925,0.01
"SPO3664",0.989,0.022
"SPO3665",1.001,0.019
"SPO3666",0.997,0.014
"SPO3667",0.941,0.006
"SPO3668",0.981,0.038
"SPO3671",0.989,0.004
"SPO3672",1.003,0.01
"SPO3673",1.054,0.003
"SPO3673a",1.05,0.001
"SPO3674",0.942,0.021
"SPO3675",0.994,0.018
"SPO3676",0.938,0.02
"SPO3677",0.955,0.016
"SPO3678",0.981,0.009
"SPO3679",1.014,0.02
"SPO3680",0.973,0.036
"SPO3681",0.956,0.008
"SPO3682",0.978,0.014
"SPO3684",0.981,0.015
"SPO3685",1.023,0.013
"SPO3686",1.029,0.021
"SPO3687",0.977,0.013
"SPO3688",0.969,0.008
"SPO3689",0.892,0.011
"SPO3690",0.971,0.015
"SPO3691",0.899,0.035
"SPO3692",1.019,0.011
"SPO3693",1.024,0.015
"SPO3694",1.03,0.026
"SPO3695",0.992,0.018
"SPO3696",0.92,0.02
"SPO3697",0.968,0.02
"SPO3698",1.002,0.03
"SPO3699",0.984,0.02
"SPO3700",0.966,0.017
"SPO3701",0.958,0.013
"SPO3702",1.026,0.023
"SPO3703",0.934,0.021
"SPO3704",1.017,0.011
"SPO3705",0.965,0.009
"SPO3706",0.871,0.029
"SPO3707",0.959,0.028
"SPO3708",1.024,0.017
"SPO3709",0.988,0.018
"SPO3710",1.01,0.019
"SPO3711",0.961,0.016
"SPO3713",1.018,0.005
"SPO3714",1.014,0.016
"SPO3715",1.014,0.017
"SPO3716",0.939,0.032
"SPO3717",0.978,0.019
"SPO3718",0.995,0.047
"SPO3719",0.833,0.018
"SPO3720",1.036,0.011
"SPO3721",1.038,0.024
"SPO3722",1.011,0.011
"SPO3723",0.951,0.011
"SPO3724",0.93,0.037
"SPO3725",0.999,0.039
"SPO3726",1.062,0.008
"SPO3727",1.01,0.009
"SPO3728",1.018,0.011
"SPO3729",1.003,0.013
"SPO3730",1.068,0.026
"SPO3731",1.022,0.013
"SPO3732",1,0.005
"SPO3733",1.013,0.032
"SPO3734",0.958,0.011
"SPO3735",1.005,0.014
"SPO3736",1.011,0.034
"SPO3738",0.922,0.046
"SPO3739",1.011,0.02
"SPO3740",0.971,0.013
"SPO3741",1.014,0.011
"SPO3742",0.956,0.014
"SPO3743",0.979,0.022
"SPO3744",0.437,0.151
"SPO3745",1.148,0.052
"SPO3746",1.031,0.137
"SPO3747",0.98,0.019
"SPO3748",0.988,0.031
"SPO3749",0.999,0.015
"SPO3750",0.963,0.015
"SPO3751",0.998,0.019
"SPO3752",1.004,0.019
"SPO3753",0.979,0.013
"SPO3754",1.023,0.025
"SPO3755",0.505,0.192
"SPO3756",0.994,0.012
"SPO3757",1.011,0.009
"SPO3758",1.043,0.011
"SPO3759",1.008,0.005
"SPO3760",0.951,0.011
"SPO3762",1.015,0.005
"SPO3763",0.957,0.045
"SPO3765",0.98,0.024
"SPO3766",0.928,0.042
"SPO3767",0.978,0.026
"SPO3768",0.362,0.022
"SPO3769",0.386,0.101
"SPO3770",0.479,0.014
"SPO3771",0,NA
"SPO3772",1.024,0.002
"SPO3774",0.982,0.008
"SPO3775",1.007,0.009
"SPO3776",0.991,0.011
"SPO3777",0.993,0.02
"SPO3778",0.96,0.01
"SPO3779",0.966,0.029
"SPO3780",0.966,0.041
"SPO3781",0.969,0.03
"SPO3782",1.016,0.027
"SPO3783",0.938,0.019
"SPO3784",0.949,0.032
"SPO3785",0.939,0.03
"SPO3786",0.963,0.035
"SPO3787",0.968,0.012
"SPO3788",0.992,0.01
"SPO3789",0.991,0.036
"SPO3790",0.944,0.024
"SPO3791",0.927,0.026
"SPO3792",0.973,0.018
"SPO3793",0.964,0.012
"SPO3794",1.056,0.052
"SPO3795",1.028,0.015
"SPO3802",0.945,0.011
"SPO3803",0.963,0.02
"SPO3804",1.073,0.011
"SPO3805",1.085,0.013
"SPO3806",0.908,0.033
"SPO3807",0.971,0.058
"SPO3808",0.984,0.033
"SPO3809",0.967,0.021
"SPO3810",0.332,0.113
"SPO3811",0.97,0.012
"SPO3812",0.871,0.017
"SPO3813",0.971,0.007
"SPO3814",0.987,0.022
"SPO3815",0.997,0.003
"SPO3816",0.979,0.025
"SPO3817",0.595,0.202
"SPO3819",0.972,0.01
"SPO3820",1.007,0.015
"SPO3821",1.045,0.013
"SPO3822",1.032,0.024
"SPO3827",1.005,0.046
"SPO3828",1.012,0.006
"SPO3829",0.999,0.009
"SPO3830",0.979,0.007
"SPO3831",0.977,0.013
"SPO3832",0.988,0.007
"SPO3833",1.047,0.011
"SPO3835",0.869,0.053
"SPO3836",1.022,0.007
"SPO3837",0.998,0.008
"SPO3838",1.013,0.025
"SPO3839",0.991,0.019
"SPO3840",0.61,0.389
"SPO3841",0.946,0.011
"SPO3842",0.975,0.02
"SPO3843",1.014,0.022
"SPO3844",0.747,0.026
"SPO3845",0.964,0.017
"SPO3846",1.042,0.085
"SPO3847",1.016,0.019
"SPO3848",0.97,0.012
"SPO3849",0.979,0.015
"SPO3850",0.977,0.01
"SPO3851",1,0.039
"SPO3852",0.931,0.061
"SPO3853",0.177,0.177
"SPO3854",0.36,0.19
"SPO3855",0.777,0.029
"SPO3856",1.008,0.023
"SPO3857",1.012,0.016
"SPO3858",1.019,0.016
"SPO3859",0.994,0.021
"SPO3860",0.997,0.006
"SPO3861",0.977,0.01
"SPO3862",1.034,0.016
"SPO3863",0.99,0.016
"SPO3864",1.007,0.005
"SPO3865",0.822,0.054
"SPO3866",0.765,0.103
"SPO3867",0.858,0.013
"SPO3868",0.957,0.016
"SPO3869",0,NA
"SPO3870",0.987,0.023
"SPO3871",0.986,0.036
"SPO3872",0.771,0.018
"SPO3873",0.86,0.031
"SPO3874",0.989,0.027
"SPO3875",1.028,0.023
"SPO3876",0.965,0.023
"SPO3877",1.029,0.015
"SPO3878",0.988,0.01
"SPO3879",1.007,0.008
"SPO3880",1.026,0.014
"SPO3881",1.003,0.029
"SPO3882",1.007,0.005
"SPO3883",1.003,0.015
"SPO3884",0.99,0.016
"SPO3885",1.001,0.021
"SPO3886",0.873,0.011
"SPO3887",0.984,0.021
"SPO3888",0.888,0.051
"SPO3889",1.024,0.005
"SPO3890",0.783,0.057
"SPO3891",0,0
"SPO3892",1.002,0.018
"SPO3894",1.368,0.049
"SPO3895",0.916,0.042
"SPO3896",0.63,0.343
"SPO3897",0.906,0.064
"SPO3898",1.009,0.014
"SPO3899",0.962,0.022
"SPO3900",0.974,0.027
"SPO3901",0.859,0.064
"SPO3902",0.979,0.012
"SPO3903",0.975,0.025
"SPO3904",1.022,0.049
"SPOA0001",0.966,0.032
"SPOA0002",0.986,0.034
"SPOA0003",0.956,0.031
"SPOA0004",0.997,0.033
"SPOA0005",0.812,0.071
"SPOA0006",0.989,0.052
"SPOA0007",0.754,0.299
"SPOA0008",0.798,0.169
"SPOA0012",1.009,0.02
"SPOA0013",0.932,0.074
"SPOA0014",0.969,0.021
"SPOA0017",0.239,0.239
"SPOA0018",1.002,0.042
"SPOA0019",0.943,0.037
"SPOA0020",1.023,0.087
"SPOA0021",0.918,0.044
"SPOA0022",0.948,0.106
"SPOA0023",0.999,0.05
"SPOA0024",0.941,0.003
"SPOA0025",0.952,0.111
"SPOA0026",0.926,0.033
"SPOA0027",0.866,0.021
"SPOA0028",1.049,0.006
"SPOA0029",1.041,0.014
"SPOA0030",1.014,0.032
"SPOA0031",1.048,0.02
"SPOA0032",1.098,0.047
"SPOA0033",1.02,0.02
"SPOA0034",0.994,0.007
"SPOA0035",1.029,0.087
"SPOA0036",1.027,0.026
"SPOA0037",1.082,0.01
"SPOA0038",0.983,0.025
"SPOA0039",1.018,0.009
"SPOA0040",0.901,0.08
"SPOA0041",0.949,0.051
"SPOA0042",1.027,0.027
"SPOA0043",0.958,0.053
"SPOA0044",1.018,0.024
"SPOA0045",0.939,0.028
"SPOA0046",0.927,0.027
"SPOA0047",0.901,0.031
"SPOA0048",0.602,0.23
"SPOA0049",0.882,0.044
"SPOA0050",0.942,0.012
"SPOA0051",0.868,0.024
"SPOA0052",0.999,0.063
"SPOA0053",0.772,0.168
"SPOA0054",0.687,0.088
"SPOA0055",0.985,0.03
"SPOA0056",0.903,0.052
"SPOA0057",0.912,0.021
"SPOA0058",0.956,0.024
"SPOA0059",0.984,0.02
"SPOA0060",1.051,0.044
"SPOA0061",0.991,0.009
"SPOA0062",0.915,0.026
"SPOA0063",0.921,0.035
"SPOA0064",0.903,0.04
"SPOA0065",0.953,0.026
"SPOA0066",1.024,0.069
"SPOA0067",1.043,0.037
"SPOA0068",1.04,0.045
"SPOA0069",1.03,0.02
"SPOA0070",0.901,0.04
"SPOA0071",0.921,0.069
"SPOA0072",0.869,0.02
"SPOA0073",0.848,0.057
"SPOA0074",0.836,0.08
"SPOA0075",0.988,0.01
"SPOA0076",0.94,0.069
"SPOA0078",1.015,0.072
"SPOA0079",0.954,0.021
"SPOA0081",0.973,0.011
"SPOA0082",0.976,0.007
"SPOA0083",0.958,0.009
"SPOA0084",1.054,0.045
"SPOA0085",0.856,0.125
"SPOA0086",0.92,0.005
"SPOA0087",0.87,0.022
"SPOA0088",0.985,0.004
"SPOA0089",0.914,0.048
"SPOA0090",0.944,0.033
"SPOA0091",0.95,0.05
"SPOA0093",0.965,0.018
"SPOA0094",1.034,0.034
"SPOA0095",1.019,0.015
"SPOA0096",1.056,0.014
"SPOA0097",1.052,0.03
"SPOA0098",1.02,0.039
"SPOA0099",0.931,0.025
"SPOA0100",0.97,0.024
"SPOA0101",0.941,0.036
"SPOA0102",0.934,0.015
"SPOA0103",0.956,0.057
"SPOA0104",0.962,0.007
"SPOA0105",0.94,0.02
"SPOA0106",0.959,0.014
"SPOA0107",0.96,0.052
"SPOA0108",0.978,0.052
"SPOA0109",0,NA
"SPOA0110",0.885,0.021
"SPOA0111",1.006,0.024
"SPOA0112",0.998,0.008
"SPOA0113",0.927,0.017
"SPOA0114",0.949,0.015
"SPOA0115",0.93,0.043
"SPOA0116",0.886,0.063
"SPOA0117",0.823,0.057
"SPOA0118",0.87,0.03
"SPOA0119",0.905,0.041
"SPOA0120",0.966,0.041
"SPOA0121",0.915,0.018
"SPOA0122",0.905,0.029
"SPOA0123",0.99,0.018
"SPOA0124",0.998,0.02
"SPOA0125",0.988,0.015
"SPOA0126",0.939,0.015
"SPOA0127",0.981,0.017
"SPOA0128",0.998,0.024
"SPOA0129",0.929,0.031
"SPOA0130",0.949,0.04
"SPOA0131",0.982,0.054
"SPOA0132",0.986,0.04
"SPOA0133",0.93,0.026
"SPOA0134",0.985,0.03
"SPOA0138",1.078,0.013
"SPOA0139",1.065,0.093
"SPOA0141",1.012,0.068
"SPOA0142",1.015,0.035
"SPOA0143",0.907,0.02
"SPOA0144",0.892,0.042
"SPOA0145",0.979,0.026
"SPOA0146",0.969,0.04
"SPOA0147",0.834,0.079
"SPOA0148",1.029,0.011
"SPOA0149",0.962,0.017
"SPOA0150",1.008,0.02
"SPOA0151",0.971,0.038
"SPOA0152",0.919,0.039
"SPOA0153",0.92,0.074
"SPOA0154",0.92,0.04
"SPOA0155",0.933,0.023
"SPOA0156",0.934,0.031
"SPOA0157",0.953,0.033
"SPOA0158",0.943,0.043
"SPOA0159",0.913,0.062
"SPOA0160",0.96,0.013
"SPOA0161",0.896,0.055
"SPOA0162",0.722,0.267
"SPOA0163",0.939,0.097
"SPOA0164",1,0.011
"SPOA0165",1.018,0.018
"SPOA0166",0.94,0.024
"SPOA0167",0.918,0.037
"SPOA0168",0.937,0.027
"SPOA0169",1.018,0.013
"SPOA0170",0.96,0.003
"SPOA0171",0.938,0.017
"SPOA0172",0.974,0.084
"SPOA0173",0.83,0.107
"SPOA0174",0.946,0.131
"SPOA0175",0.976,0.022
"SPOA0176",0.929,0.041
"SPOA0177",0.932,0.047
"SPOA0180",1.012,0.038
"SPOA0181",0.984,0.054
"SPOA0182",0.923,0.013
"SPOA0183",0.785,0.263
"SPOA0184",0.974,0.031
"SPOA0185",1.026,0.035
"SPOA0186",0.972,0.008
"SPOA0187",0.968,0.05
"SPOA0188",0.96,0.016
"SPOA0189",0.951,0.026
"SPOA0190",0.964,0.015
"SPOA0191",1.041,0.069
"SPOA0192",0.851,0.288
"SPOA0193",0.65,0.236
"SPOA0194",0.869,0.027
"SPOA0195",1.039,0.065
"SPOA0196",0.928,0.132
"SPOA0197",1.062,0.096
"SPOA0198",1.021,0.014
"SPOA0199",0.948,0.009
"SPOA0200",1.027,0.023
"SPOA0201",0.954,0.025
"SPOA0202",0,0
"SPOA0203",0.975,0.028
"SPOA0204",1.011,0.023
"SPOA0205",0.99,0.055
"SPOA0206",1.031,0.014
"SPOA0207",0.988,0.016
"SPOA0208",1.01,0.005
"SPOA0209",0.961,0.037
"SPOA0210",0.963,0.035
"SPOA0211",1.036,0.011
"SPOA0212",1.067,0.055
"SPOA0213",0.945,0.103
"SPOA0214",0.838,0.053
"SPOA0215",0.946,0.057
"SPOA0216",0.978,0.019
"SPOA0217",0.882,0.04
"SPOA0218",0.884,0.067
"SPOA0219",0.51,0.51
"SPOA0220",0.915,0.025
"SPOA0221",0.953,0.068
"SPOA0222",0.597,0.597
"SPOA0223",1.002,0.032
"SPOA0224",0.886,0.112
"SPOA0225",0.994,0.041
"SPOA0226",0.787,0.271
"SPOA0227",1.003,0.024
"SPOA0228",0.93,0.017
"SPOA0229",0,0
"SPOA0230",1.016,0.03
"SPOA0231",0.791,0.066
"SPOA0232",0.858,0.045
"SPOA0233",0.937,0.021
"SPOA0234",1.057,0.011
"SPOA0235",0.975,0.026
"SPOA0236",0.983,0.01
"SPOA0237",0.998,0.006
"SPOA0238",1.022,0.013
"SPOA0239",1.013,0.059
"SPOA0240",0.98,0.018
"SPOA0241",0.922,0.018
"SPOA0242",0.996,0.007
"SPOA0243",0.953,0.031
"SPOA0244",0.943,0.032
"SPOA0245",0.935,0.022
"SPOA0246",0.991,0.035
"SPOA0247",0.918,0.038
"SPOA0248",1.01,0.042
"SPOA0249",0.94,0.025
"SPOA0250",0.95,0.043
"SPOA0251",0.863,0.094
"SPOA0252",0.743,0.024
"SPOA0253",0.922,0.015
"SPOA0254",0.917,0.028
"SPOA0255",0.939,0.012
"SPOA0256",0.993,0.053
"SPOA0257",0.981,0.027
"SPOA0258",0.952,0.046
"SPOA0259",1.031,0.011
"SPOA0260",0.956,0.033
"SPOA0261",0.787,0.043
"SPOA0262",0.966,0.044
"SPOA0263",0.957,0.035
"SPOA0264",0.889,0.046
"SPOA0265",1.032,0.05
"SPOA0266",0.959,0.037
"SPOA0267",1.013,0.028
"SPOA0268",1.048,0.018
"SPOA0269",0.984,0.025
"SPOA0270",0.924,0.028
"SPOA0271",1.053,0.002
"SPOA0272",0.989,0.018
"SPOA0273",0.954,0.05
"SPOA0274",0.899,0.045
"SPOA0275",0.964,0.045
"SPOA0276",1.099,0.074
"SPOA0277",1.039,0.022
"SPOA0278",1.022,0.037
"SPOA0279",0.973,0.024
"SPOA0280",0.951,0.032
"SPOA0281",1.024,0.013
"SPOA0282",1.047,0.022
"SPOA0283",0.939,0.045
"SPOA0284",0.997,0.032
"SPOA0285",1.014,0.018
"SPOA0286",0.974,0.069
"SPOA0287",1.007,0.047
"SPOA0288",0.935,0.039
"SPOA0289",0.986,0.055
"SPOA0290",1.007,0.015
"SPOA0291",0.979,0.012
"SPOA0292",1.014,0.017
"SPOA0293",0.97,0.019
"SPOA0294",0.969,0.006
"SPOA0295",1.008,0.024
"SPOA0296",1.002,0.014
"SPOA0297",0.976,0.02
"SPOA0298",0.938,0.021
"SPOA0299",0.924,0.037
"SPOA0300",0.993,0.007
"SPOA0301",0.999,0.019
"SPOA0302",1.038,0.01
"SPOA0306",0.967,0.017
"SPOA0309",0.933,0.034
"SPOA0310",0.956,0.019
"SPOA0311",0.972,0.018
"SPOA0312",0.94,0.014
"SPOA0313",0.972,0.036
"SPOA0314",0.988,0.018
"SPOA0316",0.951,0.023
"SPOA0317",1.057,0.018
"SPOA0318",0.973,0.023
"SPOA0319",1.037,0.019
"SPOA0320",0.845,0.099
"SPOA0321",0.945,0.018
"SPOA0322",1.032,0.041
"SPOA0323",0.978,0.044
"SPOA0324",1.062,0.07
"SPOA0325",0.901,0.048
"SPOA0326",0.986,0.017
"SPOA0327",0.832,0.038
"SPOA0328",0.998,0.032
"SPOA0329",1.013,0.057
"SPOA0330",0.912,0.056
"SPOA0331",0.896,0.048
"SPOA0332",0.969,0.014
"SPOA0333",0.978,0.034
"SPOA0334",0.935,0.028
"SPOA0335",0.988,0.018
"SPOA0336",0.93,0.022
"SPOA0337",0.968,0.006
"SPOA0338",1.012,0.012
"SPOA0339",1.004,0.045
"SPOA0340",0.548,0.127
"SPOA0341",0.907,0.043
"SPOA0342",1.08,0.007
"SPOA0343",1.04,0.014
"SPOA0344",0.128,0.084
"SPOA0346",1.063,NA
"SPOA0347",1.015,0.017
"SPOA0348",0.84,0.039
"SPOA0349",0.991,0.021
"SPOA0351",1.172,0.041
"SPOA0352",1.017,0.019
"SPOA0353",1.023,0.017
"SPOA0354",0.958,0.015
"SPOA0355",0.889,0.037
"SPOA0356",1.01,0.032
"SPOA0357",0.974,0.013
"SPOA0358",1.014,0.07
"SPOA0359",0.927,0.078
"SPOA0360",0.934,0.01
"SPOA0361",0.515,0.279
"SPOA0362",0.968,0.041
"SPOA0363",0.994,0.042
"SPOA0364",1.008,0.031
"SPOA0365",0.989,0.025
"SPOA0366",0.891,0.011
"SPOA0367",0.887,0.096
"SPOA0368",0.883,0.066
"SPOA0369",0.977,0.043
"SPOA0370",0.977,0.035
"SPOA0371",0.901,0.044
"SPOA0372",0.883,0.034
"SPOA0373",0.842,0.299
"SPOA0374",0.936,0.043
"SPOA0375",0.975,0.022
"SPOA0376",0.939,0.007
"SPOA0377",0.969,0.062
"SPOA0378",0.878,0.082
"SPOA0379",1.012,0.054
"SPOA0380",0.998,0.022
"SPOA0381",1.086,0.051
"SPOA0382",0.971,0.037
"SPOA0383",0.911,0.031
"SPOA0384",0.984,0.022
"SPOA0385",1.114,0.027
"SPOA0386",0.887,0.031
"SPOA0387",0.924,0.069
"SPOA0388",0.932,0.059
"SPOA0389",1.016,0.037
"SPOA0390",1.012,0.008
"SPOA0391",0.918,0.078
"SPOA0392",0.886,0.069
"SPOA0393",0.955,0.032
"SPOA0394",0.954,0.04
"SPOA0395",0.941,0.028
"SPOA0397",0.953,0.145
"SPOA0398",0.912,0.076
"SPOA0399",0.974,0.023
"SPOA0401",0.966,0.024
"SPOA0402",0.968,0.035
"SPOA0403",0.99,0.029
"SPOA0404",1.005,0.037
"SPOA0405",1.027,0.023
"SPOA0406",1.027,0.011
"SPOA0407",0.913,0.028
"SPOA0408",1.03,0.029
"SPOA0409",0.996,0.032
"SPOA0410",1.022,0.033
"SPOA0411",0.933,0.06
"SPOA0412",1.024,0.034
"SPOA0413",1.02,0.036
"SPOA0414",0.927,0.039
"SPOA0415",1.095,NA
"SPOA0416",0.952,0.053
"SPOA0417",1.012,0.022
"SPOA0418",0.992,0.051
"SPOA0419",0.922,0.051
"SPOA0420",0.81,0.07
"SPOA0421",0.928,0.038
"SPOA0422",0.979,0.05
"SPOA0423",0.669,0.081
"SPOA0424",1.019,0.01
"SPOA0425",0.997,0.017
"SPOA0426",1.01,0.015
"SPOA0427",1.024,0.029
"SPOA0428",1.02,0.003
"SPOA0429",0.926,0.025
"SPOA0430",1.078,0.03
"SPOA0431",0.986,0.038
"SPOA0432",1.031,0.006
"SPOA0433",0.999,0.032
"SPOA0434",1.011,0.041
"SPOA0435",0.957,0.085
"SPOA0436",1.016,0.022
"SPOA0437",0.891,0.043
"SPOA0438",0.943,0.019
"SPOA0441",0.906,0.04
"SPOA0443",1.01,0.079
"SPOA0445",0.88,0.047
"SPOA0446",0.948,0.018
"SPOA0449",0.82,0.024
"SPOA0450",1.001,0.046
"SPOA0451",1.035,0.025
"SPOA0452",0.871,0.016
