"spo","w_1","w_2","w_3","w_4"
"SPO1316",1.25,1.01,1.05,1.04
"SPO1318",0,0,0.36,0
"SPO1319",0.98,0.82,0.96,1.06
"SPO1320",1.18,0.4,1,0.82
"SPO1321",NA,NA,1.04,1.22
"SPO1322",1.15,1.14,1.1,1.03
"SPO1323",1.12,0.97,1.06,0.8
"SPO1324",1.49,0.82,0.85,1.01
"SPO1325",0.85,NA,1,0.75
"SPO1326",NA,NA,NA,NA
"SPO1327",0.85,0.75,0.93,0.87
"SPO1328",0.85,0.84,0.94,0.89
"SPO1329",0.68,0.17,0.6,0.65
"SPO1330",0.79,0.95,0.67,0.63
"SPO1331",0.94,0.82,1.02,1.06
"SPO1332",NA,NA,NA,0
"SPO1333",1.08,1.19,1.04,1
"SPO1334",0.71,1.09,0.66,1.03
"SPO1335",NA,0,0.72,0.9
"SPO1336",NA,NA,NA,NA
"SPO1337",0.97,0.93,0.97,0.89
"SPO1337a",1.16,NA,NA,NA
"SPO1339",0,1.06,NA,NA
"SPO1340",1.07,0.86,0.91,0.97
"SPO1341",NA,NA,1.04,NA
"SPO1342",0.99,1.04,0.64,1.01
"SPO1343",1.1,0.88,0.75,1.01
"SPO1344",0.66,1.28,NA,1.09
"SPO1345",0,0.61,0.69,0.85
"SPO1346",NA,0.62,1.03,1.04
"SPO1347",0.91,1.09,1.01,1.05
"SPO1348",NA,NA,NA,NA
"SPO1349",1.26,1.2,0.98,1.16
"SPO1351",0,0.27,0,0
"SPO1352",NA,NA,NA,NA
"SPO1352a",1.11,1.09,1.26,1.01
"SPO1353",NA,NA,NA,NA
"SPO1354",1,0.71,0.97,0.87
"SPO1355",NA,NA,NA,NA
"SPO1356",1.27,0.94,1,1.07
"SPO1356a",0.51,0.9,0.72,0.82
"SPO1357",1.16,1.19,1.21,0.88
"SPO1358",NA,0,NA,NA
"SPO1359",0.73,0.68,0.65,0.9
"SPO1360",1.17,1.02,0.99,1.09
"SPO1361",0.93,0.71,1.1,1.09
"SPO1362",NA,NA,NA,NA
"SPO1363",NA,NA,NA,NA
"SPO1364",NA,NA,NA,NA
"SPO1364a",1.15,0.83,0.89,0.94
"SPO1365",0.92,1.11,0.94,1
"SPO1366",0,0.27,0,0
"SPO1367",NA,0,0.32,0.96
"SPO1368",0.84,0.66,0.78,0.64
"SPO1369",1.04,0.91,1.03,0.89
"SPO1370",0.94,0.96,0.95,0.93
"SPO1371",NA,NA,NA,NA
"SPO1372",1.01,0.97,0.9,0.99
"SPO1373",0.99,0.83,0.89,0.91
"SPO1374",1.24,1.23,0.84,1.06
"SPO1375",0.93,0.99,0.88,1.09
"SPO1376",0.92,1.04,1.09,1.17
"SPO1377",NA,NA,NA,NA
"SPO1379",1.12,0.71,1.03,1.03
"SPO1380",0.97,0.84,0.94,1.03
"SPO1381",NA,1.17,0,0.81
"SPO1382",0.98,0.99,0.99,0.94
"SPO1383",0.8,0.82,0.89,0.83
"SPO1384",1,1.07,1.05,0.8
"SPO1385",0.94,0.99,1.05,0.94
"SPO1386",NA,NA,NA,1.28
"SPO1387",1.03,1,1.06,1.11
"SPO1388",0.8,0.92,1.13,0.91
"SPO1389",NA,NA,NA,NA
"SPO1390",NA,0,NA,NA
"SPO1392",NA,0.88,NA,NA
"SPO1393",NA,NA,NA,0
"SPO1394",0.89,1.03,0.99,0.95
"SPO1395",0.62,1.33,1.46,1.14
"SPO1396",0.83,1.11,0,0.86
"SPO1397",0.93,1.11,1.05,1
"SPO1398",0.75,0.91,0.99,1.03
"SPO1399",0,0.96,0.92,0.94
"SPO1400",1.09,0.93,0.96,1.17
"SPO1401",0.91,0.95,0.72,0.41
"SPO1403",NA,NA,NA,NA
"SPO1404",1.04,0.97,0.88,1.04
"SPO1405",0.99,0.88,0.94,0.92
"SPO1406",1.11,1.13,0.89,1.01
"SPO1407",0.38,1.05,0.89,1.05
"SPO1408",1.02,1.05,0.94,1.01
"SPO1409",1.25,1.3,1.35,1.19
"SPO1410",1,1.03,1.05,0.99
"SPO1411",1.02,1.04,0.97,0.84
"SPO1412",1.03,0.99,1.04,1.01
"SPO1412a",1.06,1.03,1.03,1.04
"SPO1413",1.12,0.99,1.01,1.03
"SPO1414",0.94,0.99,1.1,1.11
"SPO1415",1.04,NA,0.59,0.97
"SPO1416",1.1,NA,0.91,0
"SPO1417",0.94,0.8,1.12,0.95
"SPO1421",1.04,1.05,1.07,0.87
"SPO1422",NA,NA,NA,NA
"SPO1423",NA,NA,NA,NA
"SPO1424",0.77,0.95,1.08,1.06
"SPO1425",0,0.39,1.1,1.26
"SPO1426",1.02,0.98,1.12,1.1
"SPO1427",0.99,0.89,0.99,1.03
"SPO1429",0.97,1.14,1.09,0.95
"SPO1430",1.05,0,0.73,1.42
"SPO1431",1.13,0.92,1.09,1.04
"SPO1432",0.99,0.94,0.88,0.85
"SPO1433",0.97,0.8,0.73,0.96
"SPO1434",NA,NA,NA,NA
"SPO1435",1.07,0.97,0.96,0.98
"SPO1436",1.11,1.01,1.03,1.18
"SPO1437",1.29,0.96,0,0.98
"SPO1438",1.11,1.12,0,1.28
"SPO1439",1.12,1.01,1.07,1.06
"SPO1440",1.06,0.98,0.9,1.11
"SPO1441",1,0.99,1.12,0.99
"SPO1442",0.85,0.89,0.99,1.11
"SPO1443",0.95,0.97,1.04,0.85
"SPO1444",1.16,0.86,1.02,0.92
"SPO1445",1.06,0.74,0.99,1
"SPO1446",0.66,1.05,0.82,0.86
"SPO1447",1.06,0.94,0.99,0.9
"SPO1448",0.9,1,0.73,0.86
"SPO1449",1.24,1.15,0.88,0.97
"SPO1450",0.88,0.93,0.89,1.07
"SPO1451",1.02,0.97,1.11,0
"SPO1452",0.96,0.99,0.94,1.06
"SPO1453",1.11,1.1,0.92,0.91
"SPO1454",1,1.11,0.77,0.99
"SPO1455",NA,NA,NA,NA
"SPO1456",0.82,1.18,1.14,0.94
"SPO1457",1.15,0.9,1.13,0.84
"SPO1459",1,1.09,1.09,1.01
"SPO1460",0.81,1.06,0.79,1.36
"SPO1461",0.83,0.75,0.91,0.84
"SPO1462",0.97,0.94,0.93,1.02
"SPO1463",0.72,0.82,1.26,0.61
"SPO1464",0,1.07,1.06,1.53
"SPO1465",1.08,0.82,1.01,0.91
"SPO1466",1.62,1.17,1.1,1.19
"SPO1467",NA,NA,NA,NA
"SPO1468",1.08,0.97,1.21,0.97
"SPO1469",1.39,1.43,0.86,0.93
"SPO1470",0.66,0.77,0.74,0.86
"SPO1471",0.92,1.22,1.3,0.97
"SPO1472",1.12,0.96,0.96,0.98
"SPO1473",1.18,0.69,0.67,0.93
"SPO1474",NA,0.44,0.47,0
"SPO1475",0.97,0.91,1.06,0.88
"SPO1476",0,1.06,0,0.57
"SPO1477",1.25,1.17,0.64,0.85
"SPO1478",0.92,0,0.93,0.81
"SPO1479",0.8,0.82,0.91,0.86
"SPO1480",NA,1.42,0.96,1.19
"SPO1481",0.9,0.86,0.8,0.78
"SPO1482",0.99,0.98,0.76,0.88
"SPO1483",0.62,0.59,0.93,0.98
"SPO1484",0.7,NA,1.12,NA
"SPO1485",0.86,0.97,0.97,1.08
"SPO1486",0.73,1.01,0.81,0.96
"SPO1487",NA,NA,NA,NA
"SPO1488",0.88,0.92,1.14,1
"SPO1489",1.01,0.85,0.8,0.97
"SPO1490",0.92,0.95,1.01,0.82
"SPO1491",0.97,0.88,0.79,0.84
"SPO1492",0.9,0.95,0.79,0.93
"SPO1493",1.13,0.99,0.84,0.97
"SPO1494",0.85,1.33,1.43,0.88
"SPO1495",1.04,0.55,0.84,0.82
"SPO1496",1.03,1.09,1.02,0.99
"SPO1497",0.97,1.08,1.01,1.08
"SPO1498",1.02,1.16,1.06,1.01
"SPO1499",1.05,0.88,1.19,0.96
"SPO1500",NA,NA,NA,NA
"SPO1501",1.19,0.88,0.67,0.99
"SPO1502",1.31,0.65,1.02,1.06
"SPO1503",0.98,0.89,0.88,1.05
"SPO1505",0.72,1.06,0.73,0.78
"SPO1506",0.91,0.66,0.88,0.93
"SPO1507",NA,1.03,1.26,0.98
"SPO1508",0.76,1.01,0.5,0.75
"SPO1510",1.12,1,0.53,1.04
"SPO1511",NA,NA,NA,NA
"SPO1512",NA,NA,NA,NA
"SPO1513",0.79,1.21,1.09,0.95
"SPO1514",0.96,1.36,0.64,1.07
"SPO1515",0.96,1.01,0.89,0.98
"SPO1516",1,0.81,0.54,0.81
"SPO1517",0.84,0.86,0.61,0.94
"SPO1518",NA,0,NA,0.4
"SPO1519",0.93,0.97,0.92,0.97
"SPO1520",1.14,NA,0,1.26
"SPO1521",0.98,1.03,0.77,0.95
"SPO1522",0.93,1.31,1.18,0.77
"SPO1523",NA,NA,NA,NA
"SPO1524",0,NA,NA,NA
"SPO1525",1.01,1.08,0.47,0.82
"SPO1526",NA,NA,NA,NA
"SPO1527",0,0,NA,1.12
"SPO1528",NA,NA,NA,NA
"SPO1529",0,1.09,0.98,0.94
"SPO1530",1.08,1.05,0.84,0.65
"SPO1531",NA,NA,1.42,1.12
"SPO1532",0.2,1.04,1.11,1.01
"SPO1533",0.85,0.21,0.81,1.11
"SPO1534",1.22,0.33,1.07,1.15
"SPO1535",0.36,1.05,0.91,1.06
"SPO1536",0.7,0.84,0.92,1.13
"SPO1537",NA,NA,NA,NA
"SPO1538",1.1,0.51,0.85,0.96
"SPO1539",1.24,1.04,0.83,0.91
"SPO1540",0.89,0.92,1.03,0.72
"SPO1541",NA,NA,1.25,NA
"SPO1542",0.67,1.03,0.91,0.94
"SPO1543",1.1,1.21,0.36,0.99
"SPO1544",0.95,0.92,0.92,0.95
"SPO1545",1.05,1.08,1.04,1.04
"SPO1546",1,1.26,1.07,1.02
"SPO1547",0.67,0.96,1,1.1
"SPO1548",0.76,0.66,1.08,1.24
"SPO1549",1.38,NA,1.25,1.24
"SPO1550",0.92,0.99,1.03,0.88
"SPO1551",1.02,1.11,1.08,0.95
"SPO1552",0.88,1.07,0.94,0.84
"SPO1553",0.81,0.78,0.53,0.8
"SPO1554",0.94,0.86,1.04,0.93
"SPO1555",1.08,1.05,1.02,1.05
"SPO1556",0.96,1,0.96,1.02
"SPO1557",1.06,1.09,1,1.05
"SPO1558",0.85,1.13,1.23,0.88
"SPO1559",1.02,1.11,0.87,1.05
"SPO1560",0.98,0.82,0.72,1.04
"SPO1561",1.02,1.09,1.03,0.94
"SPO1562",1.1,0.97,0.97,0.92
"SPO1563",0,1.06,NA,1.31
"SPO1564",NA,NA,1.05,1
"SPO1565",1.1,0.91,1.2,1.16
"SPO1566",1.14,1.11,0.95,1.17
"SPO1567",0.67,1.04,1.04,0.99
"SPO1568",0.84,1.03,0.93,0.9
"SPO1569",0.92,0.75,1.01,0.72
"SPO1570",0.63,0.37,0.95,0.73
"SPO1571",0.84,1.01,0.96,0.96
"SPO1572",1.06,1.05,1.06,1.01
"SPO1573",0.58,1.31,1.01,1.14
"SPO1574",0.7,1.03,0.95,0
"SPO1575",0.91,0.87,0.82,0.73
"SPO1576",0.86,0.76,0.74,0.91
"SPO1578",1.12,1,1.02,1.07
"SPO1579",0.88,0.8,1.08,0.98
"SPO1580",0.76,1.02,0.99,0.84
"SPO1581",1.17,0.96,1.04,0.99
"SPO1582",0.28,1.16,0,0.78
"SPO1583",NA,NA,NA,NA
"SPO1584",1.26,0.82,0.84,0.88
"SPO1585",0.9,1.14,0.93,0.81
"SPO1586",1.08,1.02,0.88,0.79
"SPO1587",1.08,0.74,1,0.67
"SPO1588",1.06,1.06,0.91,1.01
"SPO1589",NA,0.88,1.1,1.13
"SPO1590",0.68,0.99,0.96,0.91
"SPO1591",0.98,1.37,1.19,1.02
"SPO1592",0.96,1.05,1.01,0.91
"SPO1593",1.01,0.6,0.83,1.02
"SPO1594",1.19,0.82,1.19,1.06
"SPO1595",0.94,NA,NA,0
"SPO1596",0.96,1.31,0.86,0.78
"SPO1597",1.17,0.89,0.89,0.96
"SPO1598",1.39,0.71,0.86,1.13
"SPO1599",0.99,0.8,0.97,1.08
"SPO1600",1.05,0.84,0.49,0.78
"SPO1601",1.11,0.86,0.92,0.97
"SPO1602",NA,0.87,0.9,NA
"SPO1603",NA,0,NA,NA
"SPO1604",0,0.75,0.84,0.27
"SPO1605",1.09,1.02,0.69,0.98
"SPO1606",0.67,0.91,0.87,0.93
"SPO1607",0.76,0.97,1.13,0.9
"SPO1608",0.81,1.05,1.01,0.91
"SPO1609",0.97,0.9,0.88,0.89
"SPO1610",1.1,1.1,0.9,0.86
"SPO1611",1.87,0.79,0.84,1.13
"SPO1612",0.89,0.93,1.03,0.81
"SPO1613",1.04,NA,NA,NA
"SPO1614",1.3,NA,0,1.01
"SPO1615",0.79,1.04,1.08,1.01
"SPO1616",0.71,0,1.03,1.24
"SPO1617",0.95,0.99,0.9,0.99
"SPO1618",NA,NA,NA,NA
"SPO1620",1,0.82,1.14,0.75
"SPO1621",NA,NA,0,0
"SPO1622",0.92,0.59,1.17,1.12
"SPO1623",1.02,0.76,1.14,1.07
"SPO1624",0.96,0.54,1.22,0.85
"SPO1625",1.06,0.87,0.97,0.86
"SPO1626",0.95,0.95,0.97,1.01
"SPO1627",NA,1.27,NA,0
"SPO1628",0.71,0.99,0.87,0.91
"SPO1629",1.2,1.14,1.03,1.02
"SPO1630",0.97,1.86,1.22,1.03
"SPO1631",NA,NA,NA,NA
"SPO1632",NA,NA,NA,NA
"SPO1633",0,1.38,1,0.86
"SPO1634",NA,NA,1.21,NA
"SPO1635",NA,NA,NA,NA
"SPO1636",0.9,1.67,0.97,1.17
"SPO1638",1.1,0.99,1.01,1.01
"SPO1639",0.89,0.78,0.22,NA
"SPO1640",1.06,1.05,0.93,0.96
"SPO1641",1.04,0.96,1.01,0.89
"SPO1642",1.02,1,1.03,0.65
"SPO1643",1.31,0.65,0.85,0.78
"SPO1644",0.86,0.94,0.87,1.11
"SPO1645",NA,NA,NA,NA
"SPO1646",1.27,1.32,1.1,1.07
"SPO1647",0.95,1.03,0.73,0.88
"SPO1648",0.86,0.98,1.07,1.04
"SPO1649",1.14,1.28,1.19,0.97
"SPO1651",0.79,0.87,0.5,0.85
"SPO1652",0.72,0.92,0.89,1.04
"SPO1655",0.87,1.07,0.88,0.98
"SPO1656",1.06,0.97,1.01,1.01
"SPO1657",0.88,0.96,0.75,0.98
"SPO1658",0.72,1.1,1.03,1.12
"SPO1659",0.9,1.05,0.86,0.98
"SPO1660",NA,0.97,1.03,1.13
"SPO1662",NA,NA,NA,NA
"SPO1663",1.13,0.96,0.97,1.05
"SPO1664",NA,NA,NA,NA
"SPO1665",NA,NA,NA,NA
"SPO1666",NA,NA,NA,NA
"SPO1667",NA,NA,NA,NA
"SPO1668",0.91,1.09,0.87,1
"SPO1670",NA,NA,NA,NA
"SPO1671",NA,NA,NA,NA
"SPO1673",NA,NA,NA,NA
"SPO1674",NA,NA,NA,NA
"SPO1675",NA,NA,NA,NA
"SPO1676",0.92,1.09,1,0.97
"SPO1677",0,0,0.38,0.8
"SPO1678",1.01,1.12,0.57,0.75
"SPO1679",1.13,1.07,0.81,0.93
"SPO1680",NA,NA,NA,NA
"SPO1681",0.94,1.04,0.96,1.03
"SPO1682",0.72,1.06,1.05,1.12
"SPO1683",1.05,0.79,0.93,0.97
"SPO1684",NA,NA,NA,NA
"SPO1685",0.81,1.12,1.12,1.1
"SPO1686",1.09,0.88,1.28,0.81
"SPO1687",1.02,1.06,1.05,1.02
"SPO1688",1.05,0.96,1,0.98
"SPO1689",1.04,1.04,1.06,0.91
"SPO1690",0.98,1.04,0.94,1.01
"SPO1691",NA,NA,NA,NA
"SPO1692",NA,NA,NA,NA
"SPO1693",1.07,1.05,1.05,1.04
"SPO1694",0.98,1,1.07,1.06
"SPO1695",0.91,1.06,0.99,1.05
"SPO1696",1.11,0.86,1.02,0.98
"SPO1697",0.85,0.96,0.9,0.91
"SPO1698",0.82,1.08,0.83,0.91
"SPO1699",1.15,1.21,1.12,1.03
"SPO1700",0.98,0.99,1.04,0.98
"SPO1701",0.91,0.92,1.05,1.05
"SPO1702",1,1.01,1.02,1.03
"SPO1703",0.92,1.03,0.91,0.95
"SPO1704",0.86,0.91,0.97,1.04
"SPO1705",0.95,0.94,0.83,0.92
"SPO1707",0.91,1.15,0.86,0.96
"SPO1707a",0.92,0.9,1.16,0.95
"SPO1708",0.82,NA,0.97,1.29
"SPO1709",1,0.94,1.11,0.96
"SPO1710",0.83,0.86,1.04,0.95
"SPO1711",0.79,0.9,0.87,0.9
"SPO1712",NA,NA,NA,NA
"SPO1713",1.22,NA,0.7,0.94
"SPO1714",0.94,1,0.98,0.99
"SPO1715",1.04,NA,1.03,0.88
"SPO1716",1.1,0.96,0.78,0.88
"SPO1717",0.86,0.33,1.05,0.81
"SPO1718",0.96,0.9,0.89,0.93
"SPO1719",0.43,0.86,1.08,1.15
"SPO1720",0.84,0.96,0.78,0.94
"SPO1721",1.14,1.25,0.69,0.81
"SPO1722",0.68,1.05,0,1.04
"SPO1723",1.02,1.05,1.01,1.03
"SPO1724",1.06,1.01,1.1,0.97
"SPO1725",0.94,1.15,1.11,1.14
"SPO1727",1.17,1.12,NA,0.9
"SPO1728",1.44,1.01,0.8,1.09
"SPO1729",0,0,0,0
"SPO1732",NA,NA,NA,NA
"SPO1733",NA,NA,NA,NA
"SPO1734",0,0,0,0
"SPO1735",NA,0,0,NA
"SPO1736",0.87,0.88,0.99,1.07
"SPO1737",1.03,NA,0,1.03
"SPO1738",1.2,NA,1.27,0.87
"SPO1739",NA,NA,NA,NA
"SPO1740",1.14,0.87,1,1.09
"SPO1741",1.04,0.94,0.99,1.12
"SPO1742",1.03,1.02,1.06,0.96
"SPO1743",0.85,1.23,1.1,0.99
"SPO1744",0.98,0.85,1.1,0.98
"SPO1745",0.91,1.1,0.34,0.97
"SPO1746",0.93,0.94,0.77,0.97
"SPO1747",NA,0.42,1.1,NA
"SPO1748",NA,0.34,1.48,1.39
"SPO1749",NA,1,NA,NA
"SPO1750",NA,NA,NA,NA
"SPO1751",1.02,0.99,0.93,1.2
"SPO1752",NA,0,NA,NA
"SPO1754",NA,NA,NA,NA
"SPO1755",0.81,0.88,0.96,1.03
"SPO1756",1.04,1.08,1.14,1.17
"SPO1757",1.04,0.99,0.95,1.1
"SPO1758",NA,NA,NA,NA
"SPO1759",NA,NA,NA,NA
"SPO1760",NA,NA,NA,NA
"SPO1761",1.21,1.01,1,0.98
"SPO1762",1.13,1,1.15,1.04
"SPO1763",NA,NA,0,NA
"SPO1764",1.02,0.92,0.95,1.03
"SPO1765",0.98,1.23,0.89,0.82
"SPO1766",0.83,1.23,0.99,0.95
"SPO1767",1.51,0.92,0,0.88
"SPO1769",1.07,0.9,1,1.36
"SPO1770",0.88,0.94,1.01,1.07
"SPO1771",0.97,0.88,1.21,0.91
"SPO1772",1.2,1.35,1.22,0.99
"SPO1773",0.92,0.9,1.11,0.89
"SPO1774",0.84,1.08,0.84,1
"SPO1775",0.91,0.9,0.83,1.03
"SPO1776",1.13,1.07,1.09,0.92
"SPO1777",1.03,1.05,1.12,1.09
"SPO1779",0.9,0.78,0.81,1.2
"SPO1780",1.17,1.24,1.05,1.02
"SPO1781",1.12,1.13,1.13,1.18
"SPO1782",1.12,1.16,1.07,0.87
"SPO1783",1.01,1.06,1.1,0.95
"SPO1784",0.9,0.95,0,0.91
"SPO1785",0.99,1,0.92,1.07
"SPO1786",0.98,0.81,1.05,0.93
"SPO1787",1.13,1.14,1.05,1
"SPO1788",1.28,1.28,1.01,0.85
"SPO1789",0.98,1.15,0.98,0.88
"SPO1790",1.13,1.03,0.9,0.97
"SPO1791",1.27,1.05,0.87,1.12
"SPO1792",1.19,0.83,0.91,0.75
"SPO1793",1.09,0.75,1.07,0.98
"SPO1794",0.87,0.89,0.92,1.15
"SPO1795",0.61,NA,0,0.94
"SPO1796",0.84,1,0.96,1.03
"SPO1798",1.01,1.13,0.71,0.94
"SPO1799",NA,NA,0.37,NA
"SPO1800",1.06,0.98,0.85,1.01
"SPO1801",0.96,1.01,0.94,0.82
"SPO1803",NA,NA,NA,NA
"SPO1804",1.16,0.8,1.09,1.03
"SPO1805",NA,NA,NA,NA
"SPO1806",0.94,1.05,0.97,1
"SPO1807",NA,NA,1.31,NA
"SPO1808",1.26,0.68,0.71,1.03
"SPO1809",0.9,0.89,1.02,0.98
"SPO1810",0.95,0.61,0.99,1
"SPO1812",0.95,0.93,1.04,0.96
"SPO1813",1.03,0.8,0.99,1.02
"SPO1814",0.95,0.92,1.12,1.02
"SPO1815",0.98,0.93,0.99,0.96
"SPO1816",0.95,1.03,1,0.89
"SPO1817",1,1.01,0.28,1.13
"SPO1818",0.83,0.95,0.8,0.99
"SPO1819",NA,1.81,1.52,1.04
"SPO1820",0.9,1.03,0.84,1.02
"SPO1821",NA,NA,NA,NA
"SPO1822",1.1,1.16,0.86,0.9
"SPO1823",1.26,0.68,1.52,1.11
"SPO1824",NA,NA,NA,NA
"SPO1825",0.96,0.96,0.83,0.57
"SPO1826",1.2,1.12,0.99,1.05
"SPO1827",NA,NA,NA,NA
"SPO1828",1.05,0.89,0.99,0.77
"SPO1829",0.85,1.41,0.55,0.98
"SPO1830",1.27,1.03,1.15,1.14
"SPO1831",1.23,1.06,0.99,1.2
"SPO1832",1,0.97,1.02,0.99
"SPO1833",0.95,1.07,0.97,1.12
"SPO1834",0.91,1.01,1.04,1.1
"SPO1835",0.98,1.17,1.3,1.04
"SPO1836",0.94,1.03,1.02,0.99
"SPO1837",0.92,0.94,0.89,1
"SPO1838",0.89,0.71,1.09,1.07
"SPO1839",0.87,0.83,0.84,1.03
"SPO1840",0.95,0.95,0.98,0.97
"SPO1841",1.14,1,0.95,1
"SPO1842",NA,NA,0,NA
"SPO1843",1.37,0.97,0.63,1.04
"SPO1844",NA,0.66,NA,0.97
"SPO1845",1,0.86,0.88,1.07
"SPO1846",0.87,1.02,1.05,1.1
"SPO1847",1.07,0.94,1.01,1.07
"SPO1848",0.91,0.94,0.89,0.82
"SPO1849",0.71,1.18,0.92,0.79
"SPO1850",0.86,0.94,0.97,1.04
"SPO1851",0,1.01,0.99,1.25
"SPO1852",1.06,1.08,1.14,0.93
"SPO1853",1.43,1.16,1.08,0.93
"SPO1854",1.08,1.17,1.04,1.02
"SPO1855",1.16,1.17,0.94,1.14
"SPO1856",0.6,1.37,0.96,1.21
"SPO1857",1.03,0.84,1.03,0.74
"SPO1858",0,0,0.37,0.9
"SPO1859",1.01,0.93,NA,1.06
"SPO1860",1.01,1.12,1.04,1.05
"SPO1861",0.86,0.99,0.56,0.69
"SPO1862",1.14,1.11,1.06,0.99
"SPO1863",0.45,0.77,0.74,0.85
"SPO1865",NA,NA,1.22,NA
"SPO1866",1.12,1.19,1.16,1.09
"SPO1867",NA,NA,NA,NA
"SPO1868",0,0,0,0
"SPO1869",0.57,0.92,0.45,1.18
"SPO1870",0.47,0.59,0.34,0.25
"SPO1871",1.07,1.03,1.07,0.95
"SPO1872",NA,NA,NA,NA
"SPO1873",1.1,1.09,1.04,1.08
"SPO1874",1.1,1.06,1.11,1
"SPO1875",0.9,1.03,1,1.07
"SPO1876",1.06,1.01,1.06,1.04
"SPO1878",0.73,1.08,0.98,1.1
"SPO1879",1.04,1.32,0.82,NA
"SPO1880",NA,NA,NA,NA
"SPO1881",NA,NA,NA,NA
"SPO1882",1.03,1.01,1.11,0.95
"SPO1883",0.97,1,0.92,1
"SPO1884",0,0,0,0
"SPO1885",0.31,1.11,1.08,0.93
"SPO1886",0.82,1.05,1.04,1.13
"SPO1887",0,0,0.64,0.64
"SPO1888",0,0,0,0.85
"SPO1889",0.5,0.31,0.62,0.6
"SPO1890",0.67,0,0.73,0
"SPO1891",0.78,1.02,1.16,0.66
"SPO1892",NA,NA,NA,NA
"SPO1893",0.99,1.1,1.17,0.95
"SPO1895",NA,NA,NA,NA
"SPO1897",0.95,0.77,1.25,1.27
"SPO1898",0.93,1.11,1.14,0.97
"SPO1899",NA,NA,NA,NA
"SPO1900",1,0.98,1.01,0.58
"SPO1901",0.99,1.05,1.18,1.32
"SPO1902",1.05,1,1.27,1.16
"SPO1903",1.08,0.89,0.85,0.73
"SPO1904",NA,NA,NA,NA
"SPO1905",1.09,1,1.07,1.01
"SPO1906",1.07,1.03,1.09,0.64
"SPO1907",1,1.04,1,1.04
"SPO1908",1.05,0.98,1.1,0.93
"SPO1909",0.92,1.08,0.78,0.81
"SPO1911",0.77,0.97,1.07,0.7
"SPO1912",1.09,1.04,1.04,0.95
"SPO1913",0.89,0.97,0.99,0.97
"SPO1914",1.17,0.91,0.8,0.94
"SPO1915",NA,NA,NA,1.23
"SPO1916",0.88,1.19,1.02,0.99
"SPO1917",0.93,0.9,0.98,0.85
"SPO1918",1.03,1.27,0.85,0.88
"SPO1919",0.87,0.94,1.13,1.13
"SPO1920",1.07,0.61,0.76,0.95
"SPO1921",1.04,1.04,1.01,1.06
"SPO1922",1.03,1.05,1.04,1
"SPO1923",1.13,1.13,1.09,1.14
"SPO1925",1.01,1.03,1.05,1.07
"SPO1926",1.01,1.03,1.03,1.03
"SPO1927",1.04,1.03,1.08,1.03
"SPO1928",1.1,1.08,1.04,1.11
"SPO1929",1.14,1.13,1.03,0.94
"SPO1930",NA,NA,NA,NA
"SPO1931",1.1,1.06,1.1,1.34
"SPO1932",1.1,1.07,1.05,1.01
"SPO1933",1,0.84,0.95,1.11
"SPO1934",1.09,0.98,1.17,0.96
"SPO1935",0.97,1.06,0.96,0.92
"SPO1936",0.94,0.94,0.94,1.05
"SPO1937",1.13,1.12,1.1,0.82
"SPO1938",0.82,0.92,0.95,0.95
"SPO1939",1.07,1.07,0.95,0.98
"SPO1940",0.93,1.2,1.21,0.96
"SPO1941",1.05,1.04,1.09,1.02
"SPO1942",NA,NA,NA,NA
"SPO1943",1.01,0.92,1.08,1
"SPO1944",1.13,0.87,1.06,0.89
"SPO1945",NA,NA,NA,NA
"SPO1946",1.02,1.06,0.94,0.98
"SPO1947",0.97,0.9,0.94,1.1
"SPO1948",1.11,1.09,1.03,1.01
"SPO1949",1,1.03,1.11,1.01
"SPO1950",1.01,1.01,1.08,1.03
"SPO1951",0.97,0.9,0.91,1.03
"SPO1952",1.08,0.75,1.18,0.96
"SPO1953",0.95,1.22,0,1.01
"SPO1954",0.9,0.72,1.09,1.36
"SPO1955",0,0.93,0.84,1.14
"SPO1956",0.84,1.12,0.86,0.89
"SPO1957",1.01,1.16,0.98,0.99
"SPO1958",0.93,1.15,0.45,0.76
"SPO1959",0.92,1.06,1.06,1
"SPO1960",1.05,1.02,0.95,1.04
"SPO1961",1.19,0.9,1.13,0.78
"SPO1962",0.46,0.76,1.02,0.82
"SPO1963",1.02,0.95,1.12,0.98
"SPO1964",0.84,1,0.92,1.04
"SPO1965",NA,NA,NA,NA
"SPO1966",1.94,1.05,0.93,1.28
"SPO1967",0.89,0.94,1.01,0.8
"SPO1968",NA,NA,NA,NA
"SPO1969",0.93,1.1,1.07,0.88
"SPO1970",1.12,0.68,0.37,1.1
"SPO1971",0.54,0.98,0.73,1.02
"SPO1972",1.4,1.18,1.07,1.03
"SPO1973",0,0,0.54,0
"SPO1974",0.97,0.94,0.96,0.98
"SPO1975",1.39,1.21,0.28,0.97
"SPO1976",NA,NA,NA,NA
"SPO1977",0.94,1,0.93,0.98
"SPO1978",0.82,0.89,0.9,0.68
"SPO1979",NA,NA,NA,NA
"SPO1980",NA,NA,NA,NA
"SPO1982",0.83,0.84,0.65,1.18
"SPO1983",1.09,0.98,1.07,1.06
"SPO1984",0.83,0.8,0.78,0.87
"SPO1985",0.75,0.94,1.02,0.86
"SPO1986",0.84,0.73,0,0.88
"SPO1987",1.11,1.24,1,1.04
"SPO1988",0.95,0.98,1.12,1.02
