"spo","meanW","semW"
"SPO2193",0.991,0.027
"SPO2194",0.747,0.151
"SPO2195",0.943,0.072
"SPO2196",1.125,0.048
"SPO2197",0.968,0.027
"SPO2198",0.287,0.144
"SPO2201",1.128,0.088
"SPO2202",0.942,0.039
"SPO2203",1.02,0.025
"SPO2204",0.924,0.349
"SPO2205",0.941,0.025
"SPO2206",0.652,0.243
"SPO2207",0.88,0.062
"SPO2208",0.994,0.021
"SPO2209",1.052,0.029
"SPO2210",0.992,0.009
"SPO2211",1.03,0.024
"SPO2212",0.955,0.067
"SPO2213",1.048,0.048
"SPO2213a",0.988,0.08
"SPO2214",1.009,0.028
"SPO2215",1.033,0.091
"SPO2216",1.868,NA
"SPO2218",1.02,0.029
"SPO2219",1.062,0.08
"SPO2220",0.956,0.028
"SPO2221",0.92,0.054
"SPO2222",0.725,0.138
"SPO2223",1.012,0.02
"SPO2224",1.016,0.027
"SPO2225",0.949,0.082
"SPO2226",0.958,0.047
"SPO2227",0.903,0.022
"SPO2228",1.09,0.037
"SPO2229",0.973,0.058
"SPO2230",1.085,0.126
"SPO2231",0.991,0.154
"SPO2232",0.908,0.072
"SPO2233",1.014,0.049
"SPO2234",1.058,0.053
"SPO2235",0.535,0.19
"SPO2237",0.955,0.08
"SPO2238",1.205,0.049
"SPO2240",0.165,0.165
"SPO2241",0.366,0.128
"SPO2242",0.514,0.097
"SPO2243",0.994,0.01
"SPO2244",0.969,0.012
"SPO2245",0.958,0.024
"SPO2246",1.021,0.045
"SPO2248",1.148,0.017
"SPO2249",0.608,0.403
"SPO2250",1.026,0.027
"SPO2251",0.473,0.16
"SPO2252",0.973,0.074
"SPO2253",1.007,0.072
"SPO2255",0.993,0.084
"SPO2257",0.776,0.262
"SPO2260",1.06,NA
"SPO2261",1.175,0.157
"SPO2264",1.084,0.036
"SPO2266",1.024,0.059
"SPO2267",1.012,0.079
"SPO2268",0.915,0.052
"SPO2269",0.98,0.072
"SPO2270",1.11,0.035
"SPO2272",1.023,0.023
"SPO2273",0.914,0.078
"SPO2277",0.926,0.08
"SPO2278",0.986,0.003
"SPO2279",0.969,0.033
"SPO2280",0.992,0.086
"SPO2283",1.012,0.039
"SPO2284",0.996,0.041
"SPO2285",0.803,0.28
"SPO2286",1.049,0.031
"SPO2287",1.062,0.018
"SPO2288",1.058,0.017
"SPO2289",1.088,0.022
"SPO2290",1.034,0.016
"SPO2292",0.759,0.069
"SPO2293",1.01,0.008
"SPO2296",0.871,0.095
"SPO2297",1.022,0.088
"SPO2298",1.028,0.074
"SPO2299",0.939,0.021
"SPO2301",1.057,0.092
"SPO2302",1.03,0.027
"SPO2303",0,NA
"SPO2304",1.01,0.075
"SPO2306",1.587,NA
"SPO2307",1.122,0.027
"SPO2308",0.981,0.039
"SPO2309",0.887,0.095
"SPO2310",0,NA
"SPO2311",0.454,NA
"SPO2313",1.139,0.174
"SPO2318",1.009,0.049
"SPO2319",1.001,0.043
"SPO2323",1.039,0.026
"SPO2324",0.617,0.136
"SPO2326",1.06,0.068
"SPO2327",0.943,0.039
"SPO2330",0.793,0.183
"SPO2331",1.06,0.014
"SPO2332",1.038,0.039
"SPO2333",1.091,0.044
"SPO2334",0.96,0.02
"SPO2335",0.994,0.037
"SPO2336",1.036,0.041
"SPO2337",1.002,0.1
"SPO2338",0.958,0.051
"SPO2339",1.022,0.026
"SPO2340",0.551,0.035
"SPO2341",0.898,0.054
"SPO2341a",0.903,0.07
"SPO2342",1.027,0.015
"SPO2343",1.006,0.017
"SPO2344",1.055,0.053
"SPO2345",1.032,0.007
"SPO2346",0.96,0.091
"SPO2347",1.029,0.046
"SPO2348",0.993,0.012
"SPO2349",0.744,0.203
"SPO2350",0.803,0.085
"SPO2351",1.085,0.077
"SPO2352",0.953,0.101
"SPO2353",0.947,0.036
"SPO2354",0.764,0.091
"SPO2355",0.928,0.051
"SPO2356",0.948,0.106
"SPO2357",0.812,0.113
"SPO2358",0.993,0.016
"SPO2359",0.861,0.025
"SPO2361",0.897,0.031
"SPO2363",1.025,0.159
"SPO2364",1.033,0.08
"SPO2365",0.875,0.059
"SPO2366",0.875,0.076
"SPO2367",1.123,0.076
"SPO2368",1.003,0.032
"SPO2369",0.945,0.036
"SPO2370",1.058,0.028
"SPO2371",0.986,0.047
"SPO2372",1.019,0.029
"SPO2373",1.02,0.011
"SPO2374",0.909,0.035
"SPO2377",0.895,0.055
"SPO2378",0.923,0.017
"SPO2380",0.934,0.031
"SPO2381",0.94,0.07
"SPO2382",0.874,0.051
"SPO2383",1.057,0.086
"SPO2384",0.975,0.058
"SPO2385",0.975,0.053
"SPO2386",0.903,0.08
"SPO2387",0.903,0.073
"SPO2388",0.779,0.134
"SPO2389",1.052,0.028
"SPO2390",0.883,0.044
"SPO2392",0.833,0.043
"SPO2393",1.006,0.07
"SPO2394",1.058,0.155
"SPO2395",0.767,0.4
"SPO2396",0.93,0.01
"SPO2397",0.993,0.02
"SPO2398",0.912,0.028
"SPO2399",0.881,0.073
"SPO2400",0.956,0.044
"SPO2401",0.928,0.017
"SPO2403",0.855,0.088
"SPO2405",0.922,0.031
"SPO2406",0.809,0.108
"SPO2407",1.169,0.149
"SPO2408",0.532,0.335
"SPO2409",1.009,0.026
"SPO2410",0.994,0.076
"SPO2411",1.034,0.074
"SPO2412",0.663,0.331
"SPO2413",0.744,0.258
"SPO2414",0.949,0.041
"SPO2416",0.879,0.105
"SPO2418",0.951,0.036
"SPO2419",1.017,0.085
"SPO2420",1.046,0.089
"SPO2422",1.187,0.079
"SPO2423",0.898,0.088
"SPO2424",0.979,0.104
"SPO2425",1.192,0.079
"SPO2426",0.975,0.09
"SPO2428",0.891,0.117
"SPO2429",0.996,0.09
"SPO2430",1.01,0.053
"SPO2431",0.942,0.074
"SPO2432",0.964,0.102
"SPO2433",1.033,0.071
"SPO2434",0.936,0.042
"SPO2435",0.978,0.029
"SPO2436",0.971,0.034
"SPO2437",1.048,0.02
"SPO2438",0.413,0.413
"SPO2439",0.924,0.029
"SPO2440",1.096,0.113
"SPO2441",0.959,0.075
"SPO2442",0.957,0.019
"SPO2443",1.016,0.079
"SPO2445",1.027,0.056
"SPO2446",0.949,0.013
"SPO2447",0.861,0.11
"SPO2448",0.989,0.063
"SPO2449",1.098,0.04
"SPO2450",0.711,0.263
"SPO2451",0.994,0.07
"SPO2452",0.73,0.367
"SPO2453",0.992,0.05
"SPO2458",0.828,0.078
"SPO2459",1.123,NA
"SPO2460",0.488,0.488
"SPO2464",0.976,0.04
"SPO2465",1.037,0.065
"SPO2466",1.124,0.098
"SPO2467",1.016,0.028
"SPO2468",1.087,0.047
"SPO2469",1.007,0.014
"SPO2470",1.284,NA
"SPO2473",0.934,0.072
"SPO2474",0.484,0.072
"SPO2475",1.113,0.043
"SPO2476",0.936,0.199
"SPO2477",0.627,0.215
"SPO2478",1.06,0.019
"SPO2479",0.857,0.299
"SPO2480",1.07,0.082
"SPO2481",0.956,0.044
"SPO2483",1.267,0.082
"SPO2486",1.049,0.067
"SPO2487",1.045,0.06
"SPO2488",1.055,0.04
"SPO2489",0.997,0.031
"SPO2491",0.991,0.019
"SPO2494",1,NA
"SPO2496",0.943,0.081
"SPO2498",0.925,0.034
"SPO2499",1.07,0.055
"SPO2500",1.057,0.04
"SPO2501",1.009,0.04
"SPO2502",1.108,0.106
"SPO2505",0.943,0.072
"SPO2506",0.704,0.241
"SPO2507",0.992,0.038
"SPO2508",0.932,0.008
"SPO2509",0.989,0.056
"SPO2511",0.613,0.073
"SPO2512",1.029,0.02
"SPO2513",0.974,0.015
"SPO2514",0.263,0.263
"SPO2515",0.992,0.091
"SPO2516",1.047,0.084
"SPO2518",0.993,0.047
"SPO2520",0.882,0.095
"SPO2521",0.996,0.019
"SPO2522",0.35,0.221
"SPO2523",0.957,0.052
"SPO2524",0.969,0.097
"SPO2526",1.023,0.081
"SPO2527",0.992,0.017
"SPO2528",1.007,0.038
"SPO2529",0.936,0.026
"SPO2530",0.617,0.309
"SPO2531",0.854,0.053
"SPO2532",0.822,0.071
"SPO2534",0.901,0.038
"SPO2535",1.078,0.078
"SPO2536",0.998,0.01
"SPO2537",1.035,0.113
"SPO2538",0.96,0.012
"SPO2539",0.807,0.092
"SPO2540",0.902,0.048
"SPO2541",0.97,0.065
"SPO2542",0.595,0.595
"SPO2543",1.078,0.023
"SPO2544",0.968,0.047
"SPO2545",1.003,0.109
"SPO2546",1.009,0.181
"SPO2547",0.853,0.116
"SPO2548",0.947,0.026
"SPO2549",0.779,0.048
"SPO2550",0.97,0.039
"SPO2551",1.022,0.039
"SPO2552",0.972,0.055
"SPO2553",1.027,0.032
"SPO2554",1.109,0.056
"SPO2555",0.966,0.06
"SPO2556",0.87,0.023
"SPO2559",0.931,0.104
"SPO2560",0.967,0.015
"SPO2561",0.912,0.033
"SPO2562",0.939,0.031
"SPO2563",0.881,0.086
"SPO2564",1.04,0.107
"SPO2565",1.031,0.027
"SPO2566",0.916,0.028
"SPO2567",0.794,0.299
"SPO2568",1.041,0.036
"SPO2569",0.911,0.031
"SPO2570",0,NA
"SPO2571",0.973,0.038
"SPO2572",0.953,0.049
"SPO2573",1.138,0.015
"SPO2574",0.912,0.059
"SPO2575",1.054,0.029
"SPO2576",1.169,0.084
"SPO2577",1.106,0.061
"SPO2578",0.223,0.081
"SPO2579",1.035,0.036
"SPO2580",1.177,0.152
"SPO2581",1.088,0.054
"SPO2582",1.004,0.026
"SPO2583",0.994,0.042
"SPO2584",0.932,0.032
"SPO2586",0.925,0.022
"SPO2587",1.032,0.137
"SPO2588",1.046,0.043
"SPO2589",0.555,0.217
"SPO2590",0.916,0.03
"SPO2591",1.072,0.061
"SPO2592",0.979,0.065
"SPO2597",1.107,0.218
"SPO2598",1.073,0.049
"SPO2601",1.068,0.072
"SPO2602",1.042,0.045
"SPO2603",1.052,0.052
"SPO2604",0.997,0.104
"SPO2605",0.953,0.05
"SPO2606",0.938,0.034
"SPO2607",1.054,0.019
"SPO2608",0.847,0.045
"SPO2609",0.941,0.048
"SPO2610",1.102,0.051
"SPO2612",1.073,0.013
"SPO2613",0.864,0.072
"SPO2614",1.042,0.03
"SPO2615",1.01,0.022
"SPO2616",0.971,0.038
"SPO2617",1.008,0.027
"SPO2621",0,NA
"SPO2622",1.029,0.045
"SPO2623",1.016,0.021
"SPO2624",1.116,0.036
"SPO2625",0.751,0.221
"SPO2626",1.033,0.051
"SPO2627",0.941,0.056
"SPO2628",0.955,0.047
"SPO2629",1.016,0.099
"SPO2630",0.998,0.021
"SPO2632",0.388,0.18
"SPO2633",0.223,0.223
"SPO2634",0.268,0.158
"SPO2635",0.793,0.091
"SPO2639",0.769,0.115
"SPO2640",0.884,0.041
"SPO2641",1.035,0.067
"SPO2642",0.844,0.042
"SPO2643",1.197,0.179
"SPO2644",0.897,0.035
"SPO2645",0.928,0.118
"SPO2646",1.011,0.032
"SPO2647",0.994,0.044
"SPO2648",0.445,0.445
"SPO2649",1.086,0.026
"SPO2650",0.678,0.23
"SPO2651",0.991,0.06
"SPO2652",0.699,0.24
"SPO2652a",0.985,0.032
"SPO2653",0,0
"SPO2654",0.277,0.16
"SPO2656",1.03,0.041
"SPO2657",0.732,0.13
"SPO2658",0.789,0.074
"SPO2659",0.883,0.143
"SPO2661",0.994,0.152
"SPO2662",0.955,0.026
"SPO2663",0.727,0.282
"SPO2664",0.929,0.487
"SPO2665",0.588,0.28
"SPO2666",0.746,0.089
"SPO2667",0.921,0.058
"SPO2668",0.999,0.065
"SPO2669",1.057,0.053
"SPO2670",1.071,0.027
"SPO2671",1.055,0.036
"SPO2673",0.965,0.062
"SPO2674",0.949,0.058
"SPO2675",0.998,0.048
"SPO2677",0.635,0.045
"SPO2679",0.656,0.148
"SPO2680",1.415,0.198
"SPO2681",0.869,0.033
"SPO2685",0.684,0.342
"SPO2687",0.425,0.425
"SPO2688",0.789,0.084
"SPO2690",1.01,0.094
"SPO2691",0.964,0.039
"SPO2692",0.947,0.047
"SPO2693",0.945,0.068
"SPO2694",0.585,0.217
"SPO2695",0.565,0.21
"SPO2696",1.02,0.112
"SPO2697",0.919,0.031
"SPO2698",0.871,0.087
"SPO2699",0.78,0.073
"SPO2700",0.64,0.226
"SPO2701",0.913,0.048
"SPO2702",0.636,0.321
"SPO2703",0.988,0.048
"SPO2704",0.847,0.126
"SPO2707",0.514,0.514
"SPO2708",0.948,0.048
"SPO2709",1.041,0.095
"SPO2710",0.925,0.151
"SPO2711",1.065,0.043
"SPO2712",0.84,0.16
"SPO2713",0.906,0.097
"SPO2714",0.931,0.128
"SPO2715",0.984,0.045
"SPO2716",0.955,0.024
"SPO2717",0.882,0.022
"SPO2718",0.873,0.075
"SPO2719",0.998,0.115
"SPO2720",0.998,0.029
"SPO2721",1.21,0.046
"SPO2722",1.141,0.015
"SPO2723",0.977,0.012
"SPO2724",1.13,NA
"SPO2726",0.926,0.031
"SPO2731",0.94,0.017
"SPO2733",0.999,0.028
"SPO2734",1.049,0.008
"SPO2735",0.978,0.017
"SPO2736",1.039,0.058
"SPO2738",0.489,0.286
"SPO2739",0,NA
"SPO2742",0.811,0.09
"SPO2743",0.932,0.041
"SPO2744",0.732,0.025
"SPO2746",1.083,0.023
"SPO2747",0.863,0.061
"SPO2748",0.897,0.023
"SPO2749",0.612,0.14
"SPO2750",0.98,0.048
"SPO2751",1.031,0.11
"SPO2752",0.833,0.043
"SPO2753",0.872,0.048
"SPO2755",0.605,0.151
"SPO2756",0.988,0.077
"SPO2757",0.956,0.035
"SPO2758",1.01,0.043
"SPO2759",0.937,0.08
"SPO2760",1.025,0.016
"SPO2763",0,NA
"SPO2768",0.667,0.092
"SPO2769",0.421,0.249
"SPO2771",0.518,0.3
"SPO2773",1.077,0.084
"SPO2775",0.948,0.071
"SPO2780",1.04,0.033
"SPO2787",0.85,0.122
"SPO2788",0.754,0.461
"SPO2789",0.905,0.014
"SPO2790",0.958,0.03
"SPO2791",1.071,0.024
"SPO2792",1.067,0.035
"SPO2793",1.102,0.033
"SPO2795",0.805,0.077
"SPO2796",1.137,0.051
"SPO2798",1.059,NA
"SPO2799",0.762,0.095
"SPO2801",1.098,0.088
"SPO2802",0.974,0.069
"SPO2803",0.928,0.071
"SPO2804",0.955,0.06
"SPO2805",1.11,0.07
"SPO2806",0.998,0.036
"SPO2807",0.955,0.042
"SPO2808",1.067,0.056
"SPO2809",0.614,0.3
"SPO2810",1.06,0.011
"SPO2811",1.031,0.116
"SPO2812",1.081,0.059
"SPO2813",1.01,0.026
"SPO2814",1.053,0.016
"SPO2815",0.992,0.02
"SPO2816",0.991,0.018
"SPO2817",1.125,0.05
"SPO2818",0.957,0.044
"SPO2819",1.005,0.011
"SPO2820",1.005,0.055
"SPO2821",1.055,0.051
"SPO2822",0.929,0.038
"SPO2823",1.053,0.108
"SPO2824",0.76,0.092
"SPO2825",1.099,0.036
"SPO2826",0.984,0.065
"SPO2827",0.96,0.017
"SPO2828",0.899,0.069
"SPO2829",0.971,0.024
"SPO2830",0.968,0.044
"SPO2831",0.847,0.096
"SPO2832",1.038,0.136
"SPO2833",1.052,0.07
"SPO2834",0.938,0.033
"SPO2835",0.901,0.028
"SPO2836",0.998,0.028
"SPO2837",0.995,0.037
"SPO2839",1.031,0.029
"SPO2840",0.56,0.327
"SPO2841",0.955,0.037
"SPO2842",0.947,0.037
"SPO2843",0.65,0.325
"SPO2845",0.896,0.058
"SPO2846",0.981,0.119
"SPO2848",1.046,0.027
"SPO2849",1.376,NA
"SPO2850",0,0
"SPO2851",0.949,0.029
"SPO2852",1.029,0.048
"SPO2854",1.103,0.108
"SPO2855",0.612,0.206
"SPO2857",1.004,0.056
"SPO2858",0.949,0.035
"SPO2859",0.653,0.278
"SPO2860",1.083,0.017
"SPO2870",0.389,0.389
"SPO2871",0.959,0.081
"SPO2873",1.049,0.033
"SPO2874",1.03,0.115
"SPO2877",1.031,0.079
"SPO2878",0,NA
"SPO2879",1.039,0.029
"SPO2880",1.03,0.059
"SPO2881",0.863,0.05
"SPO2882",0.417,0.247
"SPO2883",1.095,0.069
"SPO2885",0.924,0.051
"SPO2886",0.922,0.037
"SPO2887",1.003,0.025
"SPO2888",1.056,0.016
"SPO2889",1.033,0.019
"SPO2890",1.015,0.024
"SPO2891",0.902,0.034
"SPO2893",0.241,0.092
"SPO2894",0,0
"SPO2895",0.283,0.136
"SPO2897",0.063,0.063
"SPO2899",0.932,0.018
"SPO2900",1.021,0.07
"SPO2901",1.024,0.208
"SPO2902",0.916,0.028
"SPO2903",1.093,0.073
"SPO2904",1.001,0.067
"SPO2905",0.848,0.184
"SPO2906",0.828,0.034
"SPO2907",0.141,0.091
"SPO2909",0.476,0.287
"SPO2910",0.998,0.057
"SPO2911",0.918,0.054
"SPO2912",0.832,0.123
"SPO2915",0.952,0.012
"SPO2916",0.93,0.075
"SPO2917",0.889,0.046
"SPO2918",0.919,0.062
"SPO2919",0.865,0.044
"SPO2920",0.86,0.022
"SPO2921",1.003,0.092
"SPO2922",0.842,0.102
"SPO2923",1.066,0.053
"SPO2924",0.507,0.507
"SPO2925",1.036,0.023
"SPO2926",0.713,0.187
"SPO2927",1.047,0.03
"SPO2928",1.09,0.109
"SPO2929",1.117,0.042
"SPO2930",0.954,0.044
"SPO2931",1.03,0.031
"SPO2932",0.984,0.011
"SPO2933",0.925,0.03
"SPO2934",0.954,0.052
"SPO2935",0.875,0.039
"SPO2936",1.026,0.089
"SPO2937",0.934,0.055
"SPO2938",0.929,0.058
"SPO2940",1.059,0.015
"SPO2941",0.957,0.11
"SPO2942",0.987,0.179
"SPO2943",1.049,0.068
"SPO2945",0.923,0.021
"SPO2946",0.982,0.062
"SPO2947",1.01,0.019
"SPO2948",0.954,0.036
"SPO2949",0.885,0.035
"SPO2950",0.949,0.03
"SPO2951",1.021,0.035
"SPO2952",0.921,0.032
"SPO2953",0.877,0.032
"SPO2954",0.994,0.032
"SPO2955",0.966,0.036
"SPO2956",0.997,0.043
"SPO2957",0.983,0.017
"SPO2958",0.532,0.102
"SPO2959",1.07,0.027
"SPO2960",1.038,0.018
"SPO2961",1.053,0.007
"SPO2962",0.985,0.134
"SPO2963",0.975,0.024
"SPO2964",0.994,0.024
"SPO2965",0.918,0.016
"SPO2967",1.108,NA
"SPO2968",1.052,0.011
"SPO2971",0.985,0.042
"SPO2972",0.847,0.062
"SPO2973a",0.98,0.013
"SPO2974",0.877,0.037
"SPO2975",1.001,0.035
"SPO2976",0.978,0.023
"SPO2977",0.968,0.04
"SPO2978",1.013,0.046
"SPO2979",0.782,0.075
"SPO2980",0.9,0.085
"SPO2981",0.976,0.027
"SPO2982",1.028,0.082
"SPO2984",1.058,0.028
"SPO2985",0.935,0.082
"SPO2986",1.031,0.035
"SPO2987",1.019,0.025
"SPO2988",1.047,0.026
"SPO2989",1.059,0.027
"SPO2990",1.027,0.03
"SPO2991",0.964,0.032
"SPO2992",1.004,0.012
"SPO2993",0.854,0.039
"SPO2994",1.031,0.036
"SPO2995",1.067,0.024
"SPO2996",1.023,0.028
"SPO2997",1.027,0.024
"SPO2998",1.027,0.026
"SPO2999",1.014,0.065
"SPO3000",0.984,0.031
"SPO3001",1.076,0.051
"SPO3002",1,0.056
"SPO3003",1.008,0.019
"SPO3004",1.197,0.039
"SPO3005",0.899,0.087
"SPO3008",1.165,0.015
"SPO3009",1.094,0.026
"SPO3010",0.972,0.03
"SPO3011",0.983,0.028
"SPO3013",0.988,0.067
"SPO3014",0.923,0.053
"SPO3015",0.842,0.063
"SPO3016",0.603,0.096
"SPO3017",1.089,0.033
"SPO3018",0.875,0.062
"SPO3019",1.069,0.024
"SPO3020",0.92,0.051
"SPO3021",0.907,0.016
"SPO3024",0.997,0.034
"SPO3025",1.032,0.019
"SPO3026",0.964,0.044
"SPO3027",0.992,0.014
"SPO3029",0.852,0.095
"SPO3030",0.625,0.222
"SPO3031",0.979,0.043
"SPO3032",0.971,0.016
"SPO3033",0.983,0.014
"SPO3034",0.944,0.024
"SPO3036",0.982,0.012
"SPO3037",0.933,0.04
"SPO3038",0.952,0.015
"SPO3039",1.008,0.039
"SPO3040",1.001,0.019
"SPO3041",0.928,0.036
"SPO3042",0.965,0.034
"SPO3043",1.061,0.029
"SPO3044",0.958,0.042
"SPO3045",1.163,0.085
"SPO3046",0.999,0.017
"SPO3047",0.923,0.1
"SPO3048",0.976,0.034
"SPO3049",0.942,0.042
"SPO3050",0.909,0.098
"SPO3051",1.031,0.028
"SPO3052",0.994,0.04
"SPO3053",1.027,0.076
"SPO3054",0.987,0.037
"SPO3055",0.898,0.063
"SPO3056",0.897,0.039
"SPO3057",1.012,0.181
"SPO3058",1.056,0.009
"SPO3059",0.857,0.037
"SPO3060",0.935,0.02
"SPO3062",1.011,0.081
"SPO3063",0.93,0.038
"SPO3065",0.992,0.025
"SPO3066",0.999,0.055
"SPO3068",0.988,0.056
"SPO3069",0.999,0.027
"SPO3070",0.973,0.013
"SPO3072",0.443,0.128
"SPO3073",0.838,0.018
"SPO3074",0.534,0.21
"SPO3075",0.87,0.013
"SPO3076",0.802,0.015
"SPO3077",0.917,0.029
"SPO3078",0.91,0.072
"SPO3079",0.876,0.034
"SPO3081",1.106,0.039
"SPO3084",0.977,0.052
"SPO3085",1.185,NA
"SPO3086",0.943,0.044
"SPO3087",1,0.023
"SPO3088",1.005,0.013
"SPO3089",0.945,0.027
"SPO3090",1.019,0.04
"SPO3091",1.003,0.011
"SPO3092",0.954,0.028
"SPO3093",1.035,0.011
"SPO3094",0.974,0.022
"SPO3095",0.951,0.009
"SPO3096",1.093,0.016
"SPO3097",0.983,0.031
"SPO3098",1,0.031
"SPO3099",1.046,0.015
"SPO3100",1.004,0.022
"SPO3101",1.02,0.081
"SPO3102",1,0.087
"SPO3103",1.052,0.016
"SPO3104",1.016,0.035
"SPO3107",0.403,0.403
"SPO3113",1.046,0.062
"SPO3114",1.012,0.039
"SPO3115",0.809,0.055
"SPO3117",0.366,0.366
"SPO3118",1.02,0.059
"SPO3119",0.986,0.052
"SPO3120",1.064,0.007
"SPO3121",0.996,0.013
"SPO3122",0.914,0.046
"SPO3123",0.914,0.122
"SPO3124",0.982,0.114
"SPO3125",1.05,0.152
"SPO3126",0.831,0.039
"SPO3128",0.984,0.058
"SPO3129",0.988,0.064
"SPO3130",0.806,0.095
"SPO3131",1.008,0.036
"SPO3132",1.035,0.203
"SPO3133",0.986,0.054
"SPO3134",0.893,0.053
"SPO3135",0.986,0.031
"SPO3137",1.006,0.036
"SPO3138",0.925,0.028
"SPO3139",0.901,0.028
"SPO3140",1.034,0.055
"SPO3141",1.027,0.024
"SPO3142",1.446,0.266
"SPO3143",0.905,0.053
"SPO3144",0.861,0.152
"SPO3145",0.999,0.037
"SPO3146",0.95,0.049
"SPO3148",1.035,0.029
"SPO3150",1.041,0.037
"SPO3151",0.811,0.085
"SPO3152",1.052,0.01
"SPO3153",0.991,0.029
"SPO3155",0.917,0.14
"SPO3156",1.052,0.05
"SPO3157",0.951,0.029
"SPO3158",1.039,0.029
"SPO3160",0.977,0.043
"SPO3161",0.607,0.21
"SPO3166",0.984,0.016
"SPO3167",0.957,0.012
"SPO3168",1.004,0.012
"SPO3169",0.534,0.055
"SPO3170",1.072,0.01
"SPO3171",1.068,0.05
"SPO3172",0.968,0.016
"SPO3173",0.784,0.035
"SPO3174",1.004,0.026
"SPO3175",1.005,0.031
"SPO3176",1,0.034
"SPO3177",0,0
"SPO3178",0.94,0.052
"SPO3179",1,0.074
"SPO3180",1.061,0.035
"SPO3182",0.923,0.057
"SPO3183",0.949,0.03
"SPO3184",0.676,0.137
"SPO3185",0.951,0.038
"SPO3186",0.983,0.03
"SPO3187",0.989,0.102
"SPO3188",0.75,0.166
"SPO3189",0.931,0.019
"SPO3190",0.709,0.036
"SPO3191",0.846,0.042
"SPO3192",0.988,0.049
"SPO3193",0.562,0.562
"SPO3194",1.021,0.022
"SPO3195",0.906,0.04
"SPO3196",0.939,0.048
"SPO3197",1.172,0.1
"SPO3198",1.005,0.072
"SPO3202",0.769,0.048
"SPO3203",0.758,0.054
"SPO3204",0.817,0.291
"SPO3206",0.966,0.011
"SPO3208",1.008,0.026
"SPO3209",0.98,0.034
"SPO3210",0.939,0.106
"SPO3211",0.919,0.119
"SPO3212",0,NA
"SPO3213",0.876,0.028
"SPO3214",1.07,0.085
"SPO3215",0.984,0.043
"SPO3217",0.892,0.045
"SPO3218",1.003,0.113
"SPO3220",1.05,0.017
"SPO3221",1.028,0.047
"SPO3222",0.98,0.032
"SPO3223",0.941,0.024
"SPO3224",0.603,0.325
"SPO3226",1.016,0.056
"SPO3227",1.057,0.039
"SPO3228",0.995,0.019
"SPO3229",0.991,0.124
"SPO3230",1.033,0.008
"SPO3231",1.039,0.025
"SPO3232",1.019,0.051
"SPO3238",0.516,0.266
"SPO3239",1.158,0.033
"SPO3240",1.036,0.026
"SPO3241",0.977,0.074
"SPO3242",1.03,0.144
"SPO3243",0.994,0.023
"SPO3244",0.994,0.03
"SPO3245",0.983,0.054
"SPO3254",1.012,0.026
"SPO3256",0.142,0.122
"SPO3258",0.95,0.026
"SPO3260",1.035,0.029
"SPO3261",1.031,0.03
"SPO3262",1.015,0.051
"SPO3263",0.991,0.012
"SPO3270",0.974,0.041
"SPO3271",0.999,0.01
"SPO3272",1.033,0.011
"SPO3273",0.878,0.049
"SPO3274",1.036,0.069
"SPO3275",0.931,0.017
"SPO3276",0.997,0.005
"SPO3277",0.826,0.022
"SPO3278",0.32,0.143
"SPO3279",0.941,0.023
"SPO3280",1.028,0.018
"SPO3281",0.929,0.091
"SPO3282",0.883,0.056
"SPO3285",0.95,0.016
"SPO3286",0.954,0.013
"SPO3289",0.894,0.105
"SPO3290",0.968,0.037
"SPO3291",0.959,0.021
"SPO3292",0.987,0.037
"SPO3294",0.991,0.028
"SPO3295",1.049,0.052
"SPO3296",0.934,0.024
"SPO3297",0.965,0.04
"SPO3298",0.931,0.042
"SPO3299",0.983,0.022
"SPO3300",1.026,0.089
"SPO3301",0.975,0.041
"SPO3302",0.9,0.075
"SPO3303",1.035,0.023
"SPO3304",0.923,0.022
"SPO3305",0.938,0.036
"SPO3306",0.986,0.06
"SPO3307",1.094,0.02
"SPO3308",0.989,0.016
"SPO3309",1.046,0.018
"SPO3310",1.021,0.079
"SPO3311",0.961,0.036
"SPO3312",0.994,0.075
"SPO3313",0.914,0.064
"SPO3314",0.266,0.037
"SPO3315",0.988,0.017
"SPO3316",0.931,0.042
"SPO3316a",0.871,0.073
"SPO3317",0.909,0.06
"SPO3318",1.02,0.02
"SPO3319",1.021,0.021
"SPO3320",0.971,0.018
"SPO3321",1.005,0.021
"SPO3322",1.003,0.019
"SPO3323",1.043,0.008
"SPO3324",1.029,0.01
"SPO3325",1.016,0.009
"SPO3326",0.957,0.031
"SPO3327",0.966,0.015
"SPO3328",1.029,0.058
"SPO3329",1.021,0.067
"SPO3330",1.027,0.003
"SPO3331",0.94,0.091
"SPO3333",1.058,0.018
"SPO3334",0.99,0.006
"SPO3335",1.003,0.027
"SPO3336",0.979,0.034
"SPO3338",0.996,0.038
"SPO3339",0.84,0.042
"SPO3340",0.878,0.017
"SPO3341",1.01,0.047
"SPO3342",1.034,0.015
"SPO3343",1.031,0.09
"SPO3344",1.014,0.01
"SPO3345",1.127,0.039
"SPO3346",1.017,0.03
"SPO3347",1.073,0.026
"SPO3349",1.054,0.02
"SPO3350",0.937,0.06
"SPO3351",0.658,0.233
"SPO3352",1.038,0.029
"SPO3353",1.017,0.059
"SPO3355",1.036,0.012
"SPO3356",0.927,0.035
"SPO3357",1.008,0.019
"SPO3358",0.97,0.034
"SPO3359",0.964,0.055
"SPO3360",1.009,0.027
