"spo","meanW","semW"
"SPO2221",0.93,0.05
"SPO2222",0.79,0.08
"SPO2223",0.9,0.11
"SPO2224",1.06,0.04
"SPO2225",0.97,0.04
"SPO2226",0.94,0.02
"SPO2227",0.9,0.11
"SPO2228",1.05,0.06
"SPO2229",0.92,0.02
"SPO2230",1.13,0.06
"SPO2231",1.04,0.1
"SPO2232",1.01,0.07
"SPO2233",1.03,0.03
"SPO2234",1.16,0.04
"SPO2235",0.41,0.24
"SPO2237",1.16,0.07
"SPO2238",1.16,0.07
"SPO2240",0.38,0.22
"SPO2241",0.4,0.16
"SPO2242",0.63,0.07
"SPO2243",0.97,0.02
"SPO2244",0.96,0.01
"SPO2245",0.94,0.01
"SPO2246",1.07,0.04
"SPO2248",0.53,0.31
"SPO2249",0.88,0.06
"SPO2250",1.03,0.02
"SPO2251",0.83,0.28
"SPO2252",1.01,0.04
"SPO2253",0.78,0.12
"SPO2255",0.5,0.29
"SPO2257",0.76,0.28
"SPO2260",1.21,0.09
"SPO2261",1.01,0.23
"SPO2262",1.41,NA
"SPO2264",1.06,0.03
"SPO2266",1.05,0.06
"SPO2267",0.99,0.08
"SPO2268",0.95,0.08
"SPO2269",1.01,0.03
"SPO2270",1.13,0.01
"SPO2272",0.9,0.01
"SPO2273",0.94,0.04
"SPO2277",0.92,0.04
"SPO2278",0.98,0.01
"SPO2279",0.95,0.03
"SPO2280",0.97,0.07
"SPO2283",1,0.05
"SPO2284",1,0.04
"SPO2285",1.04,0.03
"SPO2286",1.06,0.03
"SPO2287",1.09,0.01
"SPO2288",1.04,0.01
"SPO2289",1.04,0.05
"SPO2290",1.03,0.01
"SPO2292",0.96,0.06
"SPO2293",0.98,0.02
"SPO2296",0.96,0.08
"SPO2297",1.04,0.03
"SPO2298",1.01,0.03
"SPO2299",1.02,0.04
"SPO2301",1.01,0.08
"SPO2302",1.07,0.03
"SPO2303",0.84,NA
"SPO2304",1.01,0.15
"SPO2306",1.43,0.08
"SPO2307",1.07,0.05
"SPO2308",0.94,0.1
"SPO2309",0.91,0.05
"SPO2310",0,NA
"SPO2311",0,NA
"SPO2313",0.83,0.1
"SPO2318",0.94,0.05
"SPO2319",1,0.04
"SPO2323",1.05,0.03
"SPO2324",0.6,0.3
"SPO2326",0.94,0.1
"SPO2327",0.9,0.02
"SPO2330",0.88,0.3
"SPO2331",1.09,0.03
"SPO2332",1.04,0.02
"SPO2333",1.12,0.05
"SPO2334",1.04,0.05
"SPO2335",0.96,0.04
"SPO2336",0.97,0.07
"SPO2337",1.06,0.02
"SPO2338",1.03,0.04
"SPO2339",0.94,0.04
"SPO2340",0.73,0.05
"SPO2341",1.03,0.04
"SPO2341a",0.84,0.09
"SPO2342",1.01,0.02
"SPO2343",0.98,0.01
"SPO2344",1.04,0.02
"SPO2345",1.08,0.03
"SPO2346",0.98,0.05
"SPO2347",1.1,0.05
"SPO2348",1.05,0.07
"SPO2349",0.55,0.28
"SPO2350",0.77,0.12
"SPO2351",1.1,0.07
"SPO2352",0.91,0.03
"SPO2353",0.94,0.03
"SPO2354",0.72,0.07
"SPO2355",0.87,0.03
"SPO2356",1.05,0.07
"SPO2357",0.42,0.24
"SPO2358",1,0
"SPO2359",0.85,0.05
"SPO2361",1,0.03
"SPO2363",0.94,0.1
"SPO2364",1.03,0.07
"SPO2365",0.94,0.05
"SPO2366",0.96,0.04
"SPO2367",0.81,0.1
"SPO2368",0.98,0.04
"SPO2369",0.92,0.05
"SPO2370",1.04,0.02
"SPO2371",1.06,0.06
"SPO2372",0.98,0.03
"SPO2373",0.87,0.07
"SPO2374",0.96,0.01
"SPO2377",0.91,0.05
"SPO2378",0.92,0.02
"SPO2380",0.92,0.02
"SPO2381",0.9,0.07
"SPO2382",0.93,0.07
"SPO2383",1.19,0.11
"SPO2384",0.97,0.02
"SPO2385",0.98,0.02
"SPO2386",0.85,0.15
"SPO2387",1.01,0.03
"SPO2388",0.83,0.03
"SPO2389",1,0.03
"SPO2390",0.96,0.04
"SPO2392",0.82,0.11
"SPO2393",0.96,0.09
"SPO2394",0.96,0.08
"SPO2395",1.02,0.18
"SPO2396",0.9,0.06
"SPO2397",1,0.04
"SPO2398",0.85,0.05
"SPO2399",0.88,0.05
"SPO2400",0.96,0.04
"SPO2401",0.94,0.01
"SPO2403",0.92,0.09
"SPO2405",1,0.07
"SPO2406",0.94,0.04
"SPO2407",1.06,0.17
"SPO2408",0.5,0.31
"SPO2409",0.94,0.09
"SPO2410",0.96,0.04
"SPO2411",1.05,0.04
"SPO2412",0.61,0.31
"SPO2413",0.99,0.09
"SPO2414",0.94,0.04
"SPO2416",0.95,0.09
"SPO2418",0.9,0.09
"SPO2419",0.95,0.02
"SPO2420",1.06,0.1
"SPO2422",1.2,0.09
"SPO2423",1.03,0.01
"SPO2424",0.99,0.09
"SPO2425",1.3,0.04
"SPO2426",0.9,0.1
"SPO2428",0.84,0.05
"SPO2429",0.94,0.1
"SPO2430",0.94,0.03
"SPO2431",0.94,0.11
"SPO2432",0.96,0.15
"SPO2433",0.92,0.08
"SPO2434",0.89,0.02
"SPO2435",0.96,0.03
"SPO2436",0.91,0.05
"SPO2437",1.11,0.13
"SPO2438",1.06,0.14
"SPO2439",0.96,0.05
"SPO2440",1.09,0.1
"SPO2441",0.95,0.03
"SPO2442",0.9,0.02
"SPO2443",0.84,0.06
"SPO2445",1,0.07
"SPO2446",0.98,0.03
"SPO2447",0.7,0.29
"SPO2448",1.04,0.02
"SPO2449",1.08,0.04
"SPO2450",1.07,0.07
"SPO2451",1.04,0.08
"SPO2452",0.75,0.38
"SPO2453",1.06,0.03
"SPO2458",0.75,0.11
"SPO2460",0,0
"SPO2464",0.96,0.01
"SPO2465",0.75,0.25
"SPO2466",1.04,0.05
"SPO2467",1,0.06
"SPO2468",1.07,0.05
"SPO2469",1.04,0.05
"SPO2473",0.95,0.06
"SPO2474",0.49,0.03
"SPO2475",1.08,0.13
"SPO2476",0.64,0.26
"SPO2477",0.71,0.24
"SPO2478",1.11,0.01
"SPO2479",0.75,0.39
"SPO2480",0.98,0.05
"SPO2481",0.79,0.21
"SPO2483",1.03,0.07
"SPO2486",0.9,0.11
"SPO2487",1.04,0.02
"SPO2488",1.01,0.05
"SPO2489",0.91,0.07
"SPO2490",1.12,NA
"SPO2491",1,0.04
"SPO2494",0.93,NA
"SPO2496",0.91,0.13
"SPO2498",0.95,0.03
"SPO2499",0.53,0.32
"SPO2500",1.01,0.02
"SPO2501",1.01,0.04
"SPO2502",0.62,0.23
"SPO2505",1.03,0.05
"SPO2506",0.46,0.27
"SPO2507",0.94,0.03
"SPO2508",0.96,0.02
"SPO2509",0.94,0.08
"SPO2511",0,0
"SPO2512",0.98,0.03
"SPO2513",1.02,0.06
"SPO2514",0.98,0.11
"SPO2515",0.96,0.06
"SPO2516",1.02,0.09
"SPO2518",0.97,0.03
"SPO2520",0.97,0.07
"SPO2521",1.03,0.03
"SPO2522",0.44,0.16
"SPO2523",0.92,0.06
"SPO2524",0.8,0.27
"SPO2526",1.06,0.05
"SPO2527",0.98,0.03
"SPO2528",1.01,0.02
"SPO2529",0.93,0.06
"SPO2530",0.42,0.25
"SPO2531",0.96,0.03
"SPO2532",0.78,0.15
"SPO2534",0.86,0.03
"SPO2535",1.1,0.06
"SPO2536",1.02,0.01
"SPO2537",0.98,0.04
"SPO2538",0.98,0.07
"SPO2539",0.92,0.14
"SPO2540",0.68,0.25
"SPO2541",0.87,0.08
"SPO2542",1,NA
"SPO2543",1.07,0.03
"SPO2544",0.96,0.04
"SPO2545",0.96,0.1
"SPO2546",1.09,0.06
"SPO2547",0.64,0.22
"SPO2548",0.93,0.03
"SPO2549",0.85,0.04
"SPO2550",0.97,0.03
"SPO2551",0.96,0.04
"SPO2552",0.98,0.03
"SPO2553",1,0.03
"SPO2554",1.11,0.04
"SPO2555",0.91,0.09
"SPO2556",0.86,0.07
"SPO2559",0.84,0.02
"SPO2560",0.94,0.01
"SPO2561",0.95,0.04
"SPO2562",0.91,0.04
"SPO2563",0.85,0.14
"SPO2564",1.14,0.05
"SPO2565",1,0.03
"SPO2566",0.93,0.03
"SPO2567",1.03,0.16
"SPO2568",1.07,0.05
"SPO2569",0.92,0.07
"SPO2570",0.58,0.58
"SPO2571",0.97,0.01
"SPO2572",0.95,0.06
"SPO2573",1.19,0.03
"SPO2574",0.94,0.05
"SPO2575",1.05,0.02
"SPO2576",1.18,0.07
"SPO2577",1.09,0.06
"SPO2578",0.12,0.08
"SPO2579",1,0.01
"SPO2580",1.19,0.03
"SPO2581",1.16,0.04
"SPO2582",1.02,0.04
"SPO2583",1.05,0.02
"SPO2584",0.91,0.07
"SPO2586",1.04,0.03
"SPO2587",1.02,0.14
"SPO2588",0.98,0.1
"SPO2589",0.86,0.08
"SPO2590",0.95,0.11
"SPO2591",1.09,0.03
"SPO2592",1.02,0.1
"SPO2597",1.09,0.16
"SPO2598",0.97,0.06
"SPO2601",1,0.13
"SPO2602",0.72,0.28
"SPO2603",1.06,0.06
"SPO2604",1.07,0.05
"SPO2605",0.99,0.02
"SPO2606",0.9,0.06
"SPO2607",1.03,0.05
"SPO2608",0.96,0.02
"SPO2609",1.01,0.02
"SPO2610",1.05,0.03
"SPO2612",1.06,0.03
"SPO2613",0.8,0.07
"SPO2614",1.07,0.06
"SPO2615",1,0.01
"SPO2616",0.82,0.09
"SPO2617",1.03,0.02
"SPO2621",0,NA
"SPO2622",1.08,0.05
"SPO2623",0.91,0.04
"SPO2624",1,0.14
"SPO2625",1.01,0.42
"SPO2626",1.04,0.03
"SPO2627",0.67,0.23
"SPO2628",0.91,0.04
"SPO2629",1.08,0.08
"SPO2630",1.07,0.02
"SPO2632",0.37,0.08
"SPO2633",0.72,0.24
"SPO2634",0.59,0.09
"SPO2635",0.52,0.18
"SPO2639",0.94,0.06
"SPO2640",0.93,0.08
"SPO2641",1.01,0.05
"SPO2642",0.71,0.1
"SPO2643",1.32,0.32
"SPO2644",0.79,0.08
"SPO2645",0.91,0.19
"SPO2646",1,0.04
"SPO2647",0.98,0.04
"SPO2648",0.48,0.48
"SPO2649",1.02,0.02
"SPO2650",1,0.09
"SPO2651",1.01,0.05
"SPO2652",0.91,0.09
"SPO2652a",0.97,0.02
"SPO2653",0.34,0.22
"SPO2654",0.74,0.04
"SPO2656",1.02,0.02
"SPO2657",0.8,0.19
"SPO2658",1.07,0.07
"SPO2659",0.86,NA
"SPO2661",1.01,0.06
"SPO2662",0.77,0.14
"SPO2663",0.7,0.23
"SPO2664",0.96,0.03
"SPO2665",0.88,0.17
"SPO2666",0.67,0.05
"SPO2667",0.9,0.02
"SPO2668",0.98,0.05
"SPO2669",1.01,0.05
"SPO2670",1,0.03
"SPO2671",0.94,0.07
"SPO2673",0.97,0.04
"SPO2674",1,0.03
"SPO2675",1.01,0.02
"SPO2677",0.57,0.1
"SPO2679",0.72,0.37
"SPO2680",1.33,0.06
"SPO2681",0.84,0.08
"SPO2685",0.64,0.32
"SPO2687",0,0
"SPO2688",0.92,0.08
"SPO2690",0.98,0.04
"SPO2691",0.89,0.02
"SPO2692",0.94,0.04
"SPO2693",0.89,0.09
"SPO2694",0.53,0.27
"SPO2695",0.68,0.23
"SPO2696",0.99,0.02
"SPO2697",0.92,0.06
"SPO2698",0.76,0.08
"SPO2699",0.63,0.32
"SPO2700",0.63,0.25
"SPO2701",0.96,0.03
"SPO2702",0.62,0.31
"SPO2703",1.05,0.06
"SPO2704",1.02,0.06
"SPO2707",1.12,0.1
"SPO2708",0.96,0.08
"SPO2709",0.8,0.29
"SPO2710",1.03,0.08
"SPO2711",0.96,0.03
"SPO2712",0.33,0.33
"SPO2713",0.82,0.12
"SPO2714",0.82,0.09
"SPO2715",0.99,0.05
"SPO2716",0.96,0.01
"SPO2717",0.92,0.06
"SPO2718",0.86,0.16
"SPO2719",1.16,0.08
"SPO2720",0.96,0.03
"SPO2721",1.06,0.13
"SPO2722",0.98,0.12
"SPO2723",0.98,0.02
"SPO2724",0,NA
"SPO2726",1.02,0.01
"SPO2731",0.95,0.02
"SPO2733",0.98,0
"SPO2734",1,0.01
"SPO2735",0.95,0.02
"SPO2736",0.97,0.06
"SPO2738",1.07,0.08
"SPO2739",0,NA
"SPO2742",0.91,0.08
"SPO2743",0.9,0.07
"SPO2744",0.9,0.05
"SPO2746",1.06,0.02
"SPO2747",0.93,0.08
"SPO2748",0.93,0.02
"SPO2749",0.5,0.5
"SPO2750",1.04,0.03
"SPO2751",1.1,0.04
"SPO2752",0.99,0.07
"SPO2753",0.93,0.04
"SPO2755",0.5,0.21
"SPO2756",1.01,0.07
"SPO2757",1.02,0.06
"SPO2758",1.08,0.06
"SPO2759",1.09,0.11
"SPO2760",1.01,0.02
"SPO2763",0,NA
"SPO2768",0.52,0.21
"SPO2769",0.48,0.28
"SPO2771",0.45,0.26
"SPO2773",1.2,0.05
"SPO2775",1,0.11
"SPO2780",1.04,0.05
"SPO2787",0.44,0.26
"SPO2788",0.89,0.12
"SPO2789",0.96,0.04
"SPO2790",0.94,0.03
"SPO2791",1.03,0.04
"SPO2792",1.04,0.05
"SPO2793",1.06,0.03
"SPO2795",0.78,0.07
"SPO2796",1,0.05
"SPO2799",0.42,0.42
"SPO2801",1.04,0.05
"SPO2802",0.98,0.06
"SPO2803",0.84,0.12
"SPO2804",1.05,0.09
"SPO2805",0.96,0.04
"SPO2806",0.98,0.03
"SPO2807",0.97,0.05
"SPO2808",1.09,0.05
"SPO2809",0.95,0.07
"SPO2810",1.04,0.04
"SPO2811",1.18,0.06
"SPO2812",1.03,0.03
"SPO2813",1.04,0.02
"SPO2814",1,0.05
"SPO2815",1.01,0.04
"SPO2816",1.04,0.03
"SPO2817",1.14,0.03
"SPO2818",0.96,0.01
"SPO2819",1.04,0.02
"SPO2820",1.07,0.03
"SPO2821",1.03,0.03
"SPO2822",0.92,0.01
"SPO2823",1.04,0.08
"SPO2824",0.93,0.03
"SPO2825",1.04,0.04
"SPO2826",0.99,0.04
"SPO2827",0.98,0.02
"SPO2828",1,0.05
"SPO2829",0.97,0.03
"SPO2830",0.94,0.05
"SPO2831",0.92,0.01
"SPO2832",0.92,0.08
"SPO2833",1.06,0.03
"SPO2834",0.88,0.08
"SPO2835",0.89,0.06
"SPO2836",1,0.03
"SPO2837",1.04,0.03
"SPO2839",1.03,0.04
"SPO2840",0.45,0.22
"SPO2841",0.96,0.04
"SPO2842",1.04,0.06
"SPO2843",0.36,0.36
"SPO2845",0.97,0.05
"SPO2846",0.82,0.13
"SPO2848",1.06,0.02
"SPO2849",1.09,NA
"SPO2850",0.37,0.37
"SPO2851",1,0.04
"SPO2852",0.98,0.03
"SPO2854",1.13,0.07
"SPO2855",0.6,0.2
"SPO2857",0.92,0.02
"SPO2858",0.98,0.03
"SPO2859",0.74,0.25
"SPO2860",1.07,0.05
"SPO2862",0.97,NA
"SPO2870",0.5,0.5
"SPO2871",1.03,0.06
"SPO2873",1,0.07
"SPO2874",0.98,NA
"SPO2877",1.05,0.1
"SPO2878",0.6,NA
"SPO2879",1.06,0.06
"SPO2880",0.6,0.21
"SPO2881",0.95,0.03
"SPO2882",0.52,0.18
"SPO2883",1.04,0.07
"SPO2885",0.89,0.06
"SPO2886",0.93,0.06
"SPO2887",1.02,0.03
"SPO2888",1.04,0.03
"SPO2889",1.02,0.03
"SPO2890",1.02,0.02
"SPO2891",0.88,0.05
"SPO2893",0.25,0.02
"SPO2894",0.22,0.13
"SPO2895",0.29,0.1
"SPO2897",0.23,0.23
"SPO2899",0.92,0.04
"SPO2900",1.03,0.07
"SPO2901",1.1,NA
"SPO2902",0.81,0.1
"SPO2903",0.98,0.09
"SPO2904",0.99,0.08
"SPO2905",0.56,0.32
"SPO2906",0.92,0.03
"SPO2907",0.38,0.13
"SPO2909",1.13,0.13
"SPO2910",1,0.04
"SPO2911",0.86,0.03
"SPO2912",0.67,0.36
"SPO2915",0.92,0.01
"SPO2916",0.93,0.07
"SPO2917",0.66,0.21
"SPO2918",0.84,0.04
"SPO2919",0.87,0.05
"SPO2920",0.89,0.02
"SPO2921",0.92,0.08
"SPO2922",1.05,0.11
"SPO2923",1,0.03
"SPO2924",0.47,0.47
"SPO2925",1.01,0.03
"SPO2926",0.81,0.06
"SPO2927",0.96,0.03
"SPO2928",1.14,0.06
"SPO2929",1.09,0.02
"SPO2930",0.92,0.04
"SPO2931",0.99,0.03
"SPO2932",1,0.03
"SPO2933",1.06,0.03
"SPO2934",0.94,0.07
"SPO2935",0.78,0.1
"SPO2936",0.97,0.17
"SPO2937",1,0.05
"SPO2938",0.96,0.03
"SPO2940",1.03,0.01
"SPO2941",0.79,0.12
"SPO2942",0.98,0.13
"SPO2943",1.01,0.06
"SPO2945",0.94,0.04
"SPO2946",0.99,0.03
"SPO2947",0.95,0.03
"SPO2948",1,0.03
"SPO2949",1.1,0.06
"SPO2950",0.94,0.02
"SPO2951",1.05,0.01
"SPO2952",0.96,0.04
"SPO2953",0.82,0.04
"SPO2954",0.96,0.06
"SPO2955",1.08,0.05
"SPO2956",0.99,0.02
"SPO2957",0.97,0.01
"SPO2958",0.75,0.03
"SPO2959",1.04,0.03
"SPO2960",0.98,0.04
"SPO2961",1.09,0.03
"SPO2962",0.98,0.14
"SPO2963",0.96,0.03
"SPO2964",1.04,0.02
"SPO2965",1.02,0.05
"SPO2968",1.08,0.03
"SPO2971",0.97,0.06
"SPO2972",0.89,0.05
"SPO2973a",0.96,0.02
"SPO2974",0.96,0.04
"SPO2975",1.01,0.03
"SPO2976",0.96,0.02
"SPO2977",1,0.12
"SPO2978",1,0.04
"SPO2979",0.89,0.08
"SPO2980",0.85,0.05
"SPO2981",0.93,0.02
"SPO2982",0.85,0.13
"SPO2984",1.04,0.02
"SPO2985",1,0.07
"SPO2986",1.08,0.05
"SPO2987",1.02,0.03
"SPO2988",0.98,0.03
"SPO2989",1.04,0.01
"SPO2990",0.99,0.05
"SPO2991",0.91,0.01
"SPO2992",0.92,0.05
"SPO2993",0.79,0.17
"SPO2994",0.99,0.03
"SPO2995",1.08,0.02
"SPO2996",1.02,0.02
"SPO2997",1.01,0.05
"SPO2998",1.01,0.03
"SPO2999",0.9,0.03
"SPO3000",0.96,0.04
"SPO3001",1.05,0.05
"SPO3002",1.05,0.08
"SPO3003",0.98,0.03
"SPO3004",0.72,0.25
"SPO3005",0.86,0.11
"SPO3008",0.64,0.32
"SPO3009",1,0.08
"SPO3010",0.98,0.02
"SPO3011",0.99,0.04
"SPO3013",1.01,0.06
"SPO3014",0.82,0.08
"SPO3015",0.85,0.01
"SPO3016",0.58,0.12
"SPO3017",1.13,0.03
"SPO3018",0.96,0.02
"SPO3019",1.04,0.02
"SPO3020",0.92,0.07
"SPO3021",0.89,0.03
"SPO3024",1.02,0.04
"SPO3025",1.01,0.04
"SPO3026",1.01,0.02
"SPO3027",0.98,0.03
"SPO3029",0.84,0.08
"SPO3030",0.64,0.21
"SPO3031",0.45,0.27
"SPO3032",0.98,0.01
"SPO3033",1,0.03
"SPO3034",0.99,0.01
"SPO3036",0.97,0.02
"SPO3037",0.95,0.01
"SPO3038",0.94,0.01
"SPO3039",0.85,0.04
"SPO3040",0.96,0.05
"SPO3041",0.89,0.05
"SPO3042",0.95,0.03
"SPO3043",1.05,0.02
"SPO3044",0.99,0.03
"SPO3045",1.16,0.15
"SPO3046",0.97,0.02
"SPO3047",0.91,0.02
"SPO3048",0.94,0.02
"SPO3049",0.98,0.03
"SPO3050",0.89,0.05
"SPO3051",1,0.02
"SPO3052",1.13,0.04
"SPO3053",1.05,0.03
"SPO3054",1.02,0.04
"SPO3055",1.21,0.09
"SPO3056",0.98,0.03
"SPO3057",1,0.18
"SPO3058",1.09,0.01
"SPO3059",0.91,0.09
"SPO3060",0.97,0.05
"SPO3062",0.98,0.11
"SPO3063",1.01,0.04
"SPO3065",1.02,0.02
"SPO3066",1.03,0.04
"SPO3068",1.01,0.08
"SPO3069",0.98,0.02
"SPO3070",0.97,0.03
"SPO3072",0.67,0.09
"SPO3073",0.84,0.02
"SPO3074",0.89,0.07
"SPO3075",0.86,0.04
"SPO3076",0.83,0.02
"SPO3077",0.93,0.01
"SPO3078",0.94,0.06
"SPO3079",0.87,0.08
"SPO3081",1.07,0.08
"SPO3084",0.94,0.06
"SPO3085",0,NA
"SPO3086",0.96,0.02
"SPO3087",0.96,0.03
"SPO3088",1,0.01
"SPO3089",0.9,0.07
"SPO3090",1.02,0.02
"SPO3091",0.96,0.03
"SPO3092",0.99,0.02
"SPO3093",0.99,0.04
"SPO3094",0.96,0.01
"SPO3095",0.9,0.03
"SPO3096",1.08,0
"SPO3097",0.96,0.01
"SPO3098",1.02,0.05
"SPO3099",1.03,0.04
"SPO3100",1.08,0.02
"SPO3101",1.05,0.03
"SPO3102",0.92,0.13
"SPO3103",1.05,0.02
"SPO3104",1.04,0.05
"SPO3107",0,NA
"SPO3113",1.06,0.03
"SPO3114",0.9,0.04
"SPO3115",0.78,0.1
"SPO3117",0.58,0.58
"SPO3118",0.99,0.03
"SPO3119",0.98,0.04
"SPO3120",1.04,0.06
"SPO3121",1.02,0.03
"SPO3122",1.02,0.04
"SPO3123",0.92,0.13
"SPO3124",1.14,0.09
"SPO3125",0.87,0.03
"SPO3126",0.74,0.05
"SPO3128",0.97,0.02
"SPO3129",0.91,0.07
"SPO3130",0.65,0.15
"SPO3131",1.04,0.09
"SPO3132",0.9,0.16
"SPO3133",0.95,0.06
"SPO3134",0.91,0.01
"SPO3135",0.99,0.05
"SPO3137",1.02,0.03
"SPO3138",0.82,0.1
"SPO3139",0.92,0.03
"SPO3140",1.02,0.05
"SPO3141",1.02,0.03
"SPO3142",1.38,0.13
"SPO3143",0.93,0.09
"SPO3144",0.82,0.08
"SPO3145",0.83,0.09
"SPO3146",0.97,0.06
"SPO3148",1.01,0.02
"SPO3150",1.01,0.05
"SPO3151",0.86,0.05
"SPO3152",1.05,0.02
"SPO3153",0.93,0.05
"SPO3155",0.92,0.04
"SPO3156",1.09,0.05
"SPO3157",1.02,0.05
"SPO3158",1.02,0.02
"SPO3160",0.88,0.07
"SPO3161",0.71,0.24
"SPO3166",0.96,0
"SPO3167",0.86,0.04
"SPO3168",0.93,0.04
"SPO3169",0.63,0.03
"SPO3170",1.02,0.06
"SPO3171",0.93,0.02
"SPO3172",0.93,0.04
"SPO3173",0.91,0.01
"SPO3174",1.01,0.03
"SPO3175",1,0.02
"SPO3176",1.01,0.02
"SPO3177",0,0
"SPO3178",0.92,0.05
"SPO3179",1.02,0.07
"SPO3180",1.08,0.03
"SPO3182",0.93,0.03
"SPO3183",0.95,0.05
"SPO3184",0.81,0.05
"SPO3185",0.9,0.06
"SPO3186",0.99,0.03
"SPO3187",1.03,0.1
"SPO3188",0.84,0.12
"SPO3189",0.96,0.04
"SPO3190",0.6,0.09
"SPO3191",0.87,0.08
"SPO3192",0.92,0.02
"SPO3193",0.6,NA
"SPO3194",1.01,0.03
"SPO3195",0.98,0.01
"SPO3196",0.98,0.02
"SPO3197",1.08,0.16
"SPO3198",0.97,0.06
"SPO3202",0.82,0.1
"SPO3203",0.71,0.07
"SPO3204",0.85,0.29
"SPO3206",0.9,0.07
"SPO3208",1,0.03
"SPO3209",0.97,0.09
"SPO3210",0.46,0.28
"SPO3211",0.92,0.09
"SPO3212",0,NA
"SPO3213",0.95,0.02
"SPO3214",0.95,0.04
"SPO3215",1,0.03
"SPO3217",0.96,0.03
"SPO3218",0.48,0.34
"SPO3220",1,0.02
"SPO3221",0.99,0.05
"SPO3222",1.01,0.02
"SPO3223",0.96,0.04
"SPO3224",0.71,0.14
"SPO3226",1.04,0.03
"SPO3227",1.06,0.06
"SPO3228",0.97,0.03
"SPO3229",0.99,0.07
"SPO3230",1.02,0.02
"SPO3231",1.02,0.03
"SPO3232",1.03,0.04
"SPO3238",0.81,0.06
"SPO3239",1.19,0.02
"SPO3240",1.03,0.03
"SPO3241",0.97,0.09
"SPO3242",1.05,0.06
"SPO3243",0.97,0.03
"SPO3244",1.03,0.04
"SPO3245",1.01,0.08
"SPO3254",1.02,0.04
"SPO3255",1.1,0.22
"SPO3256",0.25,0.09
"SPO3258",1,0.03
"SPO3260",1.05,0.02
"SPO3261",1,0.03
"SPO3262",1.02,0.05
"SPO3263",0.98,0.04
"SPO3270",0.94,0.04
"SPO3271",0.97,0.02
"SPO3272",0.93,0.02
"SPO3273",0.96,0.03
"SPO3274",1.04,0.14
"SPO3275",0.91,0.03
"SPO3276",0.99,0.01
"SPO3277",0.93,0.03
"SPO3278",0.51,0.12
"SPO3279",0.9,0.02
"SPO3280",1,0.03
"SPO3281",0.83,0.05
"SPO3282",0.92,0.05
"SPO3285",0.92,0.01
"SPO3286",0.96,0.04
"SPO3289",0.78,0.07
"SPO3290",1.03,0.03
"SPO3291",0.93,0.04
"SPO3292",0.92,0.04
"SPO3294",0.94,0.06
"SPO3295",0.95,0.12
"SPO3296",0.95,0.03
"SPO3297",0.97,0.02
"SPO3298",0.97,0.08
"SPO3299",0.96,0.03
"SPO3300",1,0.1
"SPO3301",1.04,0.05
"SPO3302",0.88,0.11
"SPO3303",1.04,0.02
"SPO3304",0.92,0.03
"SPO3305",0.99,0.01
"SPO3306",1.05,0.06
"SPO3307",1.1,0.01
"SPO3308",1.02,0.02
"SPO3309",1.02,0.01
"SPO3310",1.04,0.1
"SPO3311",0.99,0.03
"SPO3312",0.94,0.09
"SPO3313",0.98,0.05
"SPO3314",0.23,0.08
"SPO3315",0.97,0.04
"SPO3316",0.88,0.03
"SPO3316a",0.75,0.18
"SPO3317",0.88,0.05
"SPO3318",1.02,0.02
"SPO3319",1.02,0.01
"SPO3320",0.98,0.01
"SPO3321",1.01,0.04
"SPO3322",0.98,0.02
"SPO3323",1.04,0.02
"SPO3324",1.02,0.01
"SPO3325",1,0.01
"SPO3326",0.95,0.08
"SPO3327",1.01,0.02
"SPO3328",1.03,0.05
"SPO3329",0.95,0.01
"SPO3330",1.01,0.02
"SPO3331",0.99,0.05
"SPO3333",1.06,0.02
"SPO3334",0.99,0.01
"SPO3335",0.98,0.02
"SPO3336",1,0.03
"SPO3338",0.89,0.08
"SPO3339",1.02,0.03
"SPO3340",0.89,0.06
"SPO3341",1.02,0.11
"SPO3342",1.03,0.02
"SPO3343",1.05,0.05
"SPO3344",0.97,0.04
"SPO3345",1.09,0.04
"SPO3346",1,0.01
"SPO3347",1.06,0.06
"SPO3349",1.04,0.05
"SPO3350",1.03,0.08
"SPO3351",1.07,0.06
"SPO3352",1,0.01
"SPO3353",0.86,0.12
"SPO3355",1.04,0.01
"SPO3356",0.91,0.08
"SPO3357",1.02,0.02
"SPO3358",0.91,0.05
"SPO3359",0.97,0.03
"SPO3360",0.99,0.01
"SPO3361",0.92,0.02
"SPO3362",1.01,0.05
"SPO3363",1.2,0.11
"SPO3364",0.39,NA
"SPO3367",0.98,0.02
"SPO3368",1,0.01
"SPO3369",0.95,0.08
"SPO3370",1.01,0.02
"SPO3371",1,0.03
"SPO3372",0.92,0.06
"SPO3375",0.99,0.01
"SPO3376",0.89,0.07
"SPO3377",0.47,0.18
"SPO3378",1.01,0.03
"SPO3379",1,0.09
"SPO3380",0.93,0.02
"SPO3381",0.95,0.02
"SPO3382",1.04,0.02
"SPO3383",1.02,0.01
"SPO3384",1.02,0.06
"SPO3385",1.07,0.01
"SPO3386",0.98,0.04
"SPO3387",0.96,0
"SPO3388",1.01,0.02
"SPO3390",0.98,0.06
"SPO3391",0.9,0.07
"SPO3392",1,0.02
"SPO3393",0.91,0.03
"SPO3394",1.02,0.02
"SPO3395",1.02,0.02
"SPO3396",0.92,0.02
"SPO3397",0.93,0.09
"SPO3398",1.02,0.06
"SPO3399",1.16,0.13
